,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,3,1,3,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,13,22,13,22,35
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,3,0,3,3
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,9,18,9,18,27
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,14,55,14,55,69
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,3,1,3,1,4
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,6,33,6,33,39
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,3,5,3,5,8
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,5,25,5,25,30
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,8,2,8,10
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,16,2,16,18
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,124,270,124,270,394
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,194,450,194,450,644
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,18,48,18,48,66
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,5,0,5,5
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,10,19,10,19,29
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,2,0,2,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,183,659,183,659,842
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,5,15,5,15,20
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,3,2,3,5
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,0,0,0,0
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,0,1,0,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,18,0,18,18
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,10,2,10,12
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,1,1,1,2
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,5,1,5,6
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,33,40,33,40,73
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1212,2511,1212,2511,3723
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,10,9,10,9,19
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,4,1,4,5
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,1,1,1,2
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,2,0,2,2
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,5,2,5,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,19,34,19,34,53
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,57,54,57,54,111
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,121,267,121,267,388
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,14,23,14,23,37
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,5,2,5,7
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,5,0,5,5
PORONGO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,4,9,4,9,13
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,8,10,8,10,18
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,30,123,30,123,153
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,3,1,3,1,4
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,3,3,3,3,6
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,53,117,53,117,170
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,40,81,40,81,121
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,25,94,25,94,119
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,2,1,2,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,25,102,25,102,127
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,2,2,2,4
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,5,17,5,17,22
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,25,49,25,49,74
SAIPINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,1,1,1,2
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,5,1,5,6
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,7,1,7,8
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,14,43,14,43,57
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,7,2,7,9
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,16,26,16,26,42
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,7,0,7,7
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,4,0,4,4
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,2,2,2,4
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,203,813,203,813,1016
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,2,1,2,3
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,3,0,3,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,2,1,2,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,123,182,123,182,305
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,2,0,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,7,16,7,16,23
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,103,158,103,158,261
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,2,1,2,3
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,0,0,0,0
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,39,44,39,44,83
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,19,80,19,80,99
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,3,8,3,8,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,7,11,7,11,18
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,3,21,3,21,24
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,3,0,3,3
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,6,40,6,40,46
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,34,64,34,64,98
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,2,0,2,2
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,7,19,7,19,26
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,3,17,3,17,20
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,40,100,40,100,140
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,12,3,12,15
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,8,3,8,11
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,8,15,8,15,23
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,3,3,3,6
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,15,33,15,33,48
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,0,1,0,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,10,0,10,0,10
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,7,21,7,21,28
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,24,57,24,57,81
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,14,39,14,39,53
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,5,0,5,5
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,6,36,6,36,42
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,5,6,5,6,11
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,15,0,15,15
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,72,267,72,267,339
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,177,408,177,408,585
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,15,27,15,27,42
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,6,13,6,13,19
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,0,1,0,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,2,4,2,4,6
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,179,809,179,809,988
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,10,0,10,10
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,5,1,5,6
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,18,3,18,21
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,3,1,3,4
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,2,10,2,10,12
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,1,1,1,2
IXIAMAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,35,19,35,19,54
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1181,2284,1181,2284,3465
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,9,10,9,10,19
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,2,0,2,2
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,4,1,4,1,5
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,19,42,19,42,61
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,74,65,74,65,139
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,184,436,184,436,620
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,14,32,14,32,46
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,2,0,2,2
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,5,1,5,6
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,18,9,18,9,27
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,34,153,34,153,187
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,2,1,2,3
PUCARA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,3,3,3,6
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,44,102,44,102,146
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,51,93,51,93,144
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,15,86,15,86,101
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,21,208,21,208,229
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,12,3,12,15
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,8,15,8,15,23
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,26,67,26,67,93
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,6,8,6,8,14
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,6,19,6,19,25
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,13,39,13,39,52
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,2,3,2,3,5
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,2,1,2,1,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,6,1,6,7
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,239,887,239,887,1126
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,2,4,2,4,6
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,11,3,11,14
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,148,216,148,216,364
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,15,25,15,25,40
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,100,184,100,184,284
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,3,5,3,5,8
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,0,0,0,0
TOLATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,37,24,37,24,61
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,18,66,18,66,84
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,9,16,9,16,25
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,6,8,6,8,14
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,6,11,6,11,17
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,13,29,13,29,42
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,30,73,30,73,103
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,11,23,11,23,34
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,2,11,2,11,13
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-08-01,52,86,52,86,138
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,4,19,4,19,23
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,4,4,4,4,8
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,9,30,9,30,39
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,4,5,4,5,9
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,1,1,1,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,16,18,16,18,34
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,11,24,11,24,35
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,3,0,3,3
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,25,68,25,68,93
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,2,1,2,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,14,67,14,67,81
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,2,0,2,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,2,9,2,9,11
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,7,34,7,34,41
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,3,4,3,4,7
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,22,1,22,23
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,103,268,103,268,371
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,137,395,137,395,532
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,14,28,14,28,42
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,4,1,4,5
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,8,28,8,28,36
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,6,5,6,5,11
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,168,670,168,670,838
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,3,58,3,58,61
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,3,0,3,3
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,2,5,2,5,7
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,6,0,6,6
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,22,0,22,22
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,2,0,2,2
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,2,0,2,0,2
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,13,0,13,13
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,0,1,0,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,29,22,29,22,51
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1986,3269,1986,3269,5255
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,11,3,11,3,14
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,4,4,4,4,8
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,7,1,7,8
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,25,42,25,42,67
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,60,56,60,56,116
MOROCHATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,179,491,179,491,670
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,24,30,24,30,54
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,4,11,4,11,15
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,17,1,17,1,18
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,32,185,32,185,217
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,1,1,1,2
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,9,24,9,24,33
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,3,8,3,8,11
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,42,101,42,101,143
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,40,86,40,86,126
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,17,109,17,109,126
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,2,0,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,33,113,33,113,146
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,3,4,3,4,7
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,7,19,7,19,26
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,13,61,13,61,74
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,59,103,59,103,162
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,9,13,9,13,22
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,13,21,13,21,34
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,3,0,3,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,2,2,2,2,4
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,272,1010,272,1010,1282
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,2,1,2,1,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,138,225,138,225,363
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,13,22,13,22,35
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,82,173,82,173,255
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,3,9,3,9,12
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,6,0,6,6
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,0,0,0,0
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,153,258,153,258,411
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,31,92,31,92,123
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,4,22,4,22,26
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,6,11,6,11,17
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,11,36,11,36,47
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,12,36,12,36,48
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2019-09-01,40,127,40,127,167
