municipality,group,variable,month,RN con apego precoz,TOTAL
ORURO,atencion de partos en servicios,rn con apego precoz,2023-06-01,502,502
PADCAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
PADILLA,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
PAILON,atencion de partos en servicios,rn con apego precoz,2023-06-01,32,32
PALCA,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2023-06-01,23,23
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,31,31
PAZÑA,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
POCOATA,atencion de partos en servicios,rn con apego precoz,2023-06-01,13,13
POCONA,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2023-06-01,12,12
PORCO,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
POROMA,atencion de partos en servicios,rn con apego precoz,2023-06-01,9,9
PORONGO,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2023-06-01,27,27
PORVENIR,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
POSTRER VALLE,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
POTOSI,atencion de partos en servicios,rn con apego precoz,2023-06-01,217,217
PRESTO,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
PUCARANI,atencion de partos en servicios,rn con apego precoz,2023-06-01,15,15
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2023-06-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2023-06-01,36,36
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2023-06-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2023-06-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2023-06-01,169,169
PUNA,atencion de partos en servicios,rn con apego precoz,2023-06-01,8,8
PUNATA,atencion de partos en servicios,rn con apego precoz,2023-06-01,39,39
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2023-06-01,224,224
QUIME,atencion de partos en servicios,rn con apego precoz,2023-06-01,9,9
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
RAVELO,atencion de partos en servicios,rn con apego precoz,2023-06-01,7,7
REYES,atencion de partos en servicios,rn con apego precoz,2023-06-01,8,8
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2023-06-01,232,232
ROBORE,atencion de partos en servicios,rn con apego precoz,2023-06-01,25,25
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2023-06-01,21,21
SABAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
SACABA,atencion de partos en servicios,rn con apego precoz,2023-06-01,243,243
SACACA,atencion de partos en servicios,rn con apego precoz,2023-06-01,8,8
SAIPINA,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2023-06-01,8,8
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2023-06-01,74,74
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2023-06-01,20,20
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2023-06-01,24,24
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2023-06-01,24,24
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2023-06-01,98,98
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2023-06-01,23,23
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2023-06-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2023-06-01,33,33
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2023-06-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2023-06-01,17,17
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2023-06-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2023-06-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2023-06-01,17,17
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2023-06-01,16,16
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2023-06-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1239,1239
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2023-06-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2023-06-01,9,9
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
SANTIAGO DE HUATA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
SENA,atencion de partos en servicios,rn con apego precoz,2023-06-01,12,12
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2023-06-01,40,40
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
SICAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2023-06-01,51,51
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
SORACACHI,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
SORATA,atencion de partos en servicios,rn con apego precoz,2023-06-01,9,9
SUCRE,atencion de partos en servicios,rn con apego precoz,2023-06-01,119,119
TACACHI,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
TACACOMA,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
TACOBAMBA,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
TAPACARI,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
TARABUCO,atencion de partos en servicios,rn con apego precoz,2023-06-01,5,5
TARACO,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
TARATA,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
TARIJA,atencion de partos en servicios,rn con apego precoz,2023-06-01,220,220
TARVITA,atencion de partos en servicios,rn con apego precoz,2023-06-01,12,12
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2023-06-01,7,7
TIAHUANACU,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
TIPUANI,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2023-06-01,35,35
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
TOMAVE,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
TOMINA,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
TORO TORO,atencion de partos en servicios,rn con apego precoz,2023-06-01,10,10
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2023-06-01,10,10
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2023-06-01,223,223
TUPIZA,atencion de partos en servicios,rn con apego precoz,2023-06-01,54,54
UNCIA,atencion de partos en servicios,rn con apego precoz,2023-06-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2023-06-01,11,11
URUBICHA,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
UYUNI,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
VACAS,atencion de partos en servicios,rn con apego precoz,2023-06-01,8,8
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2023-06-01,7,7
VIACHA,atencion de partos en servicios,rn con apego precoz,2023-06-01,50,50
VILA VILA,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2023-06-01,6,6
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2023-06-01,91,91
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2023-06-01,7,7
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2023-06-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2023-06-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
VILLAZON,atencion de partos en servicios,rn con apego precoz,2023-06-01,34,34
VINTO,atencion de partos en servicios,rn con apego precoz,2023-06-01,50,50
VITICHI,atencion de partos en servicios,rn con apego precoz,2023-06-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
WARNES,atencion de partos en servicios,rn con apego precoz,2023-06-01,136,136
YACO,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
YACUIBA,atencion de partos en servicios,rn con apego precoz,2023-06-01,113,113
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2023-06-01,7,7
YANACACHI,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
YAPACANI,atencion de partos en servicios,rn con apego precoz,2023-06-01,79,79
YOCALLA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
YOTALA,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2023-06-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2023-06-01,2,2
ACACIO,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2023-07-01,26,26
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2023-07-01,10,10
AIQUILE,atencion de partos en servicios,rn con apego precoz,2023-07-01,34,34
ALCALA,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2023-07-01,10,10
ANZALDO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
APOLO,atencion de partos en servicios,rn con apego precoz,2023-07-01,17,17
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
ARANI,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
ARBIETO,atencion de partos en servicios,rn con apego precoz,2023-07-01,9,9
ARQUE,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2023-07-01,49,49
ATOCHA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
AUCAPATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
AYATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
AYO AYO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2023-07-01,17,17
AZURDUY,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
BATALLAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
BAURES,atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
BERMEJO,atencion de partos en servicios,rn con apego precoz,2023-07-01,20,20
BETANZOS,atencion de partos en servicios,rn con apego precoz,2023-07-01,15,15
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
CABEZAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,10,10
CAIROMA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
CAJUATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
CAMARGO,atencion de partos en servicios,rn con apego precoz,2023-07-01,17,17
CAMIRI,atencion de partos en servicios,rn con apego precoz,2023-07-01,29,29
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2023-07-01,18,18
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2023-07-01,14,14
CARANAVI,atencion de partos en servicios,rn con apego precoz,2023-07-01,94,94
CARAPARI,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
CHACARILLA,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,43,43
CHAQUI,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2023-07-01,23,23
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2023-07-01,10,10
CHIMORE,atencion de partos en servicios,rn con apego precoz,2023-07-01,29,29
CHIPAYA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2023-07-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2023-07-01,6,6
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
CLIZA,atencion de partos en servicios,rn con apego precoz,2023-07-01,28,28
COBIJA,atencion de partos en servicios,rn con apego precoz,2023-07-01,41,41
COCAPATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,13,13
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2023-07-01,885,885
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2023-07-01,41,41
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
COLOMI,atencion de partos en servicios,rn con apego precoz,2023-07-01,11,11
COLPA BELGICA,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
COMARAPA,atencion de partos en servicios,rn con apego precoz,2023-07-01,22,22
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2023-07-01,22,22
COPACABANA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
CORIPATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,9,9
COROICO,atencion de partos en servicios,rn con apego precoz,2023-07-01,13,13
CORQUE,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2023-07-01,9,9
COTOCA,atencion de partos en servicios,rn con apego precoz,2023-07-01,71,71
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
CULPINA,atencion de partos en servicios,rn con apego precoz,2023-07-01,10,10
CURVA,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
EL ALTO,atencion de partos en servicios,rn con apego precoz,2023-07-01,676,676
EL CHORO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
EL TORNO,atencion de partos en servicios,rn con apego precoz,2023-07-01,57,57
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2023-07-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2023-07-01,22,22
ESCOMA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
ESMERALDA,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2023-07-01,10,10
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
GUANAY,atencion de partos en servicios,rn con apego precoz,2023-07-01,9,9
GUAQUI,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2023-07-01,30,30
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2023-07-01,11,11
HUACARAJE,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
HUACARETA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con apego precoz,2023-07-01,16,16
HUARINA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
HUATAJATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
HUMANATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
ICHOCA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
ICLA,atencion de partos en servicios,rn con apego precoz,2023-07-01,6,6
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2023-07-01,48,48
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2023-07-01,72,72
LA PAZ,atencion de partos en servicios,rn con apego precoz,2023-07-01,587,587
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
LAJA,atencion de partos en servicios,rn con apego precoz,2023-07-01,6,6
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2023-07-01,52,52
LLICA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
LORETO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
LURIBAY,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
MACHACAMARCA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
MACHARETI,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
MAIRANA,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
MAPIRI,atencion de partos en servicios,rn con apego precoz,2023-07-01,20,20
MECAPACA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
MINEROS,atencion de partos en servicios,rn con apego precoz,2023-07-01,9,9
MIZQUE,atencion de partos en servicios,rn con apego precoz,2023-07-01,15,15
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2023-07-01,15,15
MONTERO,atencion de partos en servicios,rn con apego precoz,2023-07-01,31,31
MORO MORO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
OCURI,atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
OKINAWA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
ORURO,atencion de partos en servicios,rn con apego precoz,2023-07-01,473,473
PADCAYA,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
PADILLA,atencion de partos en servicios,rn con apego precoz,2023-07-01,8,8
PAILON,atencion de partos en servicios,rn con apego precoz,2023-07-01,33,33
PALCA,atencion de partos en servicios,rn con apego precoz,2023-07-01,6,6
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2023-07-01,16,16
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2023-07-01,29,29
PAZÑA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
POCOATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,19,19
POCONA,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2023-07-01,13,13
POOPO,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
PORCO,atencion de partos en servicios,rn con apego precoz,2023-07-01,13,13
POROMA,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
PORONGO,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2023-07-01,20,20
PORVENIR,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
POSTRER VALLE,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
POTOSI,atencion de partos en servicios,rn con apego precoz,2023-07-01,239,239
PRESTO,atencion de partos en servicios,rn con apego precoz,2023-07-01,4,4
PUCARANI,atencion de partos en servicios,rn con apego precoz,2023-07-01,17,17
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2023-07-01,24,24
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
PUERTO SILES,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2023-07-01,132,132
PUNA,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
PUNATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,37,37
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2023-07-01,211,211
QUIME,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
RAVELO,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
REYES,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2023-07-01,194,194
ROBORE,atencion de partos en servicios,rn con apego precoz,2023-07-01,12,12
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2023-07-01,23,23
SACABA,atencion de partos en servicios,rn con apego precoz,2023-07-01,187,187
SACACA,atencion de partos en servicios,rn con apego precoz,2023-07-01,10,10
SAIPINA,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2023-07-01,6,6
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2023-07-01,5,5
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2023-07-01,47,47
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2023-07-01,18,18
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2023-07-01,26,26
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2023-07-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2023-07-01,103,103
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2023-07-01,20,20
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2023-07-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2023-07-01,23,23
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2023-07-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2023-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,14,14
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2023-07-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2023-07-01,7,7
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2023-07-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2023-07-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2023-07-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con apego precoz,2023-07-01,11,11
