municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
QUIME,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,8,8
RAQAYPAMPA(ETA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
RAVELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,7,7
REYES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
RIBERALTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,218,218
ROBORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,20,20
RURRENABAQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,8,8
SABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SACABA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,249,249
SACACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,8,8
SAIPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SAMAIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,12,12
SAN ANDRES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,5,5
SAN BENITO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
SAN BORJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,68,68
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,20,20
SAN CARLOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,11,11
SAN IGNACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,98,98
SAN JAVIER(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,27,27
SAN JOAQUIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,18,18
SAN JULIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,7,7
SAN LUCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,17,17
SAN MATIAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,9,9
SAN PEDRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,17,17
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
SAN PEDRO DE MACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
SAN RAFAEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SAN RAMON BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,16,16
SANTA ANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1769,1769
SANTA ROSA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,19,19
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,9,9
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SANTIVAÑES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
SAPAHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
SENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,12,12
SHINAOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,52,52
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,5,5
SICAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
SIPE SIPE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,56,56
SOPACHUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
SORACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
SORATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,5,5
SUCRE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,270,270
TACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
TACACOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,5,5
TACOBAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
TACOPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
TAPACARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
TARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,5,5
TARACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
TARATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
TARIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,284,284
TARVITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,12,12
TEOPONTE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
TIAHUANACU,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
TINGUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
TIPUANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,5,5
TIQUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,60,60
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
TOMAVE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
TOMINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
TORO TORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,9,9
TOTORA(CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,10,10
TRINIDAD,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,8,8
TUPIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,55,55
UNCIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
URUBICHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
UYUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,38,38
VACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,8,8
VALLEGRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,20,20
VIACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,49,49
VILA VILA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
VILLA CHARCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,6,6
VILLA MONTES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,92,92
VILLA RIVERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,8,8
VILLA SERRANO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,3,3
VILLA TUNARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
VILLAZON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,45,45
VINTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,54,54
VITICHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
WARNES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,48,48
YACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
YACUIBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,108,108
YAMPARAEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,8,8
YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,75,75
YOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
YOTALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
YUNCHARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,1,1
ZUDAÑEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-06-01,2,2
ACACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
ACHACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,26,26
ACHOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,10,10
AIQUILE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,35,35
ALCALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,10,10
ANZALDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
APOLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,17,17
ARAMPAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
ARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
ARBIETO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,7,7
ARQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,49,49
ATOCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
AUCAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
AYATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
AYO AYO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,16,16
AZURDUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
BATALLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
BAURES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,8,8
BERMEJO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,29,29
BETANZOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,15,15
BOLIVAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
BOYUIBE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,8,8
CABEZAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,10,10
CAIROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,6,6
"CAIZA ""D""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
CAJUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,7,7
CALAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
CAMARGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,17,17
CAMIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,30,30
CAPINOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,18,18
CARACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,11,11
CARANAVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,95,95
CARAPARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
CARIPUYO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
CHACARILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,44,44
CHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
CHARAGUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,33,33
CHAYANTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,10,10
CHIMORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,21,21
CHIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
CKOCHAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,8,8
CLIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,29,29
COBIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,50,50
COCAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,13,13
COCHABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1027,1027
COLCAPIRHUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,33,33
"COLCHA ""K""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
COLOMI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,11,11
COLPA BELGICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
COLQUECHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,8,8
COLQUENCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,7,7
COLQUIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
COMARAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,22,22
CONCEPCION,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,22,22
COPACABANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
CORIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,6,6
COROICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,26,26
CORQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
COTAGAITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,9,9
COTOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,71,71
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
CULPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,9,9
CURVA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
DESAGUADERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
EL ALTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1050,1050
EL CHORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
EL PUENTE(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
EL PUENTE(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
EL TORNO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,68,68
EL VILLAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,16,16
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,20,20
ESCOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
ESMERALDA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
EUCALIPTUS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,12,12
FILADELFIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
GUANAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,9,9
GUAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
GUAYARAMERIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,42,42
GUTIERREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,9,9
HUACARAJE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
HUACARETA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,15,15
HUARINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
HUATAJATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
HUMANATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
ICHOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
ICLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,6,6
INCAHUASI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,9,9
IXIAMAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
LA ASUNTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,47,47
LA GUARDIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,72,72
LA PAZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,545,545
LAGUNILLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
LAJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
LICOMA PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
LLALLAGUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,62,62
LLICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
LORETO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
LURIBAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
MACHACAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
MACHARETI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
MAGDALENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
MAIRANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,8,8
MAPIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,20,20
MECAPACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
MINEROS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,7,7
MIZQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,16,16
MOJOCOYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
MONTEAGUDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,29,29
MONTERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,46,46
MORO MORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
MOROCHATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,2,2
OCURI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,7,7
OKINAWA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,3,3
OMEREQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
ORURO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,454,454
PADCAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,8,8
PADILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,12,12
PAILON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,33,33
PALCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
PALOS BLANCOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,15,15
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,1,1
PAMPA GRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,5,5
PAPEL PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,4,4
PATACAMAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2023-07-01,29,29
