municipality,group,variable,month,RN con apego precoz,TOTAL
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,10,10
MONTEAGUDO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
OCURI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
ORURO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,6,6
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
PAILON,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
PALCA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,9,9
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2023-04-01,16,16
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,7,7
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,8,8
POCOATA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,20,20
POCONA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
POOPO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
POROMA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
POTOSI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,25,25
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,8,8
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2023-04-01,8,8
PUERTO RICO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
PUNA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
QUIABAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
QUIME,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con apego precoz,2023-04-01,5,5
RAVELO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
REYES,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
RIBERALTA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SABAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
SACABA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
SACABAMBA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SACACA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,12,12
SAIPINA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,9,9
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,12,12
SAN JAVIER(BNI),atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2023-04-01,13,13
SAN MATIAS,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,23,23
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,5,5
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,10,10
SAN RAFAEL,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAN RAMON SCZ,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
SENA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con apego precoz,2023-04-01,7,7
SICAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SOPACHUY,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
SORACACHI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,6,6
SORATA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
SUCRE,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
TACACOMA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
TACOPAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
TAPACARI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,21,21
TARABUCO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
TARACO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,4,4
TARVITA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
TEOPONTE,atencion de partos en domicilio,rn con apego precoz,2023-04-01,4,4
TIAHUANACU,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
TINGUIPAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,6,6
TIQUIPAYA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,5,5
TOMAVE,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
TORO TORO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,8,8
TOTORA(CBBA),atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
TOTORA(ORR),atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
TUPIZA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
UMALA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
UNCIA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,5,5
UYUNI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
VIACHA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
VILLA RIVERO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
VILLA TUNARI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
VILLAZON,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
VINTO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
VITICHI,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
YACO,atencion de partos en domicilio,rn con apego precoz,2023-04-01,9,9
YOCALLA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,2,2
YUNCHARA,atencion de partos en domicilio,rn con apego precoz,2023-04-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,rn con apego precoz,2023-04-01,1,1
ACACIO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
ACHACACHI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,10,10
ACHOCALLA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
AIQUILE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
ALALAY,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
ALTO BENI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,rn con apego precoz,2023-05-01,7,7
ANDAMARCA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
ANZALDO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
APOLO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
ARAMPAMPA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
ARBIETO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
ARQUE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
AUCAPATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
AYATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,7,7
AYO AYO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,9,9
AZURDUY,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
BATALLAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,11,11
BETANZOS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
BOLIVAR,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
BOLPEBRA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
BOYUIBE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CABEZAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
"CAIZA ""D""",atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CATACORA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,8,8
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CHUA COCANI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
CHUMA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
COCHABAMBA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,10,10
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,7,7
COMANCHE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CORIPATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
COROICO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
CORQUE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
COTOCA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,7,7
CULPINA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
CURVA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,10,10
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
ESCOMA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2023-05-01,9,9
GUANAY,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
HUACARAJE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
HUACARETA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
HUARINA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
HUATAJATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
ICLA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,14,14
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
LA GUARDIA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
LAGUNILLAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
LAJA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
LICOMA PAMPA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,12,12
LORETO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
MACHACAMARCA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
MAGDALENA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
MALLA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
MOJOCOYA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
OCURI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
ORURO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
PALCA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,11,11
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,9,9
PAMPA AULLAGAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
PASORAPA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
POCOATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,12,12
POCONA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
POJO (CBBA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
PORCO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
POROMA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
POTOSI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
PRESTO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,22,22
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
PUNA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
QUIABAYA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
QUIME,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
RAVELO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
REYES,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
ROBORE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
RURRENABAQUE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SACABA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
SACACA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAMAIPATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,17,17
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,6,6
SAN LORENZO(PND),atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,16,16
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,32,32
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,13,13
SAN PEDRO DE QUEMES,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAN RAMON SCZ,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SAPAHAQUI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
SENA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,11,11
SORACACHI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
SORATA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,7,7
SUCRE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
TACACOMA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
TACOBAMBA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
TACOPAYA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
TAPACARI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,11,11
TARABUCO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
TARACO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
TEOPONTE,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
TIAHUANACU,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
TINGUIPAYA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,8,8
TIQUIPAYA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,7,7
TORO TORO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,8,8
TOTORA(ORR),atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
TRINIDAD,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
TUPIZA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,12,12
UMALA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
UNCIA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
URUBICHA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
UYUNI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
VIACHA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,4,4
VILLA CHARCAS,atencion de partos en domicilio,rn con apego precoz,2023-05-01,7,7
VILLA RIVERO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con apego precoz,2023-05-01,2,2
VITICHI,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
YACO,atencion de partos en domicilio,rn con apego precoz,2023-05-01,5,5
YACUIBA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
YAMPARAEZ,atencion de partos en domicilio,rn con apego precoz,2023-05-01,1,1
YOCALLA,atencion de partos en domicilio,rn con apego precoz,2023-05-01,3,3
ACACIO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
ACHACACHI,atencion de partos en domicilio,rn con apego precoz,2023-06-01,16,16
ACHOCALLA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,0,0
AIQUILE,atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
ALALAY,atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
ALCALA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
ANCORAIMES,atencion de partos en domicilio,rn con apego precoz,2023-06-01,8,8
ANZALDO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
APOLO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,6,6
ARAMPAMPA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,3,3
ARBIETO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
ARQUE,atencion de partos en domicilio,rn con apego precoz,2023-06-01,10,10
ASCENCION DE GUARAYOS,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
AUCAPATA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,4,4
AYATA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,10,10
AYO AYO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con apego precoz,2023-06-01,8,8
AZURDUY,atencion de partos en domicilio,rn con apego precoz,2023-06-01,5,5
BATALLAS,atencion de partos en domicilio,rn con apego precoz,2023-06-01,8,8
BERMEJO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
BETANZOS,atencion de partos en domicilio,rn con apego precoz,2023-06-01,4,4
BOLIVAR,atencion de partos en domicilio,rn con apego precoz,2023-06-01,4,4
BOLPEBRA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
CAJUATA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2023-06-01,4,4
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,6,6
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2023-06-01,3,3
CARAPARI,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en domicilio,rn con apego precoz,2023-06-01,3,3
CHACARILLA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,4,4
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,7,7
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2023-06-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2023-06-01,2,2
CHUMA,atencion de partos en domicilio,rn con apego precoz,2023-06-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2023-06-01,4,4
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2023-06-01,12,12
