,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,11,0,11,11
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,44,3,44,3,47
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,13,7,13,7,20
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,0,2,0,2
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,9,0,9,0,9
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,2,3,2,5
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,4,9,4,9,13
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,2,3,2,5
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,8,2,8,2,10
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,1,2,1,3
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,24,4,24,4,28
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,1,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,4,38,4,38,42
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,13,14,13,14,27
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,8,1,8,1,9
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,10,47,10,47,57
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,9,0,9,9
REYES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,6,2,6,8
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,13,6,13,6,19
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,12,0,12,0,12
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,28,107,28,107,135
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,6,0,6,6
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,8,0,8,0,8
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,3,2,3,5
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,7,0,7,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,1,1,1,2
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,6,19,6,19,25
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,15,41,15,41,56
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,6,1,6,7
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,5,48,5,48,53
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,4,0,4,4
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,5,1,5,1,6
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,4,0,4,0,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,11,0,11,0,11
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,5,2,5,7
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,5,2,5,7
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,0,2,0,2
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,20,2,20,22
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,9,0,9,0,9
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,0,3,0,3
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,11,2,11,13
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,3,0,3,3
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,22,0,22,22
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,323,105,323,105,428
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,2,3,2,5
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,0,3,0,3
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,9,0,9,9
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,2,0,2,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,7,3,7,10
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,2,2,2,4
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,38,39,38,39,77
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,35,1,35,36
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,9,0,9,9
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,8,3,8,11
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,69,16,69,16,85
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,6,1,6,7
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,7,8,7,8,15
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,0,2,0,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,1,2,1,3
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,5,9,5,9,14
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,3,0,3,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,10,1,10,11
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,19,1,19,1,20
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,4,4,4,4,8
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,0,3,0,3
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,1,21,1,21,22
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,3,0,3,3
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,9,6,9,6,15
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,15,22,15,22,37
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,10,6,10,6,16
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,2,0,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,14,12,14,12,26
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,0,2,0,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,5,6,5,6,11
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,24,0,24,0,24
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,53,9,53,9,62
YACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,2,0,2,0,2
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,5,0,5,5
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,1,0,1,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,4,33,4,33,37
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,3,8,3,8,11
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-07-01,0,2,0,2,2
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,1,1,1,2
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,5,10,5,10,15
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,2,0,2,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,1,3,1,4
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,2,0,2,2
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,5,2,5,7
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,0,3,0,3
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,1,3,1,4
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,7,1,7,1,8
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,10,3,10,3,13
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,12,2,12,14
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,4,0,4,4
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,3,2,3,5
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,6,4,6,10
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,0,2,0,2
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,1,1,1,2
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,3,3,3,6
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,6,4,6,10
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,5,10,5,10,15
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,0,3,0,3
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,1,4,1,5
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,1,3,1,4
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,10,3,10,3,13
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,0,3,0,3
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,6,3,6,9
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,0,4,0,4
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,5,26,5,26,31
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,0,2,0,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,1,1,1,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,6,7,6,7,13
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,9,4,9,4,13
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,2,0,2,2
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,7,0,7,0,7
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,11,5,11,5,16
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,126,35,126,35,161
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,15,7,15,7,22
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,6,1,6,1,7
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,10,1,10,1,11
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,6,33,6,33,39
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,1,4,1,5
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,0,2,0,2
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,17,4,17,21
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,1,2,1,3
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,11,4,11,15
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,20,47,20,47,67
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,2,1,2,3
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,275,185,275,185,460
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,3,1,3,4
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,27,0,27,27
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,10,50,10,50,60
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,8,20,8,20,28
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,7,81,7,81,88
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,4,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,2,2,2,4
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,5,1,5,6
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,54,1,54,55
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,8,3,8,11
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,6,3,6,9
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,6,3,6,9
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,3,4,3,7
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,4,4,4,8
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,31,1,31,32
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,1,2,1,3
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,35,16,35,16,51
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,197,118,197,118,315
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,3,1,3,4
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,27,0,27,27
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,1,2,1,3
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,1,1,1,2
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,4,0,4,4
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,2,0,2,0,2
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,8,4,8,4,12
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,0,4,0,4
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,11,2,11,2,13
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,5,2,5,2,7
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,12,7,12,7,19
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,39,80,39,80,119
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,2,0,2,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,1,1,1,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,2,1,2,3
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,8,1,8,9
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,61,2,61,2,63
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,0,3,0,3
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,3,0,3,3
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,22,0,22,22
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,0,3,0,3
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,7,0,7,7
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,1,4,1,5
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,4,1,4,1,5
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,17,3,17,20
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,9,9,9,9,18
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,7,0,7,7
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,14,1,14,15
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,12,3,12,15
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,8,0,8,0,8
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,27,1,27,1,28
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,1,58,1,58,59
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,2,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,4,3,4,7
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,3,0,3,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-08-01,3,0,3,0,3
