,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,11,20,11,20,31
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,2,1,2,3
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,2,0,2,2
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,0,4,0,4
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,20,3,20,3,23
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,11,6,11,6,17
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,2,0,2,2
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,8,0,8,8
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,13,17,13,17,30
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,52,56,52,56,108
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,2,0,2,2
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,4,0,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,3,0,3,3
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,2,8,2,10
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,3,0,3,3
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,128,8,128,8,136
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,1,4,1,5
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,2,1,2,3
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,13,7,13,7,20
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,1,4,1,5
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,1,2,1,3
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,0,3,0,3
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,10,0,10,10
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,2,2,2,4
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,7,2,7,9
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,5,8,5,13
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,24,8,24,32
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,1,1,1,2
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,7,0,7,0,7
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,0,3,0,3
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,2,4,2,6
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,5,0,5,5
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,58,31,58,31,89
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,21,6,21,6,27
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,2,2,2,4
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,9,0,9,0,9
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,10,65,10,65,75
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,45,45,45,45,90
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,5,21,5,21,26
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,26,1,26,1,27
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,40,175,40,175,215
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,56,0,56,56
REYES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,8,2,8,10
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,52,25,52,25,77
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,10,4,10,4,14
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,2,8,2,10
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,66,297,66,297,363
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,1,1,1,2
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,5,1,5,6
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,1,2,1,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,5,2,5,7
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,1,3,1,4
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,15,4,15,4,19
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,2,2,2,4
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,3,3,3,6
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,21,22,21,22,43
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,11,2,11,13
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,18,122,18,122,140
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,10,19,10,19,29
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,14,44,14,44,58
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,12,0,12,12
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,0,8,0,8
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,0,3,0,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,41,0,41,0,41
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,6,10,6,10,16
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,20,3,20,23
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,7,14,7,14,21
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,16,0,16,0,16
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,13,1,13,1,14
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,17,2,17,19
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,7,0,7,7
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,6,0,6,0,6
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,54,4,54,58
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,849,279,849,279,1128
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,7,4,7,4,11
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,3,8,3,11
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,2,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,22,4,22,26
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,2,2,2,4
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,16,2,16,18
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,1,1,1,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,5,3,5,8
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,104,154,104,154,258
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,12,0,12,12
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,1,1,1,2
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,7,8,7,15
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,5,14,5,14,19
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,153,31,153,31,184
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,9,15,9,15,24
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,48,2,48,50
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,1,1,1,2
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,17,11,17,11,28
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,7,5,7,5,12
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,2,2,2,4
TODOS SANTOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,2,1,2,3
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,8,4,8,4,12
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,5,0,5,5
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,23,2,23,25
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,108,10,108,10,118
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,14,6,14,6,20
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,0,2,0,2
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,2,4,2,6
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,1,1,1,2
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,3,11,3,11,14
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,1,1,1,2
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,4,0,4,4
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,13,7,13,7,20
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,37,29,37,29,66
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,7,13,7,13,20
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,2,3,2,3,5
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,3,1,3,4
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,22,45,22,45,67
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,0,4,0,4
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,13,38,13,38,51
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,38,7,38,7,45
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,108,16,108,16,124
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,11,3,11,3,14
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,16,0,16,16
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,13,117,13,117,130
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,1,0,1,0,1
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,4,26,4,26,30
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,3,0,3,3
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-07-01,0,1,0,1,1
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,1,4,1,5
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,7,4,7,11
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,2,6,2,8
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,7,9,7,9,16
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,3,0,3,3
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,1,1,1,2
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,0,4,0,4
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,1,1,1,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,4,1,4,5
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,9,3,9,12
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,0,6,0,6
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,4,4,4,8
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,16,6,16,22
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,27,5,27,5,32
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,3,3,3,6
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,3,4,3,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,32,6,32,38
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,13,1,13,14
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,0,4,0,4
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,2,0,2,2
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,5,36,5,36,41
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,8,18,8,18,26
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,5,1,5,6
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,4,0,4,4
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,0,3,0,3
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,25,6,25,31
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,14,17,14,17,31
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,5,3,5,3,8
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,2,3,2,3,5
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,2,1,2,3
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,3,0,3,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,1,1,1,2
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,26,3,26,3,29
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,0,4,0,4
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,11,0,11,11
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,1,3,1,4
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,23,57,23,57,80
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,0,4,0,4
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,0,3,0,3
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,3,0,3,3
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,0,3,0,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,5,8,5,8,13
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,21,26,21,26,47
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,0,1,0,1
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,4,1,4,1,5
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,14,4,14,4,18
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,23,27,23,27,50
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,1,3,1,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,310,115,310,115,425
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,33,6,33,6,39
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,0,6,0,6
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,2,0,2,0,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,3,6,3,9
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,0,1,0,1
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,11,0,11,11
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,3,1,3,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,8,19,8,19,27
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,6,13,6,13,19
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,54,0,54,54
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,21,3,21,24
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,8,0,8,8
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,1,0,1,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,7,19,7,19,26
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,47,174,47,174,221
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,3,5,3,5,8
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,0,1,0,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,6,1,6,7
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,607,752,607,752,1359
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,2,7,2,7,9
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,54,0,54,54
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,28,170,28,170,198
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-08-01,0,3,0,3,3
