municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,119,119
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,18,18
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,94,94
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,4,4
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,4,4
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,9,9
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,15,15
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,56,56
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,31,31
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,42,42
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,20,20
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,5,5
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,6971,6971
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,6,6
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,6,6
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,4,4
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,7,7
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,9567,9567
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,41,41
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,6,6
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,614,614
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,20,20
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,100,100
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,4,4
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,7,7
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1267,1267
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,413,413
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,29,29
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,42,42
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,26,26
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,32,32
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,10,10
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,66,66
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,99,99
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,144,144
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,178,178
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,214,214
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,21,21
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-07-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,35,35
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,22,22
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,25,25
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,6,6
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,45,45
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,5,5
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,54,54
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,90,90
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,27,27
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,18,18
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,10,10
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,79,79
CHUMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,19,19
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,157,157
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,13256,13256
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,56,56
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,6,6
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,11,11
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,11,11
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,16,16
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,64,64
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,20,20
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,4,4
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3207,3207
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,97,97
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,4,4
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,14,14
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,125,125
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
ICHOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8578,8578
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,6,6
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,69,69
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,4,4
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8,8
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,14,14
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,5,5
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,21,21
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,70,70
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1118,1118
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,14,14
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,920,920
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,44,44
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,21,21
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,45,45
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,349,349
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,5,5
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,5,5
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,165,165
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,259,259
QUIABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,133,133
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,327,327
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8,8
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,20,20
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,65,65
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8,8
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,13,13
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,67,67
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8,8
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,52,52
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,66,66
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,25,25
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,4,4
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8327,8327
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8,8
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,5,5
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8,8
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,12,12
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1757,1757
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,27,27
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,7,7
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,654,654
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,5,5
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,83,83
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,6,6
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,6,6
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1226,1226
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,405,405
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,9,9
URUBICHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,6,6
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,25,25
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,53,53
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,34,34
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,9,9
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,34,34
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,8,8
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,117,117
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,11,11
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,20,20
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,161,161
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,344,344
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,22,22
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-08-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,52,52
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,18,18
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,2,2
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,33,33
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,7,7
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,2,2
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,62,62
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,1,1
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,46,46
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,60,60
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-09-01,1,1
