municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
CARANAVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,3,3
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,5,5
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,38,38
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,123,123
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,6,6
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,86,86
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,3,3
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,3,3
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
HUMANATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1382,1382
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,3,3
MAPIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,47,47
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,73,73
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
PASORAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,10,10
PUERTO QUIJARRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,100,100
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,22,22
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,3,3
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,7,7
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,445,445
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,3,3
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,199,199
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,30,30
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,6,6
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,43,43
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,27,27
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
VACAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,8,8
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,8,8
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,1,1
YOTALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-09-01,2,2
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,12,12
ANZALDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,5,5
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,16,16
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,3,3
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,39,39
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
CARANAVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,4,4
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
CHAQUI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,46,46
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,226,226
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,3,3
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,23,23
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,85,85
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,5,5
EUREKA (SANTOS MERCADO),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
GUANAY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1132,1132
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,8,8
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,8,8
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,184,184
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,54,54
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,14,14
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,130,130
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,11,11
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,4,4
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,5,5
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,3,3
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,415,415
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,264,264
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,55,55
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
TOCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,3,3
TORO TORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
TRIGAL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,47,47
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,23,23
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,5,5
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,4,4
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,4,4
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,56,56
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,5,5
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-10-01,4,4
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,9,9
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,11,11
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,17,17
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
CARANAVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,5,5
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,25,25
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,322,322
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,5,5
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,16,16
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,114,114
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,5,5
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
FILADELFIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1250,1250
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
LORETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,11,11
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,4,4
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,58,58
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,57,57
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
PELECHUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,9,9
PORVENIR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,16,16
PUCARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,5,5
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,100,100
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,10,10
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,35,35
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,6,6
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
SAN PEDRO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,910,910
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,245,245
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,10,10
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,3,3
TIQUIPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,6,6
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,6,6
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,60,60
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,9,9
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,53,53
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-11-01,4,4
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,11,11
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
ANZALDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,9,9
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,28,28
CARANAVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,15,15
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,319,319
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,7,7
"COLCHA ""K""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,371,371
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,3,3
FILADELFIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
GUANAY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,7,7
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,654,654
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,3,3
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,3,3
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,55,55
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,71,71
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,3,3
PORVENIR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,29,29
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,17,17
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,3,3
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,47,47
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,5,5
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,385,385
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2018-12-01,1,1
