,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
ENTRE RIOS CBBA,consultas prenatales,repetidas,2020-06-01,0,0,11,0,53,0,6,0,0,0,70
ESCARA,consultas prenatales,repetidas,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
ESCOMA,consultas prenatales,repetidas,2020-06-01,0,0,7,0,9,0,4,0,0,0,20
ESMERALDA,consultas prenatales,repetidas,2020-06-01,0,0,0,0,0,0,1,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2020-06-01,0,0,2,0,9,0,1,0,0,0,12
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2020-06-01,0,0,1,0,6,0,1,0,0,0,8
EXALTACION,consultas prenatales,repetidas,2020-06-01,0,1,0,1,3,1,0,0,0,0,6
FERNANDEZ ALONSO,consultas prenatales,repetidas,2020-06-01,0,0,8,0,31,0,5,0,0,0,44
FILADELFIA,consultas prenatales,repetidas,2020-06-01,2,0,9,0,16,3,0,1,0,0,31
GENERAL SAAVEDRA,consultas prenatales,repetidas,2020-06-01,0,0,12,0,27,0,2,0,0,0,41
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2020-06-01,0,0,8,1,20,1,7,0,0,0,37
GUANAY,consultas prenatales,repetidas,2020-06-01,1,0,13,2,51,2,3,3,0,0,75
GUAQUI,consultas prenatales,repetidas,2020-06-01,0,0,4,0,20,0,7,0,0,0,31
GUAYARAMERIN,consultas prenatales,repetidas,2020-06-01,1,0,23,0,71,0,6,0,0,0,101
GUTIERREZ,consultas prenatales,repetidas,2020-06-01,0,1,12,4,50,3,3,1,0,0,74
HUACARETA,consultas prenatales,repetidas,2020-06-01,1,0,7,3,32,2,3,0,0,0,48
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2020-06-01,0,1,2,0,4,1,1,1,0,0,10
HUACHACALLA,consultas prenatales,repetidas,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
HUANUNI,consultas prenatales,repetidas,2020-06-01,0,0,18,1,82,2,24,1,0,0,128
HUARACAJE,consultas prenatales,repetidas,2020-06-01,0,0,5,0,9,0,1,0,0,0,15
HUARINA,consultas prenatales,repetidas,2020-06-01,0,0,3,0,17,3,4,1,0,0,28
HUATAJATA,consultas prenatales,repetidas,2020-06-01,0,0,2,0,3,0,0,0,0,0,5
HUAYLLAMARCA,consultas prenatales,repetidas,2020-06-01,0,0,5,0,8,0,1,0,0,0,14
HUMANATA,consultas prenatales,repetidas,2020-06-01,0,0,7,0,6,0,2,0,0,0,15
ICHOCA,consultas prenatales,repetidas,2020-06-01,0,0,2,5,10,3,0,0,0,0,20
ICLA,consultas prenatales,repetidas,2020-06-01,1,0,8,1,15,2,5,0,0,0,32
INCAHUASI,consultas prenatales,repetidas,2020-06-01,0,0,14,9,23,11,3,3,0,0,63
INGAVI (HUMAITA),consultas prenatales,repetidas,2020-06-01,0,0,1,0,1,0,1,0,0,0,3
INQUISIVI,consultas prenatales,repetidas,2020-06-01,0,0,17,3,30,11,3,4,0,0,68
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2020-06-01,0,0,9,1,44,5,12,2,0,0,73
IXIAMAS,consultas prenatales,repetidas,2020-06-01,0,0,8,0,37,0,3,0,0,0,48
JESUS DE MACHACA,consultas prenatales,repetidas,2020-06-01,0,0,6,2,35,0,3,2,0,0,48
LA ASUNTA,consultas prenatales,repetidas,2020-06-01,0,0,43,3,203,6,25,4,0,0,284
LA GUARDIA,consultas prenatales,repetidas,2020-06-01,3,0,33,0,120,6,40,3,0,0,205
LA PAZ,consultas prenatales,repetidas,2020-06-01,4,0,302,0,3027,0,913,0,0,0,4246
LA RIVERA,consultas prenatales,repetidas,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
LAGUNILLAS,consultas prenatales,repetidas,2020-06-01,0,0,6,2,14,6,3,1,0,0,32
LAJA,consultas prenatales,repetidas,2020-06-01,0,0,17,0,46,1,12,0,0,0,76
LAS CARRERAS,consultas prenatales,repetidas,2020-06-01,0,0,1,0,9,2,3,0,0,0,15
LICOMA PAMPA,consultas prenatales,repetidas,2020-06-01,0,0,1,0,2,0,1,0,0,0,4
LLALLAGUA,consultas prenatales,repetidas,2020-06-01,1,0,26,2,123,6,34,0,0,0,192
LLICA,consultas prenatales,repetidas,2020-06-01,2,1,1,0,9,0,1,0,0,0,14
LORETO,consultas prenatales,repetidas,2020-06-01,0,0,1,0,4,0,0,0,0,0,5
LURIBAY,consultas prenatales,repetidas,2020-06-01,0,0,6,0,30,0,6,0,0,0,42
MACHACAMARCA,consultas prenatales,repetidas,2020-06-01,0,0,9,0,18,0,2,0,0,0,29
MACHARETI,consultas prenatales,repetidas,2020-06-01,0,0,8,0,20,1,3,1,0,0,33
MAGDALENA,consultas prenatales,repetidas,2020-06-01,0,0,4,0,17,1,0,0,0,0,22
MAIRANA,consultas prenatales,repetidas,2020-06-01,0,0,14,0,29,0,4,0,0,0,47
MALLA,consultas prenatales,repetidas,2020-06-01,0,0,1,1,1,2,0,0,0,0,5
MAPIRI,consultas prenatales,repetidas,2020-06-01,1,0,29,0,108,2,8,0,0,0,148
MECAPACA,consultas prenatales,repetidas,2020-06-01,0,0,8,0,45,1,16,0,0,0,70
MINEROS,consultas prenatales,repetidas,2020-06-01,0,0,5,0,22,0,7,0,0,0,34
MIZQUE,consultas prenatales,repetidas,2020-06-01,1,0,11,1,35,0,11,0,0,0,59
MOCOMOCO,consultas prenatales,repetidas,2020-06-01,0,0,16,2,20,4,4,5,0,0,51
MOJINETE,consultas prenatales,repetidas,2020-06-01,0,0,1,0,2,1,0,0,0,0,4
MOJOCOYA,consultas prenatales,repetidas,2020-06-01,0,0,7,0,30,0,6,2,0,0,45
MONTEAGUDO,consultas prenatales,repetidas,2020-06-01,0,0,11,1,87,2,27,2,0,0,130
MONTERO,consultas prenatales,repetidas,2020-06-01,0,0,65,0,280,0,56,0,0,0,401
MORO MORO,consultas prenatales,repetidas,2020-06-01,0,0,4,0,3,0,1,0,0,0,8
MOROCHATA,consultas prenatales,repetidas,2020-06-01,0,0,17,2,8,4,5,0,0,0,36
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2020-06-01,2,0,4,1,5,0,0,0,0,0,12
NAZACARA DE PACAJES,consultas prenatales,repetidas,2020-06-01,0,0,1,0,2,0,0,0,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
OCURI,consultas prenatales,repetidas,2020-06-01,0,0,20,5,38,8,11,6,0,0,88
OKINAWA,consultas prenatales,repetidas,2020-06-01,0,0,4,0,7,0,1,0,0,0,12
OMEREQUE,consultas prenatales,repetidas,2020-06-01,1,0,9,1,19,0,3,0,0,0,33
ORURO,consultas prenatales,repetidas,2020-06-01,3,0,204,23,1500,2,335,3,0,0,2070
PADCAYA,consultas prenatales,repetidas,2020-06-01,0,0,5,0,39,1,3,1,1,0,50
PADILLA,consultas prenatales,repetidas,2020-06-01,1,0,5,1,35,11,5,1,0,0,59
PAILON,consultas prenatales,repetidas,2020-06-01,0,1,10,0,22,0,3,0,0,0,36
PALCA,consultas prenatales,repetidas,2020-06-01,0,0,14,1,77,5,8,2,0,0,107
PALOS BLANCOS,consultas prenatales,repetidas,2020-06-01,3,0,21,1,115,4,11,1,0,0,156
PAMPA AULLAGAS,consultas prenatales,repetidas,2020-06-01,0,0,0,0,6,0,1,0,0,0,7
PAMPA GRANDE,consultas prenatales,repetidas,2020-06-01,0,0,11,0,20,0,2,0,0,0,33
PAPEL PAMPA,consultas prenatales,repetidas,2020-06-01,0,0,7,0,14,0,4,0,0,0,25
PASORAPA,consultas prenatales,repetidas,2020-06-01,0,0,1,0,7,0,3,0,0,0,11
PATACAMAYA,consultas prenatales,repetidas,2020-06-01,1,0,15,0,57,0,10,0,0,0,83
PAZÑA,consultas prenatales,repetidas,2020-06-01,1,0,4,1,23,0,6,0,0,0,35
PELECHUCO,consultas prenatales,repetidas,2020-06-01,0,0,5,0,26,1,7,0,0,0,39
POCOATA,consultas prenatales,repetidas,2020-06-01,0,0,16,14,51,25,5,6,0,0,117
POCONA,consultas prenatales,repetidas,2020-06-01,0,0,17,0,49,1,9,0,0,0,76
POJO (CBBA),consultas prenatales,repetidas,2020-06-01,2,0,16,0,22,0,10,0,0,0,50
POOPO,consultas prenatales,repetidas,2020-06-01,0,0,6,0,27,1,2,0,0,0,36
PORCO,consultas prenatales,repetidas,2020-06-01,0,0,10,3,26,4,3,0,0,0,46
POROMA,consultas prenatales,repetidas,2020-06-01,2,0,19,6,23,9,13,2,0,0,74
PORONGO,consultas prenatales,repetidas,2020-06-01,0,0,4,0,11,0,2,0,0,0,17
PORTACHUELO,consultas prenatales,repetidas,2020-06-01,1,0,7,4,12,1,1,0,0,0,26
PORVENIR,consultas prenatales,repetidas,2020-06-01,1,0,4,0,15,0,2,0,0,0,22
POSTRER VALLE,consultas prenatales,repetidas,2020-06-01,0,0,1,0,5,0,1,0,0,0,7
POTOSI,consultas prenatales,repetidas,2020-06-01,3,0,105,5,620,20,86,3,0,0,842
PRESTO,consultas prenatales,repetidas,2020-06-01,1,0,8,1,13,2,7,0,0,0,32
PUCARA,consultas prenatales,repetidas,2020-06-01,0,0,1,1,5,2,4,0,0,0,13
PUCARANI,consultas prenatales,repetidas,2020-06-01,0,0,25,0,94,2,7,0,0,0,128
PUERTO ACOSTA,consultas prenatales,repetidas,2020-06-01,0,0,3,0,17,3,5,0,0,0,28
PUERTO CARABUCO,consultas prenatales,repetidas,2020-06-01,0,0,4,3,22,8,4,3,0,0,44
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2020-06-01,0,0,9,0,18,3,5,0,0,0,35
PUERTO PEREZ,consultas prenatales,repetidas,2020-06-01,0,0,5,0,18,1,2,0,0,0,26
PUERTO QUIJARRO,consultas prenatales,repetidas,2020-06-01,0,0,14,0,26,0,2,0,0,0,42
PUERTO RICO,consultas prenatales,repetidas,2020-06-01,1,0,8,0,18,0,6,0,0,0,33
PUERTO SILES,consultas prenatales,repetidas,2020-06-01,1,0,1,0,0,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,repetidas,2020-06-01,1,0,1,0,7,0,0,0,0,0,9
PUERTO VILLARROEL,consultas prenatales,repetidas,2020-06-01,0,0,35,0,124,2,10,1,0,0,172
PUNA,consultas prenatales,repetidas,2020-06-01,1,0,11,5,40,10,11,5,0,0,83
PUNATA,consultas prenatales,repetidas,2020-06-01,1,0,25,0,92,1,38,1,0,0,158
QUIABAYA,consultas prenatales,repetidas,2020-06-01,0,0,3,0,15,0,0,0,0,0,18
QUILLACOLLO,consultas prenatales,repetidas,2020-06-01,2,0,90,5,520,34,74,4,0,0,729
QUIME,consultas prenatales,repetidas,2020-06-01,0,0,4,1,16,0,1,0,0,0,22
QUIRUSILLAS,consultas prenatales,repetidas,2020-06-01,0,0,0,0,2,0,1,0,0,0,3
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2020-06-01,0,0,7,0,16,0,13,0,0,0,36
RAVELO,consultas prenatales,repetidas,2020-06-01,0,0,25,3,33,9,15,5,0,0,90
REYES,consultas prenatales,repetidas,2020-06-01,1,0,16,0,45,0,7,0,0,0,69
RIBERALTA,consultas prenatales,repetidas,2020-06-01,4,0,123,0,326,0,51,0,0,0,504
ROBORE,consultas prenatales,repetidas,2020-06-01,1,0,4,0,21,0,2,0,0,0,28
RURRENABAQUE,consultas prenatales,repetidas,2020-06-01,0,0,21,1,46,0,9,0,1,0,78
SABAYA,consultas prenatales,repetidas,2020-06-01,0,0,1,2,10,2,0,0,0,0,15
SACABA,consultas prenatales,repetidas,2020-06-01,4,0,98,0,519,2,91,0,0,0,714
SACABAMBA,consultas prenatales,repetidas,2020-06-01,0,0,9,1,7,1,2,0,0,0,20
SACACA,consultas prenatales,repetidas,2020-06-01,2,0,26,6,50,10,18,2,0,0,114
SAIPINA,consultas prenatales,repetidas,2020-06-01,0,0,5,0,22,0,2,0,0,0,29
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2020-06-01,0,0,11,2,35,4,3,0,0,0,55
SAMAIPATA,consultas prenatales,repetidas,2020-06-01,0,0,9,0,24,0,4,0,0,0,37
SAN AGUSTIN,consultas prenatales,repetidas,2020-06-01,0,0,1,0,11,1,1,0,0,0,14
SAN ANDRES,consultas prenatales,repetidas,2020-06-01,0,0,7,0,17,1,4,0,0,0,29
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2020-06-01,0,0,2,1,7,1,1,0,0,0,12
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2020-06-01,0,0,0,0,6,1,0,0,0,0,7
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2020-06-01,0,0,2,0,7,0,4,0,0,0,13
SAN BENITO,consultas prenatales,repetidas,2020-06-01,2,0,5,1,28,1,4,0,0,0,41
SAN BORJA,consultas prenatales,repetidas,2020-06-01,2,0,23,0,84,0,17,0,0,0,126
SAN BUENA VENTURA,consultas prenatales,repetidas,2020-06-01,1,0,7,2,22,2,8,0,0,0,42
SAN CARLOS,consultas prenatales,repetidas,2020-06-01,1,0,6,0,28,0,7,0,0,0,42
SAN IGNACIO,consultas prenatales,repetidas,2020-06-01,0,0,30,4,53,1,6,0,0,0,94
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2020-06-01,2,0,10,1,39,2,4,0,0,0,58
SAN JAVIER(BNI),consultas prenatales,repetidas,2020-06-01,0,0,1,0,3,0,1,0,0,0,5
SAN JAVIER(STC),consultas prenatales,repetidas,2020-06-01,0,0,0,0,10,0,0,0,0,0,10
SAN JOAQUIN,consultas prenatales,repetidas,2020-06-01,2,1,4,1,7,5,2,0,0,0,22
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2020-06-01,0,0,0,1,4,1,1,0,0,0,7
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2020-06-01,0,0,3,0,12,0,0,0,0,0,15
SAN JULIAN,consultas prenatales,repetidas,2020-06-01,5,0,32,0,130,0,12,0,0,0,179
SAN LORENZO(PND),consultas prenatales,repetidas,2020-06-01,1,1,13,5,22,7,3,0,0,0,52
SAN LORENZO(TJA),consultas prenatales,repetidas,2020-06-01,0,0,6,1,16,2,3,1,0,0,29
SAN LUCAS,consultas prenatales,repetidas,2020-06-01,0,0,40,4,83,19,20,11,0,0,177
SAN MATIAS,consultas prenatales,repetidas,2020-06-01,1,0,2,2,9,5,1,0,0,0,20
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2020-06-01,0,0,6,0,17,7,2,0,0,0,32
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2020-06-01,0,0,1,0,10,0,2,1,0,0,14
SAN PEDRO,consultas prenatales,repetidas,2020-06-01,0,0,8,0,24,0,6,0,0,0,38
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2020-06-01,0,1,36,2,59,16,17,3,0,0,134
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2020-06-01,0,0,7,0,12,0,0,0,0,0,19
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2020-06-01,0,0,1,0,14,2,2,0,0,0,19
SAN PEDRO(PND),consultas prenatales,repetidas,2020-06-01,0,0,1,0,2,2,2,1,0,0,8
SAN RAFAEL,consultas prenatales,repetidas,2020-06-01,0,0,0,0,12,1,1,0,0,0,14
SAN RAMON BENI,consultas prenatales,repetidas,2020-06-01,0,0,3,0,9,0,0,0,0,0,12
SAN RAMON SCZ,consultas prenatales,repetidas,2020-06-01,0,0,0,1,7,0,1,0,0,0,9
SANTA ANA,consultas prenatales,repetidas,2020-06-01,1,0,6,0,19,1,1,0,0,0,28
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2020-06-01,13,0,413,0,2372,91,429,2,0,0,3320
SANTA ROSA,consultas prenatales,repetidas,2020-06-01,1,0,1,0,23,0,3,0,0,0,28
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2020-06-01,2,0,15,0,65,2,7,0,0,0,91
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2020-06-01,0,0,6,2,8,0,0,0,0,0,16
SANTIAGO DE HUARI,consultas prenatales,repetidas,2020-06-01,0,0,2,1,12,1,3,1,0,0,20
SANTIAGO DE HUATA,consultas prenatales,repetidas,2020-06-01,0,0,3,0,17,0,1,0,0,0,21
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2020-06-01,0,0,5,0,6,0,1,0,0,0,12
SANTIVAÑES,consultas prenatales,repetidas,2020-06-01,0,0,4,0,11,0,1,0,0,0,16
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2020-06-01,0,0,1,3,9,0,1,0,0,0,14
SAPAHAQUI,consultas prenatales,repetidas,2020-06-01,0,0,6,0,27,0,2,0,0,0,35
SENA,consultas prenatales,repetidas,2020-06-01,0,0,4,0,20,2,1,0,0,0,27
SHINAOTA,consultas prenatales,repetidas,2020-06-01,1,0,31,0,91,1,16,1,0,0,141
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2020-06-01,0,0,21,1,59,2,7,1,0,0,91
SICAYA,consultas prenatales,repetidas,2020-06-01,0,0,6,0,13,0,3,0,0,0,22
SIPE SIPE,consultas prenatales,repetidas,2020-06-01,1,0,73,1,286,3,41,0,0,0,405
SOPACHUY,consultas prenatales,repetidas,2020-06-01,0,1,11,2,21,2,4,1,0,0,42
SORACACHI,consultas prenatales,repetidas,2020-06-01,0,0,11,1,28,1,7,2,0,0,50
SORATA,consultas prenatales,repetidas,2020-06-01,1,0,7,0,52,4,5,1,0,0,70
SUCRE,consultas prenatales,repetidas,2020-06-01,2,1,149,0,921,6,253,5,20,0,1357
TACACHI,consultas prenatales,repetidas,2020-06-01,0,0,0,0,1,0,2,0,0,0,3
TACACOMA,consultas prenatales,repetidas,2020-06-01,0,0,9,0,24,0,5,0,0,0,38
TACOBAMBA,consultas prenatales,repetidas,2020-06-01,0,0,5,4,13,7,2,1,0,0,32
TACOPAYA,consultas prenatales,repetidas,2020-06-01,0,0,5,0,11,1,3,0,0,0,20
TAHUA,consultas prenatales,repetidas,2020-06-01,0,0,0,0,6,0,1,0,0,0,7
TAPACARI,consultas prenatales,repetidas,2020-06-01,1,0,22,1,45,2,14,0,0,0,85
TARABUCO,consultas prenatales,repetidas,2020-06-01,0,0,20,5,46,8,8,6,0,0,93
TARACO,consultas prenatales,repetidas,2020-06-01,0,0,4,0,8,0,1,0,0,0,13
TARATA,consultas prenatales,repetidas,2020-06-01,2,0,10,0,37,0,6,0,0,0,55
TARIJA,consultas prenatales,repetidas,2020-06-01,0,0,41,2,369,2,204,0,0,0,618
TARVITA,consultas prenatales,repetidas,2020-06-01,2,0,17,4,29,9,10,3,0,0,74
TEOPONTE,consultas prenatales,repetidas,2020-06-01,0,0,13,0,51,0,11,0,0,0,75
TIAHUANACU,consultas prenatales,repetidas,2020-06-01,0,0,12,0,37,0,2,0,0,0,51
TINGUIPAYA,consultas prenatales,repetidas,2020-06-01,0,0,14,7,31,22,2,11,0,0,87
TIPUANI,consultas prenatales,repetidas,2020-06-01,0,0,8,0,52,0,7,0,0,0,67
TIQUIPAYA,consultas prenatales,repetidas,2020-06-01,0,0,20,3,87,4,10,0,0,0,124
TIRAQUE (CBBA),consultas prenatales,repetidas,2020-06-01,3,0,35,1,68,1,15,0,0,0,123
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2020-06-01,0,0,0,0,3,0,0,0,0,0,3
TOCO,consultas prenatales,repetidas,2020-06-01,0,0,7,0,15,0,3,0,0,0,25
TOLATA,consultas prenatales,repetidas,2020-06-01,0,0,1,0,27,0,4,0,0,0,32
TOLEDO,consultas prenatales,repetidas,2020-06-01,0,0,6,0,9,2,3,0,0,0,20
TOMAVE,consultas prenatales,repetidas,2020-06-01,0,1,7,10,38,18,6,3,0,0,83
TOMINA,consultas prenatales,repetidas,2020-06-01,0,0,15,2,28,1,4,0,0,0,50
TORO TORO,consultas prenatales,repetidas,2020-06-01,0,0,14,4,26,6,7,2,0,0,59
TOTORA(CBBA),consultas prenatales,repetidas,2020-06-01,0,0,24,0,72,1,12,0,0,0,109
TOTORA(ORR),consultas prenatales,repetidas,2020-06-01,0,0,6,1,5,1,0,0,0,0,13
TRIGAL,consultas prenatales,repetidas,2020-06-01,0,0,2,0,5,0,1,0,0,0,8
TRINIDAD,consultas prenatales,repetidas,2020-06-01,12,0,56,0,213,0,25,0,0,0,306
TUPIZA,consultas prenatales,repetidas,2020-06-01,0,0,59,4,250,5,36,3,0,0,357
TURCO,consultas prenatales,repetidas,2020-06-01,0,0,2,0,4,0,1,0,0,0,7
UMALA,consultas prenatales,repetidas,2020-06-01,1,0,10,1,13,0,1,0,0,0,26
UNCIA,consultas prenatales,repetidas,2020-06-01,0,0,17,2,67,10,8,1,0,0,105
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2020-06-01,1,0,8,0,39,4,5,1,0,0,58
URUBICHA,consultas prenatales,repetidas,2020-06-01,0,0,0,0,3,0,0,0,0,0,3
UYUNI,consultas prenatales,repetidas,2020-06-01,1,0,22,2,121,6,27,1,0,0,180
VACAS,consultas prenatales,repetidas,2020-06-01,1,0,11,0,17,0,3,0,0,0,32
VALLEGRANDE,consultas prenatales,repetidas,2020-06-01,1,0,12,0,52,2,7,1,0,0,75
VIACHA,consultas prenatales,repetidas,2020-06-01,1,0,62,1,296,0,67,0,0,0,427
VILA VILA,consultas prenatales,repetidas,2020-06-01,0,0,1,0,9,0,3,1,0,0,14
VILLA CHARCAS,consultas prenatales,repetidas,2020-06-01,1,0,20,4,40,5,9,1,0,0,80
VILLA MONTES,consultas prenatales,repetidas,2020-06-01,1,0,16,1,80,5,18,0,0,0,121
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2020-06-01,0,0,5,1,4,0,0,0,0,0,10
VILLA RIVERO,consultas prenatales,repetidas,2020-06-01,1,0,4,0,33,0,4,0,0,0,42
VILLA SERRANO,consultas prenatales,repetidas,2020-06-01,0,3,2,3,14,4,3,7,0,0,36
VILLA TUNARI,consultas prenatales,repetidas,2020-06-01,4,0,93,1,280,3,46,0,0,0,427
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2020-06-01,1,0,6,0,21,0,6,0,0,0,34
VILLAZON,consultas prenatales,repetidas,2020-06-01,0,0,43,3,206,4,41,0,0,0,297
VINTO,consultas prenatales,repetidas,2020-06-01,1,1,46,11,227,52,38,8,0,0,384
VITICHI,consultas prenatales,repetidas,2020-06-01,1,1,7,2,23,6,5,2,0,0,47
WALDO BALLIVIAN,consultas prenatales,repetidas,2020-06-01,0,0,4,0,9,0,0,0,0,0,13
WARNES,consultas prenatales,repetidas,2020-06-01,6,0,135,0,380,1,49,0,0,0,571
YACO,consultas prenatales,repetidas,2020-06-01,0,0,5,0,8,3,6,1,0,0,23
YACUIBA,consultas prenatales,repetidas,2020-06-01,0,0,13,0,87,0,22,0,0,0,122
YAMPARAEZ,consultas prenatales,repetidas,2020-06-01,0,0,7,0,21,2,3,1,0,0,34
YANACACHI,consultas prenatales,repetidas,2020-06-01,0,0,4,0,14,0,1,0,0,0,19
YAPACANI,consultas prenatales,repetidas,2020-06-01,2,0,36,11,148,37,20,2,0,0,256
YOCALLA,consultas prenatales,repetidas,2020-06-01,0,0,5,2,22,2,2,0,0,0,33
YOTALA,consultas prenatales,repetidas,2020-06-01,0,0,5,0,34,0,2,2,0,0,43
YUNCHARA,consultas prenatales,repetidas,2020-06-01,0,0,2,0,11,7,1,1,0,0,22
ZUDAÑEZ,consultas prenatales,repetidas,2020-06-01,0,0,9,4,18,2,7,1,0,0,41
ACACIO,consultas prenatales,repetidas,2020-07-01,0,0,4,1,5,1,6,0,0,0,17
ACHACACHI,consultas prenatales,repetidas,2020-07-01,0,0,34,0,135,4,25,1,0,0,199
ACHOCALLA,consultas prenatales,repetidas,2020-07-01,0,0,22,0,100,0,22,0,0,0,144
AIQUILE,consultas prenatales,repetidas,2020-07-01,1,0,16,3,38,2,6,1,0,0,67
ALALAY,consultas prenatales,repetidas,2020-07-01,0,0,7,2,10,0,3,0,0,0,22
ALCALA,consultas prenatales,repetidas,2020-07-01,1,0,1,0,7,2,5,0,0,0,16
ALTO BENI,consultas prenatales,repetidas,2020-07-01,0,0,8,0,24,1,3,0,0,0,36
ANCORAIMES,consultas prenatales,repetidas,2020-07-01,0,0,7,0,26,0,3,0,0,0,36
ANDAMARCA,consultas prenatales,repetidas,2020-07-01,0,0,3,0,6,2,0,1,0,0,12
ANTEQUERA,consultas prenatales,repetidas,2020-07-01,0,0,1,0,2,0,1,0,0,0,4
ANZALDO,consultas prenatales,repetidas,2020-07-01,0,0,4,3,10,2,1,1,0,0,21
APOLO,consultas prenatales,repetidas,2020-07-01,0,0,28,1,86,4,8,1,0,0,128
ARAMPAMPA,consultas prenatales,repetidas,2020-07-01,0,0,2,2,6,4,0,1,0,0,15
ARANI,consultas prenatales,repetidas,2020-07-01,0,0,3,0,34,1,6,0,0,0,44
ARBIETO,consultas prenatales,repetidas,2020-07-01,1,0,22,0,95,0,11,0,0,0,129
ARQUE,consultas prenatales,repetidas,2020-07-01,0,0,13,0,29,0,6,0,0,0,48
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2020-07-01,2,0,6,0,32,0,6,0,0,0,46
ATOCHA,consultas prenatales,repetidas,2020-07-01,0,0,10,1,46,1,11,0,0,0,69
AUCAPATA,consultas prenatales,repetidas,2020-07-01,0,0,4,0,23,1,1,0,0,0,29
AYATA,consultas prenatales,repetidas,2020-07-01,1,0,6,0,19,1,1,0,1,0,29
AYO AYO,consultas prenatales,repetidas,2020-07-01,1,0,7,0,15,0,2,0,0,0,25
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2020-07-01,0,0,34,0,64,5,13,0,0,0,116
AZURDUY,consultas prenatales,repetidas,2020-07-01,3,0,13,8,20,9,8,2,0,0,63
BATALLAS,consultas prenatales,repetidas,2020-07-01,0,0,19,3,30,2,3,0,0,0,57
BAURES,consultas prenatales,repetidas,2020-07-01,1,0,6,0,16,0,3,0,0,0,26
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2020-07-01,0,0,0,1,2,0,0,0,0,0,3
BELEN DE URMIRI,consultas prenatales,repetidas,2020-07-01,0,0,1,0,0,0,1,0,0,0,2
BELLA FLOR,consultas prenatales,repetidas,2020-07-01,1,0,1,0,11,0,2,0,0,0,15
BERMEJO,consultas prenatales,repetidas,2020-07-01,0,0,4,0,43,1,19,0,2,0,69
BETANZOS,consultas prenatales,repetidas,2020-07-01,3,1,33,10,112,17,19,5,0,0,200
BOLIVAR,consultas prenatales,repetidas,2020-07-01,0,0,12,0,20,1,7,0,0,0,40
BOLPEBRA,consultas prenatales,repetidas,2020-07-01,0,0,3,0,2,0,0,0,0,0,5
BOYUIBE,consultas prenatales,repetidas,2020-07-01,0,0,3,1,18,1,3,0,0,0,26
BUENA VISTA,consultas prenatales,repetidas,2020-07-01,1,0,8,1,32,0,6,0,0,0,48
CABEZAS,consultas prenatales,repetidas,2020-07-01,0,0,16,0,60,0,2,0,0,0,78
CAIROMA,consultas prenatales,repetidas,2020-07-01,0,0,8,2,25,3,3,1,0,0,42
