,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,0,0,2,0,0,0,0,0,3
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,1,0,0,0,0,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,2,2,1,0,1,0,0,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,2,0,0,0,0,0,4
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,0,1,0,0,0,3
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,6,1,9,0,0,0,0,0,17
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,7,0,27,2,15,0,0,0,52
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,20,1,186,1,54,0,0,0,262
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,1,2,0,0,0,0,0,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,4,0,0,0,0,0,6
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,0,0,1,0,0,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,13,0,120,0,0,0,136
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,1,0,0,0,2
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,5,0,8,0,1,0,0,0,14
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,8,0,3,0,0,0,12
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,0,0,1,0,0,0,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,6,0,0,0,0,0,9
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,1,3,0,0,0,0,0,6
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,1,3,1,7,2,1,0,0,0,15
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,5,2,0,0,0,0,10
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,6,0,1,1,0,0,9
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,5,0,0,0,0,0,6
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,21,5,58,3,15,0,0,0,103
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,1,3,2,2,0,0,0,11
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,0,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,1,3,1,0,2,0,0,10
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,0,1,0,0,0,0,3
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,21,0,171,1,46,0,0,0,239
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,3,0,0,0,0,0,5
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,0,0,1,0,0,0,3
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,12,0,2,0,0,0,17
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,6,1,0,0,0,0,9
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,5,0,0,0,0,0,8
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,0,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,4,0,0,0,0,0,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,3,0,2,0,0,0,8
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,5,0,0,0,0,0,5
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,1,5,1,1,1,0,0,12
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,3,0,0,0,0,0,3
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,3,1,1,0,0,0,7
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,2,0,0,0,0,0,5
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,1,1,1,1,0,1,0,0,0,5
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,3,2,0,1,0,0,6
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,9,0,1,0,0,0,13
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,34,1,104,4,27,0,0,0,171
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,1,3,0,0,0,0,0,4
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,8,0,0,0,0,0,10
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,3,0,0,0,0,0,6
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,1,3,1,1,1,0,0,7
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,3,0,0,0,0,0,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,14,0,22,1,4,0,0,0,41
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,13,0,2,0,0,0,17
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,2,0,11,0,40,0,4,0,0,0,57
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,5,1,0,0,0,0,7
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,6,0,33,4,3,1,0,0,47
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,10,2,31,8,8,2,0,0,61
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,1,0,0,0,2
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,3,0,4,0,0,0,9
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,1,1,0,0,0,4
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,5,0,2,0,0,0,9
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,3,0,35,2,45,0,3,0,1,0,89
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,21,0,6,0,0,0,0,0,27
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,6,0,4,0,2,0,0,0,12
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,12,0,56,1,4,0,0,0,73
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,0,0,0,0,0,0,2
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,1,0,2,3,0,0,9
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,0,0,1,0,0,0,2
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,0,0,0,0,0,0,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,5,0,0,0,0,0,8
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,0,0,2,0,0,0,0,0,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,2,0,0,0,0,0,3
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,0,0,0,0,0,0,1
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,10,0,17,2,4,1,0,0,35
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,2,0,5,0,1,1,0,0,10
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,1,1,0,6,1,1,0,0,0,10
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,7,0,8,0,1,0,0,0,16
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,11,0,20,0,0,0,0,0,31
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,2,7,5,3,1,0,0,0,0,18
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,2,0,0,0,0,0,5
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,4,0,18,0,3,0,0,0,25
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,2,0,0,0,0,0,4
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,4,2,1,1,0,0,9
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,4,0,1,0,0,0,7
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,1,4,0,0,0,0,0,7
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,0,1,3,0,1,0,0,0,6
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,5,0,1,0,0,0,7
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,5,0,4,0,1,2,0,0,12
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,1,0,0,0,2
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,1,0,0,0,0,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,4,0,0,0,0,0,5
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,4,0,5,0,0,0,0,0,10
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,5,3,262,21,1243,115,211,19,0,0,1879
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,2,0,1,0,0,0,5
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,2,0,1,0,0,0,4
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,1,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,1,1,0,0,0,0,4
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,4,1,0,0,0,0,7
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,3,0,0,0,0,0,6
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,5,0,6,0,0,0,0,0,11
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,1,0,3,1,2,0,0,0,8
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,8,0,17,1,6,0,0,0,32
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,1,0,0,1,0,0,0,0,3
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,3,0,2,0,0,0,7
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,3,0,2,0,0,6
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,7,0,44,2,5,1,0,0,59
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,2,0,0,0,0,0,3
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,2,2,0,1,0,0,5
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,0,0,1,0,0,0,2
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,4,0,1,0,1,0,6
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,2,0,3,0,0,0,0,0,6
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,3,0,0,0,0,0,3
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,1,0,0,0,0,0,4
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,2,0,25,0,145,1,42,0,0,0,215
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,1,0,2,0,0,0,0,0,4
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,2,0,0,0,0,0,3
TIAHUANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,3,0,2,0,0,0,6
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,1,4,1,3,1,0,0,12
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,9,0,2,0,0,0,14
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,5,1,0,0,0,0,7
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,1,0,0,0,0,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,3,0,0,0,0,0,3
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,2,0,0,0,0,0,4
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,3,2,0,0,0,0,7
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,4,1,0,0,0,0,7
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,6,0,24,5,97,7,17,0,0,0,156
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,3,0,12,1,7,1,0,0,25
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,0,4,0,1,0,0,0,8
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,3,1,9,1,4,0,0,0,18
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,7,0,1,0,0,0,10
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,10,1,7,0,0,0,20
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,1,0,0,0,3
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,2,0,3,1,0,0,0,0,6
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,26,0,9,0,0,0,36
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,0,0,2,0,0,0,0,0,3
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,1,2,0,0,0,4
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,1,9,0,18,3,1,0,0,0,32
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,3,0,0,0,0,0,3
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,2,0,0,0,3
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,2,0,8,0,26,0,5,0,0,0,41
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,9,1,0,0,0,0,11
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,7,1,20,5,2,1,0,0,36
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,3,0,0,0,0,0,3
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,1,23,2,70,5,11,0,0,0,113
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,9,0,30,0,8,0,0,0,48
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,1,0,2,0,11,6,3,0,0,0,23
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,2,0,0,0,0,0,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,1,0,0,0,0,0,0,0,1
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,0,1,0,0,0,0,1
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-07-01,0,0,0,0,1,0,1,0,0,0,2
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,0,0,0,0,0,0,1
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,4,0,14,3,1,0,0,0,22
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,1,0,1,0,7,1,2,0,0,0,12
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,5,0,2,0,0,0,8
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,0,0,1,0,0,0,2
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,1,0,0,0,0,0,0,0,0,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,0,0,2,0,2,0,0,0,4
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,5,0,5,0,2,0,0,0,12
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,0,0,0,0,0,0,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,1,0,0,1,0,0,0,3
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,1,0,1,0,4,0,1,0,0,0,7
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,0,0,2,1,0,1,0,0,4
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,1,0,1,0,0,0,3
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,10,0,4,0,0,0,15
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,2,0,3,0,2,0,0,0,7
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,9,0,22,0,7,0,0,0,38
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,2,0,4,0,1,0,0,0,7
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,1,0,0,0,0,0,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,0,0,1,0,0,1,0,0,2
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,8,0,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,3,0,10,1,1,1,0,0,16
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,0,0,1,0,0,0,2
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,2,0,7,0,0,0,0,0,9
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,0,0,2,0,0,0,0,0,2
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,2,0,0,0,0,0,0,0,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,0,1,0,0,0,0,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,2,0,13,0,0,0,0,0,15
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,1,0,5,1,2,0,0,0,9
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-08-01,0,0,2,0,3,0,0,0,0,0,5
