,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,2,0,24,0,54,0,20,0,0,0,100
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,0,0,5,0,2,0,0,0,7
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,11,0,37,1,10,0,0,0,59
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,3,0,3,0,0,0,0,0,6
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,1,0,3,0,1,1,0,0,6
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,1,4,1,47,0,4,2,0,0,59
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,0,0,6,1,1,0,0,0,8
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,1,0,7,0,2,0,0,0,10
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,1,0,4,0,0,1,0,0,6
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-05-01,0,0,1,1,8,1,2,0,0,0,13
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,3,0,3,0,0,0,8
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,1,34,0,7,0,0,0,47
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,20,0,4,0,0,0,29
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,10,0,36,1,6,0,0,0,53
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,0,0,1,0,0,0,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,4,0,1,0,0,0,6
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,11,0,3,0,0,0,15
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,10,0,1,0,0,0,13
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,1,0,0,0,0,0,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,8,0,1,0,0,0,10
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,9,0,15,2,2,0,0,0,29
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,13,0,0,0,0,0,13
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,9,0,21,0,2,0,0,0,32
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,7,0,1,0,0,0,13
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,1,0,1,0,0,0,3
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,8,0,3,0,0,0,12
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,9,0,1,0,0,0,11
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,12,0,0,0,0,0,14
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,5,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,10,0,16,1,4,0,0,0,31
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,11,1,3,0,0,0,16
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,4,0,0,0,0,0,6
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,5,0,2,0,0,0,10
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,1,0,0,0,2
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,0,0,0,1,0,0,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,0,0,0,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,5,0,17,0,4,0,0,0,27
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,12,2,27,2,6,1,0,0,51
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,0,2,0,1,0,0,0,9
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,1,0,0,0,0,0,2
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,1,4,0,1,0,0,0,6
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,7,1,0,0,0,0,9
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,19,0,2,0,0,0,24
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,11,0,1,0,0,0,14
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,8,0,1,0,0,0,12
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,26,0,3,0,0,0,32
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,3,0,1,0,0,0,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,11,0,3,0,0,0,16
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,0,7,1,4,0,0,0,16
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,0,1,0,0,0,3
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,12,0,20,1,8,0,0,0,41
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,7,0,2,0,0,0,12
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,3,0,1,0,0,0,7
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,0,18,0,3,0,0,0,25
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,10,0,46,1,12,1,0,0,70
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,10,0,4,0,0,0,14
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,0,6,0,0,0,0,0,12
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,3,0,1,0,0,0,4
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,1,0,0,0,0,0,2
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,0,36,1,3,0,0,0,46
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,1,2,0,5,3,0,0,0,0,11
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,5,0,19,1,1,0,0,0,27
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,2,0,0,0,0,0,3
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,4,1,0,0,0,0,10
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,10,1,3,0,0,0,17
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,0,1,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,14,0,2,0,0,0,17
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,4,0,0,0,0,0,5
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,1,9,3,0,1,0,0,14
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,1,9,4,2,0,0,0,18
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,6,2,1,0,0,0,11
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,3,0,12,0,28,0,8,0,0,0,51
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,7,0,14,1,4,1,0,0,27
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,3,1,69,0,835,12,165,2,0,0,1087
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,0,0,1,0,0,0,2
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,7,0,24,1,5,0,0,0,37
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,13,0,1,0,0,0,19
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,3,0,1,0,0,0,4
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,0,23,0,2,0,0,0,31
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,4,0,0,0,0,0,5
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,11,2,29,1,7,1,0,0,52
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,9,0,1,0,0,0,13
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,3,2,0,0,0,0,6
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,14,0,0,0,0,0,19
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,2,21,2,1,0,0,0,32
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,8,0,4,0,0,0,15
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,7,0,3,0,0,0,11
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,3,0,1,0,0,0,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,2,1,12,1,0,1,0,0,18
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,15,1,2,0,0,0,21
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,2,0,19,0,48,5,5,0,0,0,79
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,8,0,6,0,0,0,17
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,1,0,0,0,0,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,2,0,0,0,0,0,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,6,1,1,0,0,0,10
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,3,0,1,0,0,0,5
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,5,1,3,0,0,0,9
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,8,0,2,0,0,0,11
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,121,44,897,254,165,31,0,0,1513
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,7,0,1,0,0,0,10
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,4,1,7,0,2,1,0,0,16
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,19,0,59,0,4,0,0,0,82
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,4,0,0,0,0,0,4
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,4,0,26,1,2,1,0,0,35
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,7,0,20,0,1,0,0,0,28
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,1,0,1,0,0,0,4
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,3,0,1,0,0,0,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,0,0,1,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,0,4,1,1,0,0,0,12
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,4,0,1,0,0,0,7
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,12,0,0,0,0,0,15
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,1,4,0,1,0,0,0,10
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,11,1,2,0,0,0,16
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,4,0,0,0,0,0,5
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,2,0,12,0,26,0,7,0,0,0,47
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,1,6,1,11,2,1,0,0,0,23
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,6,0,0,0,0,0,6
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,2,0,0,0,0,0,3
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,0,0,1,0,0,0,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,0,10,0,9,0,0,0,23
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,4,0,1,0,0,0,7
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,7,0,1,0,0,0,9
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,1,0,1,0,0,0,3
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,1,0,0,0,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,1,3,0,2,0,0,0,7
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,1,2,2,0,0,0,0,8
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,1,5,0,3,0,0,0,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,9,1,1,0,0,0,13
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,9,0,3,0,0,0,12
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,7,1,2,0,0,0,13
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,13,1,61,3,3,0,0,0,81
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,36,0,147,0,39,0,0,0,222
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,78,0,717,0,200,0,0,0,996
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,2,0,3,1,7,1,2,0,0,0,16
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,10,0,2,0,0,0,17
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,1,0,0,0,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,3,0,28,1,3,0,0,0,36
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,6,0,1,0,0,0,7
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,6,0,1,0,0,0,9
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,9,0,3,0,0,0,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,8,0,5,0,0,0,14
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,16,0,4,0,0,0,25
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,7,0,26,0,5,0,0,0,38
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,3,0,15,0,1,0,0,0,20
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,1,23,2,3,1,0,0,35
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,1,6,0,1,0,0,0,11
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,1,0,0,0,0,2
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,2,0,1,0,0,0,5
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,1,22,0,2,0,0,0,29
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,2,0,40,2,119,4,10,1,0,0,178
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,1,0,0,0,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,4,0,0,0,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,1,9,1,4,0,0,0,21
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,8,0,0,0,0,0,11
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,5,0,1,0,0,0,6
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,2,0,68,11,405,2,95,0,0,0,583
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,0,16,0,2,0,0,0,24
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,4,0,6,1,1,0,0,0,13
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,8,0,19,0,5,0,0,0,32
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,8,0,17,1,2,0,0,0,28
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,10,0,30,0,6,0,0,0,46
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,0,11,0,1,0,0,0,16
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,4,0,0,0,0,0,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,1,0,1,0,0,0,3
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,6,0,18,0,2,0,0,0,27
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,0,4,0,1,0,0,0,9
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,4,0,1,0,0,0,6
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,6,3,14,6,2,1,0,0,32
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,8,0,1,0,0,0,12
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,5,0,5,0,2,0,0,0,13
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,1,12,2,0,0,0,0,16
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,1,6,0,8,2,2,1,0,0,20
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,6,0,1,0,0,0,7
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,4,1,17,0,1,0,0,0,24
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,5,0,0,0,0,0,7
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,4,0,0,0,0,0,4
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,3,0,30,2,194,11,38,1,0,0,279
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,1,5,2,0,0,0,0,9
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,5,0,26,2,3,0,0,0,36
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,6,0,2,0,0,0,9
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,7,2,1,0,0,0,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,2,0,5,0,1,0,0,0,8
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,1,2,0,0,0,0,0,3
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,12,0,3,0,0,0,18
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,3,0,10,0,0,0,0,0,13
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,0,0,2,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,5,0,1,0,0,0,6
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,9,0,32,2,0,0,0,0,43
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,4,0,10,0,2,0,0,0,16
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,1,0,3,0,34,0,9,0,0,0,47
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,0,0,5,0,0,0,0,0,5
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,31,2,156,9,38,0,0,0,236
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-06-01,0,0,1,0,4,0,2,0,0,0,7
