,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,1,1,3,3,7,4,1,0,0,0,20
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,6,0,24,0,4,0,0,0,34
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,3,0,3,3,0,0,0,0,9
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,1,1,2,0,0,0,0,4
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,6,2,15,6,7,6,0,0,42
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,0,0,0,0,3
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,2,1,1,0,0,0,6
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,1,1,0,0,5
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,5,0,1,0,0,0,7
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,8,0,13,3,6,0,0,0,30
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,5,0,0,0,0,0,6
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,5,0,1,0,0,0,6
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,4,0,0,0,0,0,5
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,2,0,87,0,513,8,129,1,0,0,740
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,2,0,1,0,0,0,3
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,15,1,2,0,0,0,20
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,1,0,0,0,4
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,1,0,0,0,4
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,2,0,1,0,0,0,5
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,0,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,1,0,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,1,0,0,0,4
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,4,0,0,0,0,0,4
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,6,0,10,0,2,0,0,0,18
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,4,1,14,0,2,0,0,0,21
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,12,1,34,2,9,0,0,0,58
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,5,1,2,0,0,0,0,0,8
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,3,1,5,0,0,0,0,0,9
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,5,2,2,0,0,0,10
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,1,38,0,250,0,56,2,0,0,347
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,5,0,0,0,0,0,7
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,1,3,1,0,0,0,0,5
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,0,1,0,0,0,0,1
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,0,0,0,0,3
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,4,0,5,0,2,0,0,0,11
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,4,1,8,3,2,1,0,0,19
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,0,0,0,0,0,0,1
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,5,0,1,0,0,0,7
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,6,0,82,0,11,0,0,0,99
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,6,1,5,0,2,3,0,0,17
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,5,0,8,0,0,0,0,0,13
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,5,0,9,0,0,0,0,0,14
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,2,5,0,0,1,0,0,9
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,12,0,2,0,0,0,16
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,4,0,18,0,2,1,0,0,25
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,4,0,5,0,0,0,0,0,9
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,4,0,0,0,0,0,4
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,4,0,1,0,0,0,5
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,1,1,0,0,0,0,4
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,1,2,3,7,2,0,0,0,0,15
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,5,0,5,0,1,0,0,0,11
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,6,0,0,1,0,0,8
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,3,0,12,0,1,0,0,0,16
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,4,0,2,0,0,0,0,0,6
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,7,0,17,0,70,0,9,0,0,0,103
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,12,2,42,1,5,0,0,0,62
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,3,1,2,0,0,0,0,0,6
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,6,0,19,2,0,0,0,0,27
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,7,0,0,0,0,0,9
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,1,0,0,0,0,0,0,0,0,0,1
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,4,0,16,1,5,0,0,0,26
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,3,0,1,0,0,0,0,0,4
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,7,0,1,0,0,0,9
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,7,1,47,0,11,0,0,0,66
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,1,0,0,0,0,0,1
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,5,1,6,1,1,0,0,0,14
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,1,0,2,0,22,0,3,0,0,0,28
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,2,0,0,0,0,0,4
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,0,0,0,0,3
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,2,0,1,4,1,0,3,0,0,11
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,12,0,44,0,6,0,0,0,62
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,5,0,1,0,0,0,6
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,11,1,35,0,6,0,0,0,53
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,8,3,62,9,8,0,0,0,90
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,1,1,1,4,2,0,0,0,0,9
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,32,0,80,0,16,0,0,0,128
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,3,0,0,0,0,0,3
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,12,0,3,0,0,0,16
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,2,0,5,0,1,0,0,0,8
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,0,0,2,0,0,0,0,0,2
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,5,5,24,11,3,1,0,0,49
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,1,0,1,1,0,0,0,4
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,3,0,0,0,0,0,4
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,0,2,0,0,0,0,0,3
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-06-01,0,0,1,1,1,0,1,1,0,0,5
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,1,0,0,0,0,0,3
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,20,0,5,0,0,0,28
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,7,0,4,0,0,0,13
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,0,0,5,0,1,0,0,0,7
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,1,0,0,0,0,0,0,3
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,4,0,0,0,0,0,5
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,6,0,0,0,0,0,9
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,1,2,0,0,0,0,0,3
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,0,14,1,0,0,0,0,19
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,3,0,1,0,0,0,4
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,16,0,0,0,0,0,17
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,4,0,1,0,0,0,8
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,4,0,0,0,0,0,6
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,9,1,0,0,0,0,10
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,2,1,0,0,0,0,3
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,7,0,0,0,1,0,10
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,1,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,13,0,17,0,6,0,0,0,36
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,5,1,5,4,4,1,0,0,20
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,9,1,4,0,1,0,0,0,15
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,6,0,1,0,0,0,9
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,0,0,0,0,4
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,11,0,2,0,0,0,13
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,1,4,0,23,5,4,2,0,0,39
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,1,0,0,0,5
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,1,0,0,0,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,1,5,0,2,0,0,0,11
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,13,0,1,0,0,0,17
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,5,1,1,0,0,0,8
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,1,5,1,3,1,0,0,15
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,6,0,15,0,2,0,0,0,23
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,1,1,0,0,0,0,0,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,0,4,0,1,0,0,0,9
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,19,1,4,1,0,0,27
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,1,1,0,0,0,3
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,0,9,4,1,1,0,0,19
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,14,0,3,0,0,0,18
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,2,0,4,0,2,0,0,0,9
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,1,12,0,2,0,0,0,15
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,14,0,41,1,6,1,0,0,63
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,3,0,1,0,0,0,4
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,1,1,0,0,0,0,5
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,0,0,0,0,4
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,6,0,23,0,3,0,0,0,32
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,1,8,0,1,1,0,0,15
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,3,0,13,1,2,0,0,0,20
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,0,0,0,1,0,0,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,5,1,7,1,4,0,0,0,18
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,5,1,15,0,1,0,0,0,23
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,0,0,0,0,0,0,1
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,0,2,0,0,0,0,2
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,4,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,1,11,0,2,0,0,0,16
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,1,2,1,0,0,0,0,5
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,1,13,2,0,0,0,0,18
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,1,6,2,4,3,0,1,0,0,17
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,6,0,1,0,0,0,10
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,7,0,53,0,13,0,0,0,73
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,2,2,8,3,1,1,0,0,18
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,44,0,276,17,111,8,0,0,457
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,4,0,1,0,0,0,5
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,1,5,1,1,1,0,0,10
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,0,14,0,0,0,0,0,18
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,3,0,5,0,0,0,8
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,1,11,3,26,3,5,2,0,0,51
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,4,0,0,0,8
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,1,0,1,0,1,0,0,3
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,1,0,0,0,0,0,2
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,11,0,0,0,0,0,13
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,1,0,0,0,0,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,6,1,11,0,2,0,0,0,21
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,6,1,2,0,0,0,11
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,13,0,0,0,0,0,14
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,6,0,2,1,0,0,11
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,8,0,9,0,1,0,0,0,19
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,3,0,2,0,0,0,8
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,16,0,4,0,0,0,22
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,13,0,27,1,5,0,0,0,46
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,14,0,2,0,0,0,18
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,3,0,1,0,0,0,6
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,1,12,5,5,1,0,0,27
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,4,0,0,0,0,0,6
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,0,1,0,0,0,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,1,0,0,0,5
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,37,0,60,29,442,155,103,35,0,0,861
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,1,7,0,2,0,0,0,11
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,1,8,2,1,1,0,0,13
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,8,0,34,0,8,0,0,0,51
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,2,0,0,0,0,0,3
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,1,10,2,2,0,0,0,19
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,10,0,0,0,0,0,12
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,0,0,0,0,4
ESMERALDA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,0,0,1,0,0,0,1
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,5,0,5,0,0,0,0,0,10
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,0,4,0,2,0,0,6
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,9,0,2,0,0,0,13
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,5,2,0,0,0,0,7
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,2,0,3,0,0,0,0,0,5
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,4,0,7,0,1,0,0,0,12
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,11,0,2,0,0,0,16
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,1,0,2,0,0,0,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,13,0,42,0,6,0,0,0,61
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,1,6,1,7,1,0,2,0,0,18
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,3,0,8,0,1,0,0,0,12
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,0,0,1,0,0,0,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,5,1,9,0,3,0,0,0,18
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,2,0,0,0,0,0,3
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,1,1,0,0,0,0,3
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,1,0,3,0,0,0,0,0,4
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,0,0,0,0,2,0,0,0,0,0,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-07-01,1,0,0,2,3,0,0,0,0,0,6
