,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,14,4,14,18
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,7,1,7,8
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,12,17,12,17,29
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,11,4,11,15
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,2,2,2,2,4
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,115,740,115,740,855
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,3,6,3,6,9
SANTIAGO DE HUARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,5,1,5,6
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,2,1,2,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,61,140,61,140,201
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,6,9,6,9,15
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,155,306,155,306,461
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,3,1,3,4
TEOPONTE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,1,1,1,2
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,14,21,14,21,35
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,20,69,20,69,89
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,3,9,3,9,12
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,7,7,7,7,14
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,4,0,4,4
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,11,0,11,11
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,5,22,5,22,27
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,1,1,1,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,6,19,6,19,25
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,70,1,70,71
YACO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,28,23,28,23,51
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,9,18,9,18,27
ACACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,10,2,10,12
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,3,0,3,3
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,0,1,0,1
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,5,19,5,19,24
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,6,2,6,8
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,2,1,2,3
BATALLAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,25,28,25,28,53
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,3,1,3,4
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,17,0,17,17
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,7,18,7,18,25
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,13,45,13,45,58
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,4,2,4,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,6,0,6,6
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,9,2,9,11
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,15,171,15,171,186
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,58,290,58,290,348
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,4,19,4,19,23
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,21,0,21,21
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,3,1,3,4
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,10,2,10,12
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,111,774,111,774,885
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,19,2,19,21
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,6,1,6,7
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,4,0,4,4
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,13,1,13,14
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,79,82,79,82,161
HUARACAJE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,2,1,2,3
HUAYLLAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,2,0,2,2
IXIAMAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,2,0,2,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,153,457,153,457,610
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,14,1,14,15
LORETO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,2,1,2,3
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,3,7,3,7,10
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,6,0,6,6
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,6,1,6,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,20,34,20,34,54
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,57,201,57,201,258
MOROCHATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
OMEREQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,1,1,1,2
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,42,198,42,198,240
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,23,23,23,23,46
PALCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,2,0,2,2
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,6,1,6,7
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,9,1,9,10
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,16,14,16,14,30
PUCARANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,4,2,4,2,6
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,2,0,2,2
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,10,31,10,31,41
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,22,76,22,76,98
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,5,44,5,44,49
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,0,1,0,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,16,120,16,120,136
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,2,0,2,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,9,1,9,10
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,7,61,7,61,68
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,4,2,4,6
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,2,0,2,2
SAN ANDRES,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,2,2,2,4
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,3,7,3,7,10
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,6,0,6,6
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,26,2,26,28
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,4,5,4,5,9
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,3,5,3,5,8
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,2,1,2,3
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,228,947,228,947,1175
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,3,0,3,0,3
SANTIAGO DE HUARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,6,1,6,7
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,2,2,2,4
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,4,2,4,6
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,102,185,102,185,287
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,7,7,7,7,14
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,117,216,117,216,333
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,7,0,7,7
TEOPONTE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,2,2,2,4
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,0,1,0,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,4,0,4,4
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,10,19,10,19,29
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,16,78,16,78,94
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,2,11,2,11,13
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,9,19,9,19,28
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,6,17,6,17,23
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,8,18,8,18,26
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,1,26,1,26,27
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,22,29,22,29,51
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,0,2,0,2,2
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-07-01,12,24,12,24,36
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,12,3,12,15
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,1,3,1,4
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,6,21,6,21,27
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,4,0,4,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,4,1,4,5
BELEN DE ANDAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,11,3,11,14
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,0,3,0,3
CAJUATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,0,1,0,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,16,11,16,11,27
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,11,8,11,8,19
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,2,0,2,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,11,53,11,53,64
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,10,0,10,10
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,3,0,3,3
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,14,2,14,16
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,9,186,9,186,195
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,60,294,60,294,354
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,4,0,4,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,6,26,6,26,32
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,6,7,6,7,13
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,85,564,85,564,649
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,5,13,5,13,18
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,6,0,6,6
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,4,1,4,5
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,23,1,23,24
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,2,1,2,3
HUAYLLAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,5,2,5,7
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,8,4,8,4,12
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,101,341,101,341,442
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,11,0,11,11
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,3,2,3,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,5,0,5,5
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,10,1,10,11
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,17,30,17,30,47
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,114,230,114,230,344
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,15,205,15,205,220
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,25,26,25,26,51
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,1,1,1,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,11,18,11,18,29
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,36,37,36,37,73
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,3,1,3,4
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,6,1,6,7
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,12,44,12,44,56
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,24,79,24,79,103
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,6,49,6,49,55
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,8,100,8,100,108
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,3,2,3,5
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,6,17,6,17,23
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,21,3,21,24
SAN ANDRES,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,19,0,19,0,19
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,5,3,5,8
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,4,3,4,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,3,2,3,5
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,2,1,2,3
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,15,23,15,23,38
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,5,0,5,5
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,1,1,1,2
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,4,6,4,6,10
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,175,1099,175,1099,1274
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,0,2,0,2
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,5,2,5,7
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,1,1,1,2
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,79,153,79,153,232
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,1,1,1,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,6,11,6,11,17
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,160,326,160,326,486
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,9,7,9,7,16
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,1,1,1,2
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,2,0,2,2
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,1,1,1,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,129,474,129,474,603
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,16,29,16,29,45
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,3,14,3,14,17
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,10,6,10,6,16
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,0,1,0,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,9,21,9,21,30
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,15,16,15,16,31
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,1,5,1,5,6
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,2,4,2,4,6
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,25,25,25,25,50
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-08-01,6,5,6,5,11
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,11,1,11,12
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,5,1,5,6
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,0,1,0,1
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,0,1,0,1
ARANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,0,7,0,7,7
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,8,31,8,31,39
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,0,4,0,4,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,39,1,39,40
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,0,1,0,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,1,1,1,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,16,20,16,20,36
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,4,12,4,12,16
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,6,43,6,43,49
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,5,1,5,6
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,2,0,2,0,2
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,15,1,15,16
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,25,93,25,93,118
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,50,341,50,341,391
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,0,5,0,5,5
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,3,11,3,11,14
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,0,1,0,1
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,2,1,2,3
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,2,12,2,12,14
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,101,591,101,591,692
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,3,17,3,17,20
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,2,9,2,9,11
EXALTACION,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,0,1,0,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,1,8,1,8,9
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,5,21,5,21,26
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,3,3,3,3,6
HUAYLLAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,6,8,6,8,14
INGAVI (HUMAITA),internaciones,ingresos referidos de otros establecimientos de salud,2015-09-01,2,1,2,1,3
