municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,166,166
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,12,12
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,10,10
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,10,10
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,14,14
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,19,19
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,133,133
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,7,7
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
ESCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,17,17
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,9,9
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,67,67
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,241,241
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,40,40
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,12,12
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,7,7
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,6,6
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,24,24
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,129,129
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,40,40
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,21,21
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,60,60
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,11,11
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,23,23
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,16,16
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,12,12
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,25,25
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,7,7
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,13,13
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,6,6
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,7,7
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,14,14
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,10,10
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,34,34
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,13,13
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,11,11
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,6,6
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,34,34
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,11,11
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,13,13
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,6,6
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,12,12
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,48,48
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,6,6
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,10,10
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,12,12
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,10,10
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,11,11
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,9,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,14,14
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,14,14
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,453,453
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,16,16
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,7,7
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,15,15
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,82,82
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,19,19
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,9,9
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,29,29
TARATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,26,26
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,19,19
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,13,13
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,20,20
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,40,40
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,7,7
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,4,4
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,7,7
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,34,34
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,15,15
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,8,8
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,16,16
YACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,1,1
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,13,13
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,5,5
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,17,17
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-07-01,2,2
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,9,9
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,5,5
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,14,14
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,19,19
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,18,18
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,7,7
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,11,11
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,32,32
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,8,8
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,25,25
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,5,5
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,5,5
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,23,23
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,15,15
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,137,137
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,17,17
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,6,6
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,48,48
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,7,7
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,4,4
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,7,7
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,43,43
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,7,7
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,39,39
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,195,195
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,16,16
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,14,14
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,18,18
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,8,8
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,21,21
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,5,5
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,7,7
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,19,19
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,7,7
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,5,5
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,6,6
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,1,1
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,6,6
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,47,47
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,196,196
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,5,5
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,6,6
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-08-01,6,6
