municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,82,82
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,70,70
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,106,106
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,130,130
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,36,36
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,7,7
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,20,20
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,19,19
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,16,16
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,15,15
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,60,60
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,85,85
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,42,42
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,7,7
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,42,42
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,7,7
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1643,1643
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,11,11
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,13,13
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,9,9
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,100,100
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,102,102
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,26,26
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,54,54
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,17,17
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,22,22
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,14,14
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,254,254
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,13,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,28,28
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,15,15
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,15,15
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,39,39
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,66,66
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,41,41
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,32,32
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,23,23
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,72,72
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,82,82
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,156,156
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1513,1513
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,24,24
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,10,10
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,17,17
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,166,166
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,9,9
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,6,6
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,14,14
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,133,133
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,3,3
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,11,11
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,24,24
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,57,57
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,43,43
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,11,11
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,6,6
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,21,21
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,45,45
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,308,308
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,98,98
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,14,14
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,98,98
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,56,56
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,22,22
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,341,341
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,19,19
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,19,19
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,31,31
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,20,20
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,28,28
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,19,19
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,26,26
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,10,10
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,110,110
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,22,22
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,93,93
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,7,7
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,42,42
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,28,28
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,25,25
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,242,242
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,34,34
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,39,39
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,56,56
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,26,26
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,9,9
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,29,29
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,79,79
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,6,6
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,15,15
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,134,134
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,36,36
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,67,67
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,17,17
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,168,168
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,15,15
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,26,26
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,11,11
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,290,290
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,14,14
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,25,25
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,2,2
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,463,463
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,7,7
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,31,31
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,33,33
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,28,28
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,48,48
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,14,14
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,52,52
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,18,18
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,40,40
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,80,80
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,91,91
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,32,32
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,22,22
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,95,95
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,31,31
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,36,36
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,70,70
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,47,47
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,84,84
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,25,25
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,67,67
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,63,63
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,34,34
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,3,3
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,45,45
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,19,19
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,10,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,3403,3403
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,147,147
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,46,46
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,2,2
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,16,16
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,6,6
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,30,30
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,50,50
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,482,482
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,3,3
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,20,20
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,111,111
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,47,47
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,15,15
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,363,363
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,69,69
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,49,49
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,59,59
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,6,6
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,18,18
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,140,140
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,10,10
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,106,106
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,41,41
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,24,24
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,16,16
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,19,19
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,1,1
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,257,257
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,108,108
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,6,6
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,40,40
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,17,17
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,31,31
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,36,36
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,26,26
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,53,53
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,43,43
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,8,8
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,5,5
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,6,6
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,187,187
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,13,13
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,94,94
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,46,46
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,214,214
YACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,12,12
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,48,48
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,7,7
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,31,31
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,44,44
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,7,7
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-07-01,20,20
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,10,10
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,215,215
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,13,13
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,10,10
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,6,6
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,16,16
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,3,3
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,71,71
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,13,13
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,51,51
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,32,32
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,48,48
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,34,34
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,56,56
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,46,46
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,9,9
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,113,113
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,44,44
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,29,29
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,69,69
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,4,4
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,2,2
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-08-01,161,161
