,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,3,13,3,13,16
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,38,43,38,43,81
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,14,73,14,73,87
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,3,8,3,8,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,5,11,5,11,16
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,10,19,10,19,29
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,1,1,1,1,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,2,2,2,2,4
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,3,9,3,9,12
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,0,9,0,9,9
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,69,144,69,144,213
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-06-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,7,1,7,8
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,6,15,6,15,21
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,9,12,9,12,21
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,4,0,4,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,4,0,4,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,2,1,2,1,3
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,13,7,13,7,20
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,24,37,24,37,61
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,3,25,3,25,28
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,2,3,2,3,5
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,3,14,3,14,17
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,3,19,3,19,22
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,31,0,31,31
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,22,124,22,124,146
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,117,467,117,467,584
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,3,9,3,9,12
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,4,1,4,1,5
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,6,13,6,13,19
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,225,0,225,0,225
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,160,741,160,741,901
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,34,42,34,42,76
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
EXALTACION,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,0,1,0,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,10,0,10,10
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,8,4,8,4,12
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
HUARACAJE,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,2,3,2,3,5
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,717,956,717,956,1673
LAS CARRERAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,9,13,9,13,22
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,3,3,3,3,6
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,4,0,4,4
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,1,1,1,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,16,33,16,33,49
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,90,185,90,185,275
MOROCHATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,0,1,0,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,52,205,52,205,257
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,11,13,11,13,24
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,1,1,1,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,20,4,20,4,24
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,5,63,5,63,68
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,2,9,2,9,11
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,20,63,20,63,83
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,27,56,27,56,83
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,9,90,9,90,99
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,3,0,3,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,24,249,24,249,273
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,7,0,7,7
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,4,12,4,12,16
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,14,81,14,81,95
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,3,9,3,9,12
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,3,5,3,5,8
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,8,18,8,18,26
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,2,1,2,3
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,7,9,7,9,16
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,4,6,4,6,10
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,0,1,0,1
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,144,591,144,591,735
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,2,1,2,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,1,1,1,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,100,126,100,126,226
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,9,17,9,17,26
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,126,126,126,126,252
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,6,16,6,16,22
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,3,1,3,4
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,19,13,19,13,32
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,24,60,24,60,84
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,2,11,2,11,13
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,6,11,6,11,17
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,2,7,2,7,9
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,8,24,8,24,32
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,4,8,4,8,12
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,4,12,4,12,16
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,1,0,1,0,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,48,91,48,91,139
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-07-01,71,112,71,112,183
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,6,1,6,7
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,5,7,5,7,12
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,7,17,7,17,24
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,4,2,4,6
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
BAURES,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,0,2,0,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,7,2,7,9
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,9,13,9,13,22
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,23,51,23,51,74
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,0,2,0,2
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,4,34,4,34,38
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,1,1,1,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,7,10,7,10,17
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,8,17,8,17,25
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,5,10,5,10,15
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,9,2,9,11
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,25,123,25,123,148
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,106,487,106,487,593
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,7,0,7,7
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,4,0,4,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,10,0,10,10
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,5,0,5,5
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,4,0,4,4
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,205,806,205,806,1011
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,3,10,3,10,13
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,4,0,4,4
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,13,0,13,13
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,4,2,4,6
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,4,2,4,2,6
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,4,0,4,4
HUARACAJE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,0,1,0,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,6,5,6,5,11
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,649,960,649,960,1609
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,10,7,10,7,17
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,3,7,3,7,10
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,4,0,4,4
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,4,2,4,2,6
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,9,1,9,10
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,20,28,20,28,48
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,93,162,93,162,255
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,62,231,62,231,293
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,15,29,15,29,44
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,0,1,0,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,0,1,0,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,28,2,28,2,30
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,3,55,3,55,58
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,3,2,3,5
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,8,9,8,9,17
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,28,58,28,58,86
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,17,64,17,64,81
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,15,111,15,111,126
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,0,1,0,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,79,650,79,650,729
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,5,4,5,4,9
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,7,11,7,11,18
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,11,54,11,54,65
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,2,2,2,4
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,3,4,3,4,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,5,4,5,4,9
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,5,40,5,40,45
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,3,0,3,3
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,3,0,3,0,3
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,4,6,4,6,10
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,3,11,3,11,14
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,6,1,6,7
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,177,766,177,766,943
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,0,1,0,1
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,2,7,2,7,9
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,114,159,114,159,273
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,14,20,14,20,34
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,69,74,69,74,143
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,6,0,6,6
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,19,15,19,15,34
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,21,75,21,75,96
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,10,1,10,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,36,71,36,71,107
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,2,0,2,2
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,3,0,3,3
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,11,22,11,22,33
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,5,9,5,9,14
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,3,0,3,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,3,7,3,7,10
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,0,26,0,26,26
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,40,53,40,53,93
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,52,98,52,98,150
YOTALA,internaciones,ingresos referidos de otros establecimientos de salud,2018-08-01,1,1,1,1,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,4,1,4,5
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,4,9,4,9,13
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,11,22,11,22,33
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,36,42,36,42,78
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,2,5,2,5,7
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,4,1,4,5
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,2,1,2,3
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,8,30,8,30,38
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,36,46,36,46,82
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,20,1,20,21
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,4,1,4,5
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,3,8,3,8,11
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,40,70,40,70,110
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,19,157,19,157,176
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,124,494,124,494,618
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,2,16,2,16,18
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,4,11,4,11,15
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,129,673,129,673,802
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,3,16,3,16,19
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,29,0,29,29
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,4,0,4,4
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,4,7,4,7,11
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,317,523,317,523,840
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,9,10,9,10,19
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,1,1,1,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,1,1,1,2
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,5,12,5,12,17
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,15,29,15,29,44
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,91,167,91,167,258
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,1,1,1,2
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,71,235,71,235,306
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,18,29,18,29,47
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,14,0,14,0,14
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,2,35,2,35,37
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,1,1,1,2
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,3,1,3,4
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,2,1,2,1,3
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,9,1,9,10
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,20,61,20,61,81
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,17,64,17,64,81
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,11,72,11,72,83
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,2,1,2,1,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,40,246,40,246,286
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,5,11,5,11,16
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,22,51,22,51,73
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,5,9,5,9,14
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,4,6,4,6,10
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,11,23,11,23,34
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,1,1,1,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,4,1,4,5
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,2,14,2,14,16
