municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1068,1068
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1185,1185
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,3632,3632
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,27,27
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,847,847
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,569,569
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,119,119
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,770,770
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,44,44
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2170,2170
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,290,290
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1219,1219
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,408,408
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,109,109
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,359,359
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,216,216
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,373,373
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,389,389
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,232,232
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,431,431
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1542,1542
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,671,671
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,23,23
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,589,589
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,151,151
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,164,164
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,652,652
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,268,268
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,103,103
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,25,25
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,4425,4425
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,231,231
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,256,256
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,808,808
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,776,776
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,329,329
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1158,1158
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,600,600
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,39,39
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,193,193
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,45,45
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,309,309
EUREKA (SANTOS MERCADO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,15,15
EXALTACION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,74,74
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,271,271
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,114,114
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,213,213
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,465,465
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,277,277
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,230,230
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,698,698
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,3,3
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,68,68
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,228,228
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,85,85
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,4,4
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,325,325
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,351,351
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,334,334
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,297,297
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,473,473
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,579,579
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,448,448
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,128,128
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,883,883
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,184,184
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1866,1866
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,3835,3835
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,13,13
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,61,61
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,589,589
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,46,46
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,168,168
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,600,600
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,181,181
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,450,450
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,152,152
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,129,129
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,254,254
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,25,25
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,159,159
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,405,405
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,526,526
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1155,1155
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,262,262
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,53,53
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,456,456
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1515,1515
MORO MORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,153,153
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,862,862
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,43,43
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,19,19
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,40,40
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,947,947
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,212,212
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,325,325
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2749,2749
PADCAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1144,1144
PADILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,539,539
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,312,312
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,463,463
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,959,959
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,187,187
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,339,339
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,599,599
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,191,191
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,782,782
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,111,111
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,119,119
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2106,2106
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1059,1059
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,200,200
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,148,148
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,161,161
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,123,123
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,493,493
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,290,290
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2067,2067
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,571,571
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,136,136
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1223,1223
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,552,552
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,67,67
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,126,126
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,95,95
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,246,246
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,105,105
PUERTO SUAREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,21,21
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1019,1019
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2009,2009
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1045,1045
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,150,150
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1496,1496
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,236,236
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,56,56
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,25,25
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1747,1747
REYES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,154,154
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,109,109
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,369,369
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,206,206
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,218,218
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,4121,4121
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,364,364
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1333,1333
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,309,309
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,674,674
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,394,394
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,73,73
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,25,25
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,400,400
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,10,10
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,216,216
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,922,922
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,301,301
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,224,224
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,333,333
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1509,1509
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,175,175
SAN JOAQUIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,53,53
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,308,308
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,186,186
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1538,1538
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,112,112
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,169,169
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2306,2306
SAN MATIAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,5,5
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,259,259
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,136,136
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,244,244
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1596,1596
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,399,399
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,50,50
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,65,65
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,190,190
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,104,104
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,189,189
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,8785,8785
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,654,654
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,669,669
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,512,512
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,305,305
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,303,303
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,411,411
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,237,237
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,632,632
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,48,48
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,470,470
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,758,758
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,268,268
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1665,1665
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,176,176
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,858,858
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,739,739
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2551,2551
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,92,92
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,592,592
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,967,967
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,90,90
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1955,1955
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,167,167
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,155,155
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,296,296
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2279,2279
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,38,38
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,180,180
TIAWANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,521,521
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,921,921
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,106,106
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1129,1129
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1472,1472
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,85,85
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,405,405
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,29,29
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,255,255
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,495,495
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,980,980
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,602,602
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,434,434
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,551,551
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,434,434
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,124,124
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,680,680
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,885,885
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,312,312
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,472,472
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1210,1210
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,209,209
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,71,71
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,96,96
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,842,842
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1064,1064
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1973,1973
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,339,339
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,603,603
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1494,1494
VILLA NUEVA (LOMA ALTA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,57,57
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,490,490
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,96,96
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,2155,2155
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,268,268
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1297,1297
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1237,1237
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,717,717
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,72,72
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,1372,1372
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,88,88
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,7168,7168
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,707,707
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,150,150
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,645,645
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,650,650
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,573,573
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-06-01,357,357
