,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
ANTEQUERA,atencion odontologica,consulta nueva,2019-06-01,6,14,35,36,15,27,24,89,11,10,0,14,0,0,281
ANZALDO,atencion odontologica,consulta nueva,2019-06-01,4,7,67,84,8,23,12,52,14,28,0,1,0,0,300
APOLO,atencion odontologica,consulta nueva,2019-06-01,34,29,83,94,12,44,55,162,19,6,0,5,0,14,557
ARAMPAMPA,atencion odontologica,consulta nueva,2019-06-01,59,75,80,50,6,17,12,43,2,6,0,12,0,8,370
ARANI,atencion odontologica,consulta nueva,2019-06-01,33,10,56,83,8,21,38,105,26,18,0,22,0,1,421
ARBIETO,atencion odontologica,consulta nueva,2019-06-01,106,112,169,131,15,65,99,262,34,51,0,23,0,17,1084
ARQUE,atencion odontologica,consulta nueva,2019-06-01,33,18,84,72,48,51,44,166,11,21,0,14,0,4,566
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2019-06-01,117,81,41,17,0,10,1,41,25,21,0,31,0,16,401
ATOCHA,atencion odontologica,consulta nueva,2019-06-01,52,42,305,346,44,47,153,227,23,22,0,10,0,0,1271
AUCAPATA,atencion odontologica,consulta nueva,2019-06-01,3,4,51,51,8,15,52,32,6,3,0,2,0,4,231
AYATA,atencion odontologica,consulta nueva,2019-06-01,3,11,13,23,4,19,34,47,3,14,0,4,0,8,183
AYO AYO,atencion odontologica,consulta nueva,2019-06-01,6,14,20,32,3,8,18,48,8,8,0,4,0,1,170
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2019-06-01,57,43,228,215,42,131,186,404,29,59,0,25,0,13,1432
AZURDUY,atencion odontologica,consulta nueva,2019-06-01,15,31,120,149,17,80,62,280,23,33,0,32,0,0,842
BATALLAS,atencion odontologica,consulta nueva,2019-06-01,20,33,39,46,3,8,8,34,10,6,0,5,0,0,212
BAURES,atencion odontologica,consulta nueva,2019-06-01,3,3,33,23,5,3,14,64,11,4,0,0,0,1,164
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2019-06-01,5,4,2,3,2,1,36,25,4,0,0,2,0,1,85
BELEN DE URMIRI,atencion odontologica,consulta nueva,2019-06-01,16,3,9,12,3,6,15,48,15,3,0,0,0,7,137
BELLA FLOR,atencion odontologica,consulta nueva,2019-06-01,5,2,1,2,3,8,13,22,0,0,0,4,0,0,60
BERMEJO,atencion odontologica,consulta nueva,2019-06-01,44,63,97,74,37,52,90,218,32,12,0,21,0,0,740
BETANZOS,atencion odontologica,consulta nueva,2019-06-01,72,99,114,166,29,121,138,306,63,47,0,38,0,20,1213
BOLIVAR,atencion odontologica,consulta nueva,2019-06-01,1,7,9,8,17,32,12,42,12,7,0,2,0,2,151
BOLPEBRA,atencion odontologica,consulta nueva,2019-06-01,2,1,25,18,1,3,4,13,0,0,0,0,0,0,67
BOYUIBE,atencion odontologica,consulta nueva,2019-06-01,12,18,29,35,3,10,42,97,2,2,0,3,0,6,259
BUENA VISTA,atencion odontologica,consulta nueva,2019-06-01,40,30,85,95,29,42,15,99,18,2,0,17,0,4,476
CABEZAS,atencion odontologica,consulta nueva,2019-06-01,35,38,34,60,4,16,19,134,16,12,0,27,0,10,405
CAIROMA,atencion odontologica,consulta nueva,2019-06-01,2,20,17,14,4,21,22,55,4,1,0,11,0,0,171
"CAIZA ""D""",atencion odontologica,consulta nueva,2019-06-01,29,37,18,18,10,14,17,74,17,14,0,6,0,2,256
CAJUATA,atencion odontologica,consulta nueva,2019-06-01,23,22,40,41,5,44,28,87,13,4,0,15,0,4,326
CALACOTO,atencion odontologica,consulta nueva,2019-06-01,9,12,15,22,6,8,5,23,8,24,0,1,0,4,137
CALAMARCA,atencion odontologica,consulta nueva,2019-06-01,37,23,63,84,26,44,36,81,10,8,0,21,0,14,447
CAMARGO,atencion odontologica,consulta nueva,2019-06-01,48,37,141,163,31,73,91,144,14,11,0,7,0,7,767
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2019-06-01,10,2,52,38,2,27,17,96,5,9,0,2,0,0,260
CAMIRI,atencion odontologica,consulta nueva,2019-06-01,138,109,47,33,25,56,58,253,63,35,0,154,0,52,1023
CAPINOTA,atencion odontologica,consulta nueva,2019-06-01,72,30,87,156,29,66,99,272,42,52,0,4,0,7,916
CAQUIAVIRI,atencion odontologica,consulta nueva,2019-06-01,24,19,43,92,38,50,20,51,5,15,0,3,0,4,364
CARACOLLO,atencion odontologica,consulta nueva,2019-06-01,82,69,163,155,25,88,101,299,42,75,0,83,0,20,1202
CARANAVI,atencion odontologica,consulta nueva,2019-06-01,88,98,90,86,37,72,65,186,40,28,0,57,0,32,879
CARANGAS,atencion odontologica,consulta nueva,2019-06-01,0,0,1,6,4,0,1,0,8,10,0,0,0,0,30
CARAPARI,atencion odontologica,consulta nueva,2019-06-01,17,25,247,263,41,49,104,212,8,6,0,6,0,0,978
CARIPUYO,atencion odontologica,consulta nueva,2019-06-01,6,4,6,8,2,11,15,21,3,10,0,2,0,6,94
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2019-06-01,16,11,38,51,1,8,53,50,15,4,0,8,0,7,262
CATACORA,atencion odontologica,consulta nueva,2019-06-01,1,0,1,3,6,6,9,13,0,2,0,0,0,0,41
CHACARILLA,atencion odontologica,consulta nueva,2019-06-01,3,3,22,7,16,12,9,15,0,2,0,4,0,2,95
CHALLAPATA,atencion odontologica,consulta nueva,2019-06-01,164,156,410,422,63,218,146,479,90,85,0,72,0,28,2333
CHAQUI,atencion odontologica,consulta nueva,2019-06-01,19,35,61,97,12,66,51,135,17,21,0,35,0,4,553
CHARAGUA,atencion odontologica,consulta nueva,2019-06-01,52,37,36,24,12,33,60,117,11,5,0,37,0,26,450
CHARAÑA,atencion odontologica,consulta nueva,2019-06-01,1,0,3,17,9,8,7,10,0,4,0,0,0,0,59
CHAYANTA,atencion odontologica,consulta nueva,2019-06-01,41,32,17,23,13,25,39,128,52,80,0,9,0,4,463
CHIMORE,atencion odontologica,consulta nueva,2019-06-01,81,49,101,154,82,108,92,314,32,17,0,16,0,5,1051
CHIPAYA,atencion odontologica,consulta nueva,2019-06-01,7,0,0,0,1,0,3,8,1,0,0,0,0,0,20
CHOQUE COTA,atencion odontologica,consulta nueva,2019-06-01,28,11,67,45,8,5,4,24,17,29,0,1,0,2,241
CHUA COCANI,atencion odontologica,consulta nueva,2019-06-01,13,13,11,13,3,11,6,28,4,13,0,0,0,0,115
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2019-06-01,151,121,46,89,9,14,18,100,4,4,0,30,0,45,631
CHUMA,atencion odontologica,consulta nueva,2019-06-01,8,21,54,76,46,103,85,196,35,28,0,11,0,12,675
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2019-06-01,7,19,47,39,26,29,51,55,6,15,0,3,0,0,297
CKOCHAS,atencion odontologica,consulta nueva,2019-06-01,27,15,23,34,11,31,27,109,27,24,0,24,0,9,361
CLIZA,atencion odontologica,consulta nueva,2019-06-01,48,30,111,102,15,112,71,227,64,57,0,12,0,8,857
COBIJA,atencion odontologica,consulta nueva,2019-06-01,200,226,311,319,80,178,423,771,47,35,0,128,0,45,2763
COCAPATA,atencion odontologica,consulta nueva,2019-06-01,63,26,89,105,35,124,84,150,36,16,0,19,0,4,751
COCHABAMBA,atencion odontologica,consulta nueva,2019-06-01,1062,1158,1879,2104,543,1060,2079,4443,841,697,0,397,0,147,16410
COIPASA,atencion odontologica,consulta nueva,2019-06-01,7,4,19,28,17,1,12,18,0,0,0,1,0,0,107
COLCAPIRHUA,atencion odontologica,consulta nueva,2019-06-01,123,105,226,265,53,152,304,492,86,72,0,11,0,28,1917
"COLCHA ""K""",atencion odontologica,consulta nueva,2019-06-01,8,4,26,17,7,24,31,55,12,14,0,3,0,1,202
COLLANA,atencion odontologica,consulta nueva,2019-06-01,32,24,53,48,14,17,16,46,6,1,0,1,0,5,263
COLOMI,atencion odontologica,consulta nueva,2019-06-01,69,66,123,136,39,76,54,148,30,14,0,5,0,7,767
COLPA BELGICA,atencion odontologica,consulta nueva,2019-06-01,78,82,91,130,14,6,30,82,13,10,0,9,0,10,555
COLQUECHACA,atencion odontologica,consulta nueva,2019-06-01,34,52,69,74,45,133,123,303,51,51,0,62,0,29,1026
COLQUENCHA,atencion odontologica,consulta nueva,2019-06-01,33,27,239,206,33,44,39,70,7,4,0,12,0,0,714
COLQUIRI,atencion odontologica,consulta nueva,2019-06-01,20,22,36,61,22,52,84,104,39,40,0,17,0,6,503
COMANCHE,atencion odontologica,consulta nueva,2019-06-01,9,3,35,50,0,14,2,10,1,4,0,0,0,0,128
COMARAPA,atencion odontologica,consulta nueva,2019-06-01,156,182,41,19,4,36,29,92,10,24,0,15,0,34,642
COMBAYA,atencion odontologica,consulta nueva,2019-06-01,1,0,2,3,1,4,8,2,6,2,0,0,0,0,29
CONCEPCION,atencion odontologica,consulta nueva,2019-06-01,1,1,2,0,1,1,2,8,1,0,0,0,0,0,17
COPACABANA,atencion odontologica,consulta nueva,2019-06-01,5,5,8,1,0,0,2,5,3,0,0,0,0,0,29
CORIPATA,atencion odontologica,consulta nueva,2019-06-01,42,19,40,32,4,20,20,44,2,1,0,4,0,19,247
CORO CORO,atencion odontologica,consulta nueva,2019-06-01,15,24,10,35,15,27,30,31,5,6,0,0,0,0,198
COROICO,atencion odontologica,consulta nueva,2019-06-01,26,18,43,41,27,38,58,153,16,9,0,1,0,2,432
CORQUE,atencion odontologica,consulta nueva,2019-06-01,16,18,39,58,7,30,38,94,13,50,0,10,0,2,375
COTAGAITA,atencion odontologica,consulta nueva,2019-06-01,51,59,126,212,54,72,134,315,74,80,0,11,0,7,1195
COTOCA,atencion odontologica,consulta nueva,2019-06-01,319,358,154,171,47,81,123,449,71,41,0,62,0,33,1909
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2019-06-01,6,5,0,0,0,0,0,6,1,7,0,0,0,0,25
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2019-06-01,67,106,44,69,15,31,52,193,11,15,0,25,0,35,663
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2019-06-01,4,12,49,60,22,43,20,92,7,4,0,7,0,4,324
CUEVO,atencion odontologica,consulta nueva,2019-06-01,19,18,18,10,0,9,12,29,2,0,0,6,0,0,123
CULPINA,atencion odontologica,consulta nueva,2019-06-01,45,41,41,62,6,31,66,184,33,17,0,23,0,8,557
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2019-06-01,33,12,37,23,7,19,28,109,6,8,0,17,0,3,302
CURVA,atencion odontologica,consulta nueva,2019-06-01,28,34,18,9,2,5,15,25,4,5,0,5,0,3,153
DESAGUADERO,atencion odontologica,consulta nueva,2019-06-01,10,29,25,27,6,6,13,30,8,0,0,1,0,3,158
EL ALTO,atencion odontologica,consulta nueva,2019-06-01,1500,1810,2402,2568,627,1016,1050,3317,280,292,0,690,0,147,15699
EL CHORO,atencion odontologica,consulta nueva,2019-06-01,12,12,26,5,8,16,13,23,11,12,0,0,0,0,138
EL PUENTE(STC),atencion odontologica,consulta nueva,2019-06-01,49,74,24,20,7,33,24,74,19,17,0,12,0,4,357
EL PUENTE(TJA),atencion odontologica,consulta nueva,2019-06-01,10,18,106,124,44,65,75,178,19,33,0,9,0,0,681
EL TORNO,atencion odontologica,consulta nueva,2019-06-01,308,330,328,309,59,127,64,397,101,82,0,140,0,105,2350
EL VILLAR,atencion odontologica,consulta nueva,2019-06-01,9,8,64,53,4,13,23,80,3,2,0,26,0,3,288
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2019-06-01,19,20,85,132,31,66,74,243,40,21,0,19,0,6,756
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2019-06-01,46,61,89,113,8,55,51,154,39,10,0,2,0,2,630
ESCARA,atencion odontologica,consulta nueva,2019-06-01,12,9,8,7,1,3,2,6,13,11,0,0,0,0,72
ESCOMA,atencion odontologica,consulta nueva,2019-06-01,5,3,38,46,16,11,15,44,4,7,0,11,0,0,200
ESMERALDA,atencion odontologica,consulta nueva,2019-06-01,1,0,2,3,0,0,5,11,1,5,0,0,0,0,28
EUCALIPTUS,atencion odontologica,consulta nueva,2019-06-01,10,11,8,15,8,7,12,34,6,4,0,7,0,1,123
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2019-06-01,31,35,75,116,31,38,71,234,58,101,0,34,0,1,825
FILADELFIA,atencion odontologica,consulta nueva,2019-06-01,13,13,63,64,2,6,20,45,6,4,0,3,0,1,240
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2019-06-01,7,12,10,9,6,12,16,68,2,5,0,1,0,0,148
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2019-06-01,21,16,78,59,19,23,48,118,22,15,0,3,0,1,423
GUANAY,atencion odontologica,consulta nueva,2019-06-01,22,13,3,4,1,3,10,24,19,2,0,8,0,7,116
GUAQUI,atencion odontologica,consulta nueva,2019-06-01,14,9,13,23,19,49,35,85,27,32,0,7,0,9,322
GUAYARAMERIN,atencion odontologica,consulta nueva,2019-06-01,32,26,88,79,38,43,99,120,20,3,0,48,0,4,600
GUTIERREZ,atencion odontologica,consulta nueva,2019-06-01,16,16,29,26,11,17,24,83,4,6,0,6,0,0,238
HUACARETA,atencion odontologica,consulta nueva,2019-06-01,1,15,93,72,25,21,45,151,22,8,0,1,0,0,454
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2019-06-01,13,15,21,34,2,17,14,38,0,1,0,10,0,1,166
HUACHACALLA,atencion odontologica,consulta nueva,2019-06-01,22,8,28,9,3,2,4,3,4,1,0,2,0,0,86
HUANUNI,atencion odontologica,consulta nueva,2019-06-01,64,63,105,175,24,111,156,256,64,17,0,25,0,13,1073
HUARACAJE,atencion odontologica,consulta nueva,2019-06-01,5,4,4,10,5,6,17,31,3,2,0,2,0,0,89
HUARINA,atencion odontologica,consulta nueva,2019-06-01,6,0,9,7,3,2,10,26,18,22,0,0,0,0,103
HUATAJATA,atencion odontologica,consulta nueva,2019-06-01,2,7,15,16,15,8,11,22,10,3,0,0,0,0,109
HUAYLLAMARCA,atencion odontologica,consulta nueva,2019-06-01,35,28,106,70,66,90,48,41,19,21,0,2,0,0,526
HUMANATA,atencion odontologica,consulta nueva,2019-06-01,8,9,5,1,10,2,12,22,19,18,0,1,0,0,107
ICHOCA,atencion odontologica,consulta nueva,2019-06-01,10,1,30,25,1,0,4,13,0,0,0,0,0,2,86
ICLA,atencion odontologica,consulta nueva,2019-06-01,112,87,62,118,26,58,97,162,11,11,0,9,0,12,765
INCAHUASI,atencion odontologica,consulta nueva,2019-06-01,4,11,84,62,17,79,30,150,4,15,0,15,0,0,471
INQUISIVI,atencion odontologica,consulta nueva,2019-06-01,10,24,44,36,19,24,24,69,13,24,0,4,0,13,304
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2019-06-01,71,51,86,108,26,35,63,166,33,29,0,21,0,13,702
IXIAMAS,atencion odontologica,consulta nueva,2019-06-01,8,9,26,46,8,6,24,31,4,2,0,2,0,0,166
JESUS DE MACHACA,atencion odontologica,consulta nueva,2019-06-01,34,36,57,108,47,94,61,107,29,29,0,15,0,8,625
LA ASUNTA,atencion odontologica,consulta nueva,2019-06-01,114,135,140,126,82,127,120,301,14,27,0,54,0,19,1259
LA GUARDIA,atencion odontologica,consulta nueva,2019-06-01,500,537,49,48,32,45,24,142,179,176,0,92,0,93,1917
LA PAZ,atencion odontologica,consulta nueva,2019-06-01,2018,2082,2369,2320,603,921,2459,5190,900,817,0,981,0,240,20900
LA RIVERA,atencion odontologica,consulta nueva,2019-06-01,4,0,7,12,24,1,11,25,2,1,0,2,0,0,89
LAGUNILLAS,atencion odontologica,consulta nueva,2019-06-01,48,46,8,3,0,3,13,39,4,13,0,9,0,4,190
LAJA,atencion odontologica,consulta nueva,2019-06-01,77,50,80,76,42,55,45,148,34,39,0,47,0,19,712
LAS CARRERAS,atencion odontologica,consulta nueva,2019-06-01,9,5,22,47,6,11,35,48,1,3,0,2,0,0,189
LICOMA PAMPA,atencion odontologica,consulta nueva,2019-06-01,1,6,3,4,3,2,3,15,1,0,0,0,0,0,38
LLALLAGUA,atencion odontologica,consulta nueva,2019-06-01,224,281,145,209,53,59,75,292,16,13,0,13,0,3,1383
LORETO,atencion odontologica,consulta nueva,2019-06-01,0,0,9,7,0,3,2,9,1,0,0,1,0,0,32
LURIBAY,atencion odontologica,consulta nueva,2019-06-01,7,8,8,4,2,5,12,24,11,1,0,6,0,0,88
MACHACAMARCA,atencion odontologica,consulta nueva,2019-06-01,41,42,125,126,60,60,39,144,25,53,0,13,0,0,728
MACHARETI,atencion odontologica,consulta nueva,2019-06-01,15,8,36,71,5,23,34,115,2,4,0,30,0,2,345
MAGDALENA,atencion odontologica,consulta nueva,2019-06-01,6,4,27,26,9,13,13,36,6,2,0,3,0,0,145
MAIRANA,atencion odontologica,consulta nueva,2019-06-01,75,106,71,95,87,116,103,61,47,60,0,8,0,12,841
MALLA,atencion odontologica,consulta nueva,2019-06-01,4,10,26,16,14,17,8,23,1,0,0,0,0,6,125
MAPIRI,atencion odontologica,consulta nueva,2019-06-01,42,35,16,23,9,18,14,62,10,3,0,7,0,20,259
MECAPACA,atencion odontologica,consulta nueva,2019-06-01,42,33,33,44,16,53,67,107,17,14,0,6,0,0,432
MINEROS,atencion odontologica,consulta nueva,2019-06-01,9,4,13,11,6,9,6,38,12,8,0,2,0,4,122
MIZQUE,atencion odontologica,consulta nueva,2019-06-01,38,17,122,148,20,146,84,194,26,4,0,45,0,10,854
MOCOMOCO,atencion odontologica,consulta nueva,2019-06-01,10,12,31,56,30,64,74,82,20,13,0,10,0,5,407
MOJINETE,atencion odontologica,consulta nueva,2019-06-01,0,1,8,16,6,1,5,27,2,2,0,0,0,1,69
MOJOCOYA,atencion odontologica,consulta nueva,2019-06-01,9,24,60,93,15,51,90,164,18,23,0,30,0,0,577
MONTEAGUDO,atencion odontologica,consulta nueva,2019-06-01,38,37,188,188,62,106,158,355,21,16,0,28,0,22,1219
MONTERO,atencion odontologica,consulta nueva,2019-06-01,232,287,546,587,140,172,311,859,119,153,0,86,0,34,3526
MORO MORO,atencion odontologica,consulta nueva,2019-06-01,11,17,9,15,4,9,20,37,7,5,0,2,0,6,142
MOROCHATA,atencion odontologica,consulta nueva,2019-06-01,12,11,127,141,28,69,94,199,17,17,0,10,0,0,725
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2019-06-01,9,3,7,11,1,4,3,9,2,0,0,3,0,0,52
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2019-06-01,10,6,1,0,0,0,2,3,0,1,0,1,0,0,24
OCURI,atencion odontologica,consulta nueva,2019-06-01,34,38,279,311,90,84,81,199,34,31,0,60,0,11,1252
OKINAWA,atencion odontologica,consulta nueva,2019-06-01,0,0,0,0,2,2,1,3,0,1,0,0,0,0,9
OMEREQUE,atencion odontologica,consulta nueva,2019-06-01,0,1,5,9,3,7,8,16,0,2,0,2,0,1,54
ORURO,atencion odontologica,consulta nueva,2019-06-01,711,696,1127,1179,341,539,1286,2838,406,314,0,401,0,198,10036
PADCAYA,atencion odontologica,consulta nueva,2019-06-01,15,12,99,85,38,40,64,127,6,9,0,1,0,0,496
PADILLA,atencion odontologica,consulta nueva,2019-06-01,15,24,80,181,22,97,93,259,18,21,0,12,0,1,823
PAILON,atencion odontologica,consulta nueva,2019-06-01,49,52,10,13,7,22,15,91,23,26,0,25,0,51,384
PALCA,atencion odontologica,consulta nueva,2019-06-01,47,50,72,81,16,45,54,114,15,15,0,3,0,13,525
PALOS BLANCOS,atencion odontologica,consulta nueva,2019-06-01,68,90,279,267,31,93,72,210,29,15,0,19,0,21,1194
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2019-06-01,6,10,36,37,3,8,5,32,8,8,0,9,0,1,163
PAMPA GRANDE,atencion odontologica,consulta nueva,2019-06-01,32,20,36,18,0,24,24,86,5,9,0,13,0,8,275
PAPEL PAMPA,atencion odontologica,consulta nueva,2019-06-01,13,10,43,51,6,6,7,31,25,6,0,4,0,5,207
PASORAPA,atencion odontologica,consulta nueva,2019-06-01,0,6,38,8,1,42,19,48,2,1,0,6,0,0,171
PATACAMAYA,atencion odontologica,consulta nueva,2019-06-01,15,16,14,21,1,9,10,33,8,14,0,3,0,11,155
PAZÑA,atencion odontologica,consulta nueva,2019-06-01,20,13,42,60,21,21,18,61,7,10,0,3,0,1,277
PELECHUCO,atencion odontologica,consulta nueva,2019-06-01,23,44,32,23,8,17,16,71,13,1,0,5,0,9,262
POCOATA,atencion odontologica,consulta nueva,2019-06-01,40,50,78,87,24,41,95,251,57,98,0,40,0,12,873
POCONA,atencion odontologica,consulta nueva,2019-06-01,27,49,222,231,49,69,53,136,18,21,0,23,0,19,917
POJO (CBBA),atencion odontologica,consulta nueva,2019-06-01,20,23,68,86,20,36,42,123,7,8,0,5,0,6,444
POOPO,atencion odontologica,consulta nueva,2019-06-01,60,56,140,164,42,34,103,125,50,38,0,15,0,6,833
PORCO,atencion odontologica,consulta nueva,2019-06-01,15,26,31,39,3,22,11,109,8,11,0,26,0,11,312
POROMA,atencion odontologica,consulta nueva,2019-06-01,89,43,305,308,74,110,62,179,30,13,0,16,0,11,1240
PORONGO,atencion odontologica,consulta nueva,2019-06-01,22,16,6,13,4,3,5,53,52,38,0,4,0,6,222
PORTACHUELO,atencion odontologica,consulta nueva,2019-06-01,5,6,30,61,4,16,40,76,25,10,0,20,0,10,303
PORVENIR,atencion odontologica,consulta nueva,2019-06-01,4,9,29,41,22,20,27,85,9,2,0,9,0,2,259
POSTRER VALLE,atencion odontologica,consulta nueva,2019-06-01,8,9,9,20,2,3,9,22,1,0,0,0,0,0,83
POTOSI,atencion odontologica,consulta nueva,2019-06-01,446,430,798,813,313,527,574,1397,112,115,0,114,0,48,5687
PRESTO,atencion odontologica,consulta nueva,2019-06-01,115,110,85,178,26,99,67,119,3,20,0,14,0,5,841
PUCARA,atencion odontologica,consulta nueva,2019-06-01,1,1,2,0,0,0,0,2,0,0,0,0,0,0,6
PUCARANI,atencion odontologica,consulta nueva,2019-06-01,67,52,63,100,49,79,73,206,20,44,0,57,0,18,828
PUERTO ACOSTA,atencion odontologica,consulta nueva,2019-06-01,12,15,34,34,11,32,34,41,29,21,0,0,0,0,263
PUERTO CARABUCO,atencion odontologica,consulta nueva,2019-06-01,8,12,44,40,12,10,22,39,22,14,0,2,0,4,229
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2019-06-01,13,25,46,56,41,22,41,115,7,1,0,1,0,1,369
PUERTO PEREZ,atencion odontologica,consulta nueva,2019-06-01,11,12,49,50,3,7,6,17,3,0,0,2,0,0,160
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2019-06-01,43,68,41,24,10,27,18,81,10,13,0,34,0,1,370
PUERTO RICO,atencion odontologica,consulta nueva,2019-06-01,43,62,19,25,10,20,35,85,10,5,0,15,0,3,332
PUERTO SUAREZ,atencion odontologica,consulta nueva,2019-06-01,12,12,24,36,4,3,14,46,4,13,0,8,0,8,184
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2019-06-01,116,138,243,329,121,326,258,687,119,74,0,87,0,34,2532
PUNA,atencion odontologica,consulta nueva,2019-06-01,39,28,48,84,32,57,73,178,28,24,0,22,0,6,619
PUNATA,atencion odontologica,consulta nueva,2019-06-01,44,36,129,145,19,76,62,199,53,49,0,17,0,2,831
QUIABAYA,atencion odontologica,consulta nueva,2019-06-01,4,6,12,14,3,7,21,25,1,4,0,2,0,1,100
QUILLACOLLO,atencion odontologica,consulta nueva,2019-06-01,297,338,482,528,111,247,367,1101,152,121,0,61,0,23,3828
QUIME,atencion odontologica,consulta nueva,2019-06-01,41,33,46,52,19,25,60,99,8,3,0,7,0,2,395
QUIRUSILLAS,atencion odontologica,consulta nueva,2019-06-01,4,8,30,24,23,32,2,16,0,0,0,4,0,1,144
RAVELO,atencion odontologica,consulta nueva,2019-06-01,118,128,100,121,40,91,47,217,114,125,0,73,0,7,1181
REYES,atencion odontologica,consulta nueva,2019-06-01,4,2,7,18,13,5,10,32,6,0,0,4,0,3,104
RIBERALTA,atencion odontologica,consulta nueva,2019-06-01,99,122,129,140,50,146,101,378,50,19,0,167,0,37,1438
ROBORE,atencion odontologica,consulta nueva,2019-06-01,8,23,36,16,17,13,16,67,3,4,0,9,0,10,222
RURRENABAQUE,atencion odontologica,consulta nueva,2019-06-01,25,14,26,39,15,40,55,51,13,12,0,8,0,8,306
SABAYA,atencion odontologica,consulta nueva,2019-06-01,12,12,83,80,10,32,22,45,19,8,0,11,0,0,334
SACABA,atencion odontologica,consulta nueva,2019-06-01,149,171,335,257,69,174,200,639,104,82,0,75,0,23,2278
SACABAMBA,atencion odontologica,consulta nueva,2019-06-01,20,5,8,44,16,18,4,30,13,8,0,0,0,0,166
SACACA,atencion odontologica,consulta nueva,2019-06-01,19,24,55,78,20,57,66,177,16,26,0,15,0,4,557
SAIPINA,atencion odontologica,consulta nueva,2019-06-01,0,4,13,22,6,9,14,44,3,12,0,12,0,7,146
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2019-06-01,65,55,112,112,20,62,50,154,71,47,0,25,0,3,776
SAMAIPATA,atencion odontologica,consulta nueva,2019-06-01,27,57,59,94,19,26,46,104,18,21,0,10,0,3,484
SAN AGUSTIN,atencion odontologica,consulta nueva,2019-06-01,4,1,8,4,3,2,11,5,0,1,0,0,0,0,39
SAN ANDRES,atencion odontologica,consulta nueva,2019-06-01,2,7,5,15,5,12,9,23,2,2,0,5,0,3,90
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2019-06-01,29,9,5,12,7,16,29,30,24,18,0,1,0,6,186
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2019-06-01,9,0,2,6,0,4,5,17,0,0,0,1,0,0,44
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2019-06-01,17,21,17,18,10,9,13,47,2,3,0,3,0,1,161
SAN BENITO,atencion odontologica,consulta nueva,2019-06-01,81,45,186,192,11,47,68,163,25,29,0,6,0,13,866
SAN BORJA,atencion odontologica,consulta nueva,2019-06-01,15,29,50,52,32,46,48,169,13,24,0,9,0,8,495
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2019-06-01,1,2,12,15,4,5,19,42,8,6,0,3,0,1,118
SAN CARLOS,atencion odontologica,consulta nueva,2019-06-01,24,28,22,19,16,22,23,38,13,8,0,21,0,37,271
SAN IGNACIO,atencion odontologica,consulta nueva,2019-06-01,34,15,48,92,28,68,82,167,19,14,0,11,0,3,581
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2019-06-01,82,70,33,39,5,14,31,125,47,22,0,36,0,29,533
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2019-06-01,2,1,22,18,2,2,0,9,8,5,0,1,0,0,70
SAN JAVIER(STC),atencion odontologica,consulta nueva,2019-06-01,8,4,2,7,2,2,3,14,1,0,0,5,0,0,48
