,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
PORVENIR,atencion odontologica,cirugia bucal menor,2019-06-01,0,2,10,17,2,5,10,12,4,1,0,0,0,0,63
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,2,1,0,0,4,6,0,0,0,0,0,0,13
POTOSI,atencion odontologica,cirugia bucal menor,2019-06-01,54,46,166,160,38,73,135,267,33,28,0,0,0,0,1000
PRESTO,atencion odontologica,cirugia bucal menor,2019-06-01,4,2,9,7,4,7,18,20,1,7,0,0,0,0,79
PUCARA,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,cirugia bucal menor,2019-06-01,8,5,20,40,11,30,25,58,7,24,0,0,0,0,228
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2019-06-01,2,1,5,10,9,15,20,21,23,11,0,0,0,0,117
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,9,10,6,6,14,26,14,12,0,0,0,0,97
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,11,7,5,2,7,13,1,1,0,0,0,0,47
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,3,3,3,3,3,8,0,0,0,0,0,0,24
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,4,2,1,8,1,4,4,0,0,0,0,0,24
PUERTO RICO,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,10,11,2,4,14,22,6,2,0,0,0,0,72
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,6,6,2,0,1,16,4,6,0,0,0,0,42
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2019-06-01,10,12,33,50,11,15,39,83,66,25,0,0,0,0,344
PUNA,atencion odontologica,cirugia bucal menor,2019-06-01,1,3,15,33,6,16,16,53,18,18,0,0,0,0,179
PUNATA,atencion odontologica,cirugia bucal menor,2019-06-01,3,0,23,9,3,6,5,13,10,9,0,0,0,0,81
QUIABAYA,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,5,9,2,2,13,15,1,3,0,0,0,0,51
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2019-06-01,20,12,57,61,9,6,30,76,21,16,0,0,0,0,308
QUIME,atencion odontologica,cirugia bucal menor,2019-06-01,4,3,14,20,5,12,19,31,9,3,0,0,0,0,120
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
RAVELO,atencion odontologica,cirugia bucal menor,2019-06-01,3,5,10,11,5,16,15,61,42,40,0,0,0,0,208
REYES,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,7,9,3,5,7,15,7,1,0,0,0,0,54
RIBERALTA,atencion odontologica,cirugia bucal menor,2019-06-01,3,5,74,66,25,26,33,93,20,3,0,0,0,0,348
ROBORE,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,9,8,4,3,4,18,10,1,0,0,0,0,57
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2019-06-01,3,4,10,8,4,4,9,13,7,4,0,0,0,0,66
SABAYA,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,7,8,3,2,6,6,1,4,0,0,0,0,38
SACABA,atencion odontologica,cirugia bucal menor,2019-06-01,11,15,62,45,1,5,12,45,20,14,0,0,0,0,230
SACABAMBA,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,2,7,1,5,1,10,6,1,0,0,0,0,34
SACACA,atencion odontologica,cirugia bucal menor,2019-06-01,1,4,23,22,9,10,18,40,4,15,0,0,0,0,146
SAIPINA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,6,6,0,2,4,17,0,5,0,0,0,0,40
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2019-06-01,3,2,20,11,3,3,11,22,6,8,0,0,0,0,89
SAMAIPATA,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,17,12,4,4,13,15,8,3,0,0,0,0,77
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,4,1,0,1,1,0,0,1,0,0,0,0,8
SAN ANDRES,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,3,0,1,4,0,2,1,0,0,0,0,11
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2019-06-01,2,1,4,1,3,1,6,10,11,8,0,0,0,0,47
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,4,0,3,2,8,0,0,0,0,0,0,17
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2019-06-01,1,1,12,9,2,3,4,21,2,3,0,0,0,0,58
SAN BENITO,atencion odontologica,cirugia bucal menor,2019-06-01,2,0,4,19,0,3,4,13,6,2,0,0,0,0,53
SAN BORJA,atencion odontologica,cirugia bucal menor,2019-06-01,1,5,20,9,5,7,13,58,4,7,0,0,0,0,129
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,6,9,1,5,6,10,7,2,0,0,0,0,46
SAN CARLOS,atencion odontologica,cirugia bucal menor,2019-06-01,4,6,11,5,3,3,7,11,3,4,0,0,0,0,57
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2019-06-01,0,2,15,19,4,7,25,40,16,7,0,0,0,0,135
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,2,5,2,4,3,24,26,15,0,0,0,0,81
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2019-06-01,0,0,8,8,2,1,0,3,7,5,0,0,0,0,34
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2019-06-01,0,1,2,1,0,1,0,2,0,0,0,0,0,0,7
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,0,1,8,3,18,8,4,0,0,0,0,42
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,8,15,2,2,7,21,3,0,0,0,0,0,59
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,5,12,12,3,5,10,0,1,0,0,0,0,49
SAN JULIAN,atencion odontologica,cirugia bucal menor,2019-06-01,6,0,20,17,19,19,30,55,12,15,0,0,0,0,193
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,22,4,9,7,28,2,0,0,0,0,0,72
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2019-06-01,4,3,27,34,7,24,17,93,8,8,0,0,0,0,225
SAN LUCAS,atencion odontologica,cirugia bucal menor,2019-06-01,3,4,41,56,13,24,27,124,14,12,0,0,0,0,318
SAN MATIAS,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,2,3,2,12,2,17,7,3,0,0,0,0,48
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,13,11,8,7,13,35,6,2,0,0,0,0,96
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,0,1,0,1,0,4,0,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,cirugia bucal menor,2019-06-01,0,4,19,18,9,12,11,43,7,5,0,0,0,0,128
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2019-06-01,1,1,27,10,8,10,12,39,9,9,0,0,0,0,126
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2019-06-01,2,0,7,3,0,2,5,4,0,0,0,0,0,0,23
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,0,1,2,5,3,0,0,0,0,0,0,11
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2019-06-01,2,5,10,12,3,7,12,20,1,3,0,0,0,0,75
SAN PEDRO(PND),atencion odontologica,cirugia bucal menor,2019-06-01,0,0,3,4,0,1,0,0,1,0,0,0,0,0,9
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,7,5,2,1,10,8,1,6,0,0,0,0,40
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,1,1,2,0,1,8,0,0,0,0,0,0,13
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2019-06-01,1,2,2,2,0,0,1,3,5,0,0,0,0,0,16
SANTA ANA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,14,6,5,7,8,24,2,4,0,0,0,0,70
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2019-06-01,103,85,170,142,70,98,233,419,252,235,0,0,0,0,1807
SANTA ROSA,atencion odontologica,cirugia bucal menor,2019-06-01,0,2,18,17,5,4,1,24,3,0,0,0,0,0,74
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,53,39,7,5,22,36,7,0,0,0,0,0,169
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,8,8,0,0,1,4,1,1,0,0,0,0,23
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,15,25,5,8,9,19,11,15,0,0,0,0,108
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,3,4,9,4,5,8,10,7,0,0,0,0,50
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,2,2,1,1,3,6,7,2,0,0,0,0,24
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,7,6,1,3,4,9,20,25,0,0,0,0,76
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,5,10,0,0,12,4,3,3,0,0,0,0,37
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2019-06-01,1,3,23,30,7,10,20,48,9,4,0,0,0,0,155
SENA,atencion odontologica,cirugia bucal menor,2019-06-01,3,1,5,4,4,7,13,15,2,1,0,0,0,0,55
SHINAOTA,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,1,1,0,0,0,4,0,0,0,0,0,0,7
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2019-06-01,5,0,18,9,16,16,14,43,9,9,0,0,0,0,139
SICAYA,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,3,3,2,5,5,9,4,2,0,0,0,0,34
SIPE SIPE,atencion odontologica,cirugia bucal menor,2019-06-01,6,5,20,34,1,6,8,36,12,16,0,0,0,0,144
SOPACHUY,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,8,11,2,0,3,14,0,0,0,0,0,0,39
SORACACHI,atencion odontologica,cirugia bucal menor,2019-06-01,3,0,19,21,3,6,8,17,8,10,0,0,0,0,95
SORATA,atencion odontologica,cirugia bucal menor,2019-06-01,2,1,11,19,3,3,4,21,29,27,0,0,0,0,120
SUCRE,atencion odontologica,cirugia bucal menor,2019-06-01,50,51,252,273,40,88,186,426,73,87,0,0,0,0,1526
TACACHI,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,1,2,0,0,0,0,0,1,0,0,0,0,4
TACACOMA,atencion odontologica,cirugia bucal menor,2019-06-01,3,4,8,9,5,7,22,24,3,2,0,0,0,0,87
TACOPAYA,atencion odontologica,cirugia bucal menor,2019-06-01,8,3,6,15,10,21,24,50,22,27,0,0,0,0,186
TAHUA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,6,1,0,2,0,1,0,0,0,0,0,0,10
TAPACARI,atencion odontologica,cirugia bucal menor,2019-06-01,4,3,15,22,5,17,23,132,54,97,0,0,0,0,372
TARABUCO,atencion odontologica,cirugia bucal menor,2019-06-01,3,1,20,35,8,12,13,87,23,17,0,0,0,0,219
TARACO,atencion odontologica,cirugia bucal menor,2019-06-01,5,0,7,9,7,6,3,12,9,3,0,0,0,0,61
TARATA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,2,3,0,0,2,6,4,2,0,0,0,0,19
TARIJA,atencion odontologica,cirugia bucal menor,2019-06-01,15,14,146,130,51,76,145,326,38,30,0,0,0,0,971
TARVITA,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,5,12,1,17,18,106,19,22,0,0,0,0,201
TEOPONTE,atencion odontologica,cirugia bucal menor,2019-06-01,6,3,2,3,1,5,4,21,4,2,0,0,0,0,51
TIAHUANACU,atencion odontologica,cirugia bucal menor,2019-06-01,2,1,18,24,9,12,15,35,9,6,0,0,0,0,131
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2019-06-01,0,2,34,29,8,12,19,47,22,29,0,0,0,0,202
TIPUANI,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,1,0,1,0,1,8,1,0,0,0,0,12
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2019-06-01,6,9,41,68,4,12,18,49,5,15,0,0,0,0,227
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2019-06-01,0,0,3,10,2,6,7,13,30,41,0,0,0,0,112
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2019-06-01,0,0,5,2,2,3,5,5,3,1,0,0,0,0,26
TOCO,atencion odontologica,cirugia bucal menor,2019-06-01,1,3,10,17,2,1,4,13,4,7,0,0,0,0,62
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,1,1,1,0,0,0,2,0,0,0,0,5
TOLATA,atencion odontologica,cirugia bucal menor,2019-06-01,1,2,3,6,2,1,1,6,2,1,0,0,0,0,25
TOLEDO,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,4,6,1,4,3,10,1,0,0,0,0,0,29
TOMAVE,atencion odontologica,cirugia bucal menor,2019-06-01,1,1,15,22,2,4,17,43,15,17,0,0,0,0,137
TOMINA,atencion odontologica,cirugia bucal menor,2019-06-01,1,1,20,11,1,11,12,31,23,2,0,0,0,0,113
TORO TORO,atencion odontologica,cirugia bucal menor,2019-06-01,1,1,2,6,7,13,17,41,8,26,0,0,0,0,122
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2019-06-01,0,1,9,11,3,7,10,9,15,6,0,0,0,0,71
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2019-06-01,0,6,3,6,2,2,3,4,2,3,0,0,0,0,31
TRIGAL,atencion odontologica,cirugia bucal menor,2019-06-01,2,0,3,6,0,2,1,18,2,0,0,0,0,0,34
TRINIDAD,atencion odontologica,cirugia bucal menor,2019-06-01,7,7,95,80,28,34,114,178,34,16,0,0,0,0,593
TUPIZA,atencion odontologica,cirugia bucal menor,2019-06-01,0,2,28,24,9,14,37,79,17,34,0,0,0,0,244
TURCO,atencion odontologica,cirugia bucal menor,2019-06-01,5,1,2,1,2,2,7,8,2,3,0,0,0,0,33
UMALA,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,2,1,4,3,0,6,6,6,0,0,0,0,29
UNCIA,atencion odontologica,cirugia bucal menor,2019-06-01,2,5,17,18,0,9,24,41,11,10,0,0,0,0,137
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2019-06-01,0,1,19,14,7,7,26,67,7,3,0,0,0,0,151
URUBICHA,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,1,0,1,3,0,4,1,0,0,0,0,0,11
UYUNI,atencion odontologica,cirugia bucal menor,2019-06-01,5,8,16,23,7,17,18,44,16,19,0,0,0,0,173
VACAS,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,5,13,3,0,6,31,6,6,0,0,0,0,71
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2019-06-01,3,0,12,19,0,2,4,29,14,6,0,0,0,0,89
VIACHA,atencion odontologica,cirugia bucal menor,2019-06-01,18,6,58,58,20,30,35,123,19,12,0,0,0,0,379
VILA VILA,atencion odontologica,cirugia bucal menor,2019-06-01,0,1,5,5,0,2,2,6,2,1,0,0,0,0,24
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2019-06-01,2,0,7,10,1,7,2,19,2,0,0,0,0,0,50
VILLA MONTES,atencion odontologica,cirugia bucal menor,2019-06-01,5,7,29,78,18,21,54,117,16,10,0,0,0,0,355
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2019-06-01,0,0,1,5,0,1,5,2,0,0,0,0,0,0,14
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2019-06-01,2,2,3,4,3,1,5,11,6,1,0,0,0,0,38
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2019-06-01,1,0,8,8,2,6,21,30,9,1,0,0,0,0,86
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2019-06-01,18,9,72,66,9,23,36,82,6,4,0,0,0,0,325
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2019-06-01,4,0,9,25,3,6,24,89,30,30,0,0,0,0,220
VILLAZON,atencion odontologica,cirugia bucal menor,2019-06-01,10,6,38,54,10,20,46,97,12,20,0,0,0,0,313
VINTO,atencion odontologica,cirugia bucal menor,2019-06-01,2,8,44,21,6,19,22,53,13,10,0,0,0,0,198
VITICHI,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,12,20,5,11,11,36,13,8,0,0,0,0,116
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,2,3,2,6,9,5,0,0,0,0,0,0,27
WARNES,atencion odontologica,cirugia bucal menor,2019-06-01,3,8,23,38,3,12,28,49,16,16,0,0,0,0,196
YACO,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,6,6,8,9,11,32,7,10,0,0,0,0,89
YACUIBA,atencion odontologica,cirugia bucal menor,2019-06-01,4,2,32,47,22,24,67,145,24,19,0,0,0,0,386
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2019-06-01,3,1,15,12,3,3,6,16,11,5,0,0,0,0,75
YANACACHI,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,1,0,0,2,2,8,1,0,0,0,0,0,14
YAPACANI,atencion odontologica,cirugia bucal menor,2019-06-01,6,4,12,21,9,11,19,39,6,4,0,0,0,0,131
YOCALLA,atencion odontologica,cirugia bucal menor,2019-06-01,2,0,8,4,1,6,2,18,6,10,0,0,0,0,57
YOTALA,atencion odontologica,cirugia bucal menor,2019-06-01,1,1,12,17,3,2,3,20,1,11,0,0,0,0,71
YUNCHARA,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,20,22,4,3,7,23,6,5,0,0,0,0,90
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2019-06-01,0,0,6,5,1,8,3,15,5,2,0,0,0,0,45
ACACIO,atencion odontologica,cirugia bucal menor,2019-07-01,1,0,7,5,0,0,4,5,0,0,0,0,0,0,22
ACHACACHI,atencion odontologica,cirugia bucal menor,2019-07-01,3,3,15,22,8,5,20,40,11,17,0,0,0,0,144
ACHOCALLA,atencion odontologica,cirugia bucal menor,2019-07-01,4,1,26,19,5,4,6,22,11,8,0,0,0,0,106
AIQUILE,atencion odontologica,cirugia bucal menor,2019-07-01,1,1,5,8,0,0,2,3,29,7,0,0,0,0,56
ALALAY,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,2,2,0,0,2,0,2,0,0,0,0,0,8
ALCALA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,6,9,3,16,17,26,2,4,0,0,0,0,83
ALTO BENI,atencion odontologica,cirugia bucal menor,2019-07-01,4,0,9,11,3,10,7,17,0,0,0,0,0,0,61
ANCORAIMES,atencion odontologica,cirugia bucal menor,2019-07-01,2,3,9,12,1,8,14,29,30,12,0,0,0,0,120
ANDAMARCA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,13,11,1,10,11,13,4,4,0,0,0,0,67
ANTEQUERA,atencion odontologica,cirugia bucal menor,2019-07-01,4,2,3,10,1,1,6,6,1,1,0,0,0,0,35
ANZALDO,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,7,6,0,0,6,2,0,12,0,0,0,0,33
APOLO,atencion odontologica,cirugia bucal menor,2019-07-01,3,3,29,28,9,19,14,62,6,2,0,0,0,0,175
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2019-07-01,1,0,4,3,1,0,3,18,1,0,0,0,0,0,31
ARANI,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,12,7,1,2,5,6,2,5,0,0,0,0,40
ARBIETO,atencion odontologica,cirugia bucal menor,2019-07-01,2,2,45,61,3,9,8,45,4,11,0,0,0,0,190
ARQUE,atencion odontologica,cirugia bucal menor,2019-07-01,0,1,13,19,11,12,19,48,2,6,0,0,0,0,131
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2019-07-01,5,2,28,24,4,18,0,30,11,10,0,0,0,0,132
ATOCHA,atencion odontologica,cirugia bucal menor,2019-07-01,6,8,28,25,13,34,49,74,7,20,0,0,0,0,264
AUCAPATA,atencion odontologica,cirugia bucal menor,2019-07-01,3,0,8,11,4,5,15,22,3,18,0,0,0,0,89
AYATA,atencion odontologica,cirugia bucal menor,2019-07-01,1,0,1,5,2,2,14,15,5,1,0,0,0,0,46
AYO AYO,atencion odontologica,cirugia bucal menor,2019-07-01,0,1,4,15,7,20,2,26,6,6,0,0,0,0,87
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2019-07-01,1,5,26,23,13,16,47,68,15,15,0,0,0,0,229
AZURDUY,atencion odontologica,cirugia bucal menor,2019-07-01,0,1,10,15,4,3,41,68,3,2,0,0,0,0,147
BATALLAS,atencion odontologica,cirugia bucal menor,2019-07-01,3,4,9,10,0,9,9,22,13,4,0,0,0,0,83
BAURES,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,9,7,0,0,2,2,4,4,0,0,0,0,28
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2019-07-01,1,0,1,2,2,2,1,4,2,1,0,0,0,0,16
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2019-07-01,0,1,0,7,2,2,7,12,4,2,0,0,0,0,37
BELLA FLOR,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,0,2,0,3,4,11,0,0,0,0,0,0,20
BERMEJO,atencion odontologica,cirugia bucal menor,2019-07-01,2,4,39,32,5,13,34,59,13,6,0,0,0,0,207
BETANZOS,atencion odontologica,cirugia bucal menor,2019-07-01,10,4,39,39,5,26,48,123,33,30,0,0,0,0,357
BOLIVAR,atencion odontologica,cirugia bucal menor,2019-07-01,0,1,8,9,4,4,7,18,4,2,0,0,0,0,57
BOLPEBRA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,0,10,2,1,2,4,1,0,0,0,0,0,20
BOYUIBE,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,5,5,2,2,14,20,6,10,0,0,0,0,64
BUENA VISTA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,10,10,3,6,3,33,3,3,0,0,0,0,71
CABEZAS,atencion odontologica,cirugia bucal menor,2019-07-01,0,4,27,31,1,7,15,39,4,4,0,0,0,0,132
CAIROMA,atencion odontologica,cirugia bucal menor,2019-07-01,3,1,9,11,3,7,12,14,0,5,0,0,0,0,65
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2019-07-01,2,2,11,30,4,14,14,38,11,11,0,0,0,0,137
CAJUATA,atencion odontologica,cirugia bucal menor,2019-07-01,2,3,6,20,2,9,16,32,5,7,0,0,0,0,102
CALACOTO,atencion odontologica,cirugia bucal menor,2019-07-01,1,0,3,11,3,4,4,11,28,25,0,0,0,0,90
CALAMARCA,atencion odontologica,cirugia bucal menor,2019-07-01,4,4,20,27,10,21,13,17,2,10,0,0,0,0,128
CAMARGO,atencion odontologica,cirugia bucal menor,2019-07-01,5,4,19,30,2,6,11,48,2,11,0,0,0,0,138
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2019-07-01,0,1,6,8,2,2,5,21,2,1,0,0,0,0,48
CAMIRI,atencion odontologica,cirugia bucal menor,2019-07-01,8,6,17,22,6,14,23,48,22,15,0,0,0,0,181
CAPINOTA,atencion odontologica,cirugia bucal menor,2019-07-01,9,4,21,37,0,0,15,21,9,12,0,0,0,0,128
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,16,24,7,13,15,25,9,8,0,0,0,0,117
CARACOLLO,atencion odontologica,cirugia bucal menor,2019-07-01,8,11,18,17,2,6,8,45,19,15,0,0,0,0,149
CARANAVI,atencion odontologica,cirugia bucal menor,2019-07-01,5,8,23,39,22,21,25,60,41,16,0,0,0,0,260
CARANGAS,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,cirugia bucal menor,2019-07-01,1,0,28,26,6,14,22,49,10,1,0,0,0,0,157
CARIPUYO,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,5,3,3,2,2,5,2,1,0,0,0,0,23
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,3,6,0,4,7,17,0,0,0,0,0,0,37
CATACORA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,1,3,4,1,6,3,1,0,0,0,0,0,19
CHACARILLA,atencion odontologica,cirugia bucal menor,2019-07-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,cirugia bucal menor,2019-07-01,8,3,77,60,8,23,30,75,15,22,0,0,0,0,321
CHAQUI,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,27,16,6,19,9,27,12,22,0,0,0,0,138
CHARAGUA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,11,7,11,23,15,63,7,6,0,0,0,0,143
CHARAÑA,atencion odontologica,cirugia bucal menor,2019-07-01,0,2,1,4,2,2,5,6,2,0,0,0,0,0,24
CHAYANTA,atencion odontologica,cirugia bucal menor,2019-07-01,3,1,11,19,4,6,4,66,22,41,0,0,0,0,177
CHIMORE,atencion odontologica,cirugia bucal menor,2019-07-01,2,6,27,36,4,16,23,58,11,4,0,0,0,0,187
CHIPAYA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,1,3,0,0,0,4,3,2,0,0,0,0,13
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,0,1,0,0,5,3,3,2,0,0,0,0,14
CHUA COCANI,atencion odontologica,cirugia bucal menor,2019-07-01,0,0,2,7,1,2,0,9,2,1,0,0,0,0,24
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2019-07-01,4,2,10,9,0,0,2,18,0,0,0,0,0,0,45
CHUMA,atencion odontologica,cirugia bucal menor,2019-07-01,3,0,28,12,7,12,35,56,20,4,0,0,0,0,177
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2019-07-01,2,0,6,5,3,8,2,14,7,2,0,0,0,0,49
