,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
TEOPONTE,atencion odontologica,restauraciones,2019-07-01,17,14,10,14,4,12,14,31,1,4,0,0,0,0,121
TIAHUANACU,atencion odontologica,restauraciones,2019-07-01,2,1,15,19,9,20,16,47,1,1,0,0,0,0,131
TINGUIPAYA,atencion odontologica,restauraciones,2019-07-01,6,2,15,12,6,38,18,49,0,8,0,0,0,0,154
TIPUANI,atencion odontologica,restauraciones,2019-07-01,0,1,8,84,2,3,19,0,0,0,0,0,0,0,117
TIQUIPAYA,atencion odontologica,restauraciones,2019-07-01,177,214,389,490,78,318,181,467,28,25,0,0,0,0,2367
TIRAQUE (CBBA),atencion odontologica,restauraciones,2019-07-01,6,16,54,41,7,29,18,58,15,23,0,0,0,0,267
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2019-07-01,0,0,0,7,0,1,2,0,0,0,0,0,0,0,10
TOCO,atencion odontologica,restauraciones,2019-07-01,16,5,32,38,7,24,19,34,2,13,0,0,0,0,190
TODOS SANTOS,atencion odontologica,restauraciones,2019-07-01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5
TOLATA,atencion odontologica,restauraciones,2019-07-01,0,9,16,41,4,5,16,41,2,3,0,0,0,0,137
TOLEDO,atencion odontologica,restauraciones,2019-07-01,17,31,37,61,7,20,8,27,2,1,0,0,0,0,211
TOMAVE,atencion odontologica,restauraciones,2019-07-01,2,4,1,25,4,15,16,19,0,0,0,0,0,0,86
TOMINA,atencion odontologica,restauraciones,2019-07-01,10,23,30,19,12,42,14,63,4,0,0,0,0,0,217
TORO TORO,atencion odontologica,restauraciones,2019-07-01,2,6,8,28,16,21,13,66,0,6,0,0,0,0,166
TOTORA(CBBA),atencion odontologica,restauraciones,2019-07-01,18,18,32,71,12,33,42,107,5,0,0,0,0,0,338
TOTORA(ORR),atencion odontologica,restauraciones,2019-07-01,7,16,31,22,14,10,20,42,8,7,0,0,0,0,177
TRIGAL,atencion odontologica,restauraciones,2019-07-01,0,0,0,2,0,0,0,4,1,0,0,0,0,0,7
TRINIDAD,atencion odontologica,restauraciones,2019-07-01,42,46,160,168,78,109,230,412,46,17,0,0,0,0,1308
TUPIZA,atencion odontologica,restauraciones,2019-07-01,31,30,72,94,40,101,84,194,32,42,0,0,0,0,720
TURCO,atencion odontologica,restauraciones,2019-07-01,5,8,16,19,3,17,9,31,5,12,0,0,0,0,125
UMALA,atencion odontologica,restauraciones,2019-07-01,1,9,11,1,1,4,3,6,1,1,0,0,0,0,38
UNCIA,atencion odontologica,restauraciones,2019-07-01,12,22,39,46,13,50,39,98,7,6,0,0,0,0,332
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2019-07-01,10,7,65,81,38,68,47,178,2,8,0,0,0,0,504
URUBICHA,atencion odontologica,restauraciones,2019-07-01,0,0,0,0,0,4,0,2,2,0,0,0,0,0,8
UYUNI,atencion odontologica,restauraciones,2019-07-01,10,21,20,39,15,42,24,65,13,5,0,0,0,0,254
VACAS,atencion odontologica,restauraciones,2019-07-01,8,12,34,32,26,27,34,63,3,5,0,0,0,0,244
VALLEGRANDE,atencion odontologica,restauraciones,2019-07-01,17,20,44,54,30,42,32,104,13,5,0,0,0,0,361
VIACHA,atencion odontologica,restauraciones,2019-07-01,115,132,226,214,134,111,69,236,22,21,0,0,0,0,1280
VILA VILA,atencion odontologica,restauraciones,2019-07-01,0,0,2,15,2,32,5,7,1,4,0,0,0,0,68
VILLA CHARCAS,atencion odontologica,restauraciones,2019-07-01,9,12,56,37,2,72,6,38,2,5,0,0,0,0,239
VILLA MONTES,atencion odontologica,restauraciones,2019-07-01,12,9,102,150,81,132,127,295,9,12,0,0,0,0,929
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2019-07-01,0,0,15,11,4,0,8,9,0,0,0,0,0,0,47
VILLA RIVERO,atencion odontologica,restauraciones,2019-07-01,6,8,9,25,4,12,21,109,0,1,0,0,0,0,195
VILLA SERRANO,atencion odontologica,restauraciones,2019-07-01,10,6,28,31,25,76,65,123,9,0,0,0,0,0,373
VILLA TUNARI,atencion odontologica,restauraciones,2019-07-01,72,67,177,252,87,205,194,476,22,20,0,0,0,0,1572
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2019-07-01,12,18,37,101,13,103,36,76,5,4,0,0,0,0,405
VILLAZON,atencion odontologica,restauraciones,2019-07-01,25,33,96,93,39,63,36,139,12,1,0,0,0,0,537
VINTO,atencion odontologica,restauraciones,2019-07-01,78,78,159,206,51,122,109,499,19,16,0,0,0,0,1337
VITICHI,atencion odontologica,restauraciones,2019-07-01,3,0,43,42,9,19,7,47,0,7,0,0,0,0,177
WALDO BALLIVIAN,atencion odontologica,restauraciones,2019-07-01,6,1,0,2,8,7,5,9,0,0,0,0,0,0,38
WARNES,atencion odontologica,restauraciones,2019-07-01,28,37,67,98,31,97,194,280,21,16,0,0,0,0,869
YACO,atencion odontologica,restauraciones,2019-07-01,2,2,4,4,7,13,0,10,1,0,0,0,0,0,43
YACUIBA,atencion odontologica,restauraciones,2019-07-01,44,52,171,264,57,163,310,599,23,16,0,0,0,0,1699
YAMPARAEZ,atencion odontologica,restauraciones,2019-07-01,7,13,12,22,22,42,18,76,1,3,0,0,0,0,216
YANACACHI,atencion odontologica,restauraciones,2019-07-01,4,3,2,6,2,5,2,9,0,0,0,0,0,0,33
YAPACANI,atencion odontologica,restauraciones,2019-07-01,35,46,117,228,97,282,130,416,16,14,0,0,0,0,1381
YOCALLA,atencion odontologica,restauraciones,2019-07-01,15,5,21,20,3,11,6,33,5,2,0,0,0,0,121
YOTALA,atencion odontologica,restauraciones,2019-07-01,6,8,37,51,13,36,13,45,0,0,0,0,0,0,209
YUNCHARA,atencion odontologica,restauraciones,2019-07-01,3,10,34,42,8,14,13,40,2,2,0,0,0,0,168
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2019-07-01,0,0,3,2,0,0,7,2,17,3,0,0,0,0,34
ZUDAÑEZ,atencion odontologica,restauraciones,2019-07-01,4,9,0,15,6,16,16,29,0,0,0,0,0,0,95
ACACIO,atencion odontologica,restauraciones,2019-08-01,0,5,66,35,8,10,5,16,1,3,0,0,0,0,149
ACHACACHI,atencion odontologica,restauraciones,2019-08-01,26,39,29,30,14,34,57,125,18,3,0,0,0,0,375
ACHOCALLA,atencion odontologica,restauraciones,2019-08-01,30,24,23,20,3,12,7,36,1,5,0,0,0,0,161
AIQUILE,atencion odontologica,restauraciones,2019-08-01,29,7,60,75,45,41,44,163,20,24,0,0,0,0,508
ALALAY,atencion odontologica,restauraciones,2019-08-01,0,0,0,5,4,9,3,16,0,3,0,0,0,0,40
ALCALA,atencion odontologica,restauraciones,2019-08-01,13,17,49,93,28,22,10,41,0,0,0,0,0,0,273
ALTO BENI,atencion odontologica,restauraciones,2019-08-01,1,6,2,9,4,5,2,16,4,0,0,0,0,0,49
ANCORAIMES,atencion odontologica,restauraciones,2019-08-01,1,3,4,2,5,9,8,15,6,5,0,0,0,0,58
ANDAMARCA,atencion odontologica,restauraciones,2019-08-01,10,9,15,21,10,13,22,66,11,16,0,0,0,0,193
ANTEQUERA,atencion odontologica,restauraciones,2019-08-01,5,9,5,13,8,10,21,46,2,5,0,0,0,0,124
ANZALDO,atencion odontologica,restauraciones,2019-08-01,7,1,26,35,0,9,2,10,2,4,0,0,0,0,96
APOLO,atencion odontologica,restauraciones,2019-08-01,8,14,22,37,7,14,16,36,2,2,0,0,0,0,158
ARAMPAMPA,atencion odontologica,restauraciones,2019-08-01,7,7,7,7,8,14,8,21,0,0,0,0,0,0,79
ARANI,atencion odontologica,restauraciones,2019-08-01,4,4,21,11,0,18,16,33,1,4,0,0,0,0,112
ARBIETO,atencion odontologica,restauraciones,2019-08-01,36,26,49,48,4,44,39,128,12,11,0,0,0,0,397
ARQUE,atencion odontologica,restauraciones,2019-08-01,0,21,29,46,23,26,20,73,3,3,0,0,0,0,244
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2019-08-01,49,43,20,14,11,10,0,99,1,0,0,0,0,0,247
ATOCHA,atencion odontologica,restauraciones,2019-08-01,10,12,29,55,22,46,87,88,7,7,0,0,0,0,363
AUCAPATA,atencion odontologica,restauraciones,2019-08-01,0,2,1,12,6,19,19,28,0,1,0,0,0,0,88
AYATA,atencion odontologica,restauraciones,2019-08-01,0,1,1,8,4,9,8,29,1,0,0,0,0,0,61
AYO AYO,atencion odontologica,restauraciones,2019-08-01,7,2,6,8,6,14,9,14,2,3,0,0,0,0,71
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2019-08-01,11,22,32,48,22,60,66,97,12,7,0,0,0,0,377
AZURDUY,atencion odontologica,restauraciones,2019-08-01,8,16,73,72,23,32,42,130,9,1,0,0,0,0,406
BATALLAS,atencion odontologica,restauraciones,2019-08-01,10,21,79,89,1,7,10,13,2,0,0,0,0,0,232
BAURES,atencion odontologica,restauraciones,2019-08-01,0,0,0,1,0,2,5,15,1,3,0,0,0,0,27
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2019-08-01,2,1,1,4,0,0,5,18,4,0,0,0,0,0,35
BELEN DE URMIRI,atencion odontologica,restauraciones,2019-08-01,9,6,0,3,0,3,3,14,2,2,0,0,0,0,42
BELLA FLOR,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,restauraciones,2019-08-01,12,8,38,46,26,29,117,203,29,16,0,0,0,0,524
BETANZOS,atencion odontologica,restauraciones,2019-08-01,14,18,27,36,21,49,51,124,1,3,0,0,0,0,344
BOLIVAR,atencion odontologica,restauraciones,2019-08-01,1,0,0,3,2,3,3,6,0,0,0,0,0,0,18
BOLPEBRA,atencion odontologica,restauraciones,2019-08-01,6,1,0,0,0,3,3,8,0,0,0,0,0,0,21
BOYUIBE,atencion odontologica,restauraciones,2019-08-01,2,2,1,8,2,32,30,26,3,0,0,0,0,0,106
BUENA VISTA,atencion odontologica,restauraciones,2019-08-01,7,16,14,36,14,17,12,49,0,2,0,0,0,0,167
CABEZAS,atencion odontologica,restauraciones,2019-08-01,7,8,11,12,2,8,6,78,1,2,0,0,0,0,135
CAIROMA,atencion odontologica,restauraciones,2019-08-01,2,6,11,2,1,8,33,13,0,0,0,0,0,0,76
"CAIZA ""D""",atencion odontologica,restauraciones,2019-08-01,3,8,6,24,11,9,15,77,5,3,0,0,0,0,161
CAJUATA,atencion odontologica,restauraciones,2019-08-01,14,2,10,15,4,23,20,43,0,0,0,0,0,0,131
CALACOTO,atencion odontologica,restauraciones,2019-08-01,0,3,4,9,0,11,11,15,7,5,0,0,0,0,65
CALAMARCA,atencion odontologica,restauraciones,2019-08-01,14,22,45,48,10,29,12,49,5,6,0,0,0,0,240
CAMARGO,atencion odontologica,restauraciones,2019-08-01,23,5,92,91,25,60,28,106,2,5,0,0,0,0,437
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2019-08-01,0,0,2,4,16,13,8,58,2,0,0,0,0,0,103
CAMIRI,atencion odontologica,restauraciones,2019-08-01,38,36,35,23,18,37,59,140,29,24,0,0,0,0,439
CAPINOTA,atencion odontologica,restauraciones,2019-08-01,31,29,55,79,7,36,63,118,15,23,0,0,0,0,456
CAQUIAVIRI,atencion odontologica,restauraciones,2019-08-01,15,9,63,63,8,89,29,64,4,5,0,0,0,0,349
CARACOLLO,atencion odontologica,restauraciones,2019-08-01,35,47,18,34,22,20,37,123,41,37,0,0,0,0,414
CARANAVI,atencion odontologica,restauraciones,2019-08-01,27,48,41,58,36,34,60,100,16,15,0,0,0,0,435
CARANGAS,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,8,3,1,3,6,1,0,0,0,0,22
CARAPARI,atencion odontologica,restauraciones,2019-08-01,19,11,52,36,40,45,78,163,12,0,0,0,0,0,456
CARIPUYO,atencion odontologica,restauraciones,2019-08-01,2,2,2,8,5,8,13,36,2,6,0,0,0,0,84
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2019-08-01,0,1,8,6,0,0,14,21,0,0,0,0,0,0,50
CATACORA,atencion odontologica,restauraciones,2019-08-01,4,2,2,6,1,5,0,4,0,0,0,0,0,0,24
CHACARILLA,atencion odontologica,restauraciones,2019-08-01,0,2,6,4,0,9,4,7,2,3,0,0,0,0,37
CHALLAPATA,atencion odontologica,restauraciones,2019-08-01,41,28,86,132,16,60,67,225,13,18,0,0,0,0,686
CHAQUI,atencion odontologica,restauraciones,2019-08-01,12,15,19,25,10,42,17,43,6,7,0,0,0,0,196
CHARAGUA,atencion odontologica,restauraciones,2019-08-01,4,8,6,8,5,31,14,24,6,3,0,0,0,0,109
CHARAÑA,atencion odontologica,restauraciones,2019-08-01,0,0,0,8,6,9,2,6,0,2,0,0,0,0,33
CHAYANTA,atencion odontologica,restauraciones,2019-08-01,8,12,4,9,6,9,7,47,0,0,0,0,0,0,102
CHIMORE,atencion odontologica,restauraciones,2019-08-01,17,13,67,56,19,83,63,120,10,6,0,0,0,0,454
CHIPAYA,atencion odontologica,restauraciones,2019-08-01,0,0,0,1,0,4,0,3,0,0,0,0,0,0,8
CHOQUE COTA,atencion odontologica,restauraciones,2019-08-01,2,3,2,0,0,2,2,6,0,2,0,0,0,0,19
CHUA COCANI,atencion odontologica,restauraciones,2019-08-01,0,2,4,4,5,7,2,4,1,0,0,0,0,0,29
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2019-08-01,46,44,10,31,0,1,28,73,1,6,0,0,0,0,240
CHUMA,atencion odontologica,restauraciones,2019-08-01,0,2,25,23,7,50,40,106,2,5,0,0,0,0,260
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2019-08-01,10,0,4,16,14,27,21,40,3,3,0,0,0,0,138
CKOCHAS,atencion odontologica,restauraciones,2019-08-01,7,5,9,18,3,8,23,21,3,6,0,0,0,0,103
CLIZA,atencion odontologica,restauraciones,2019-08-01,25,31,86,89,6,29,29,83,31,31,0,0,0,0,440
COBIJA,atencion odontologica,restauraciones,2019-08-01,34,20,150,86,52,85,214,422,38,15,0,0,0,0,1116
COCAPATA,atencion odontologica,restauraciones,2019-08-01,4,16,50,76,13,51,21,61,0,4,0,0,0,0,296
COCHABAMBA,atencion odontologica,restauraciones,2019-08-01,712,784,1310,1487,512,1020,2214,5111,774,544,0,0,0,0,14468
COIPASA,atencion odontologica,restauraciones,2019-08-01,0,0,7,8,1,0,6,11,3,0,0,0,0,0,36
COLCAPIRHUA,atencion odontologica,restauraciones,2019-08-01,53,55,65,74,32,57,79,277,38,20,0,0,0,0,750
"COLCHA ""K""",atencion odontologica,restauraciones,2019-08-01,7,4,22,34,11,17,21,55,4,4,0,0,0,0,179
COLLANA,atencion odontologica,restauraciones,2019-08-01,7,6,13,19,14,14,5,28,0,5,0,0,0,0,111
COLOMI,atencion odontologica,restauraciones,2019-08-01,18,21,29,42,13,51,18,68,2,4,0,0,0,0,266
COLPA BELGICA,atencion odontologica,restauraciones,2019-08-01,4,14,8,1,0,0,0,3,0,0,0,0,0,0,30
COLQUECHACA,atencion odontologica,restauraciones,2019-08-01,5,9,17,57,7,55,43,129,9,16,0,0,0,0,347
COLQUENCHA,atencion odontologica,restauraciones,2019-08-01,3,10,35,22,9,15,20,41,0,1,0,0,0,0,156
COLQUIRI,atencion odontologica,restauraciones,2019-08-01,18,27,24,25,25,22,31,88,19,21,0,0,0,0,300
COMANCHE,atencion odontologica,restauraciones,2019-08-01,2,8,20,11,0,6,0,10,2,0,0,0,0,0,59
COMARAPA,atencion odontologica,restauraciones,2019-08-01,3,9,6,23,18,37,10,77,3,15,0,0,0,0,201
COMBAYA,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CONCEPCION,atencion odontologica,restauraciones,2019-08-01,1,2,1,1,1,1,3,9,0,0,0,0,0,0,19
COPACABANA,atencion odontologica,restauraciones,2019-08-01,5,1,8,14,7,3,3,16,0,1,0,0,0,0,58
CORIPATA,atencion odontologica,restauraciones,2019-08-01,14,16,19,32,9,10,25,30,1,0,0,0,0,0,156
CORO CORO,atencion odontologica,restauraciones,2019-08-01,11,9,9,30,13,30,16,47,9,11,0,0,0,0,185
COROICO,atencion odontologica,restauraciones,2019-08-01,24,23,19,36,10,14,20,72,11,7,0,0,0,0,236
CORQUE,atencion odontologica,restauraciones,2019-08-01,2,1,4,14,0,6,7,26,10,14,0,0,0,0,84
COTAGAITA,atencion odontologica,restauraciones,2019-08-01,17,24,36,89,50,50,101,189,32,14,0,0,0,0,602
COTOCA,atencion odontologica,restauraciones,2019-08-01,11,26,16,35,4,25,27,104,8,7,0,0,0,0,263
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2019-08-01,1,1,0,0,0,0,0,0,2,1,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,restauraciones,2019-08-01,17,24,29,67,27,37,54,120,7,8,0,0,0,0,390
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2019-08-01,0,3,2,7,0,5,1,23,3,0,0,0,0,0,44
CUEVO,atencion odontologica,restauraciones,2019-08-01,0,1,0,2,0,1,10,13,0,2,0,0,0,0,29
CULPINA,atencion odontologica,restauraciones,2019-08-01,20,10,29,34,3,16,32,84,10,8,0,0,0,0,246
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2019-08-01,16,17,5,11,5,21,8,28,3,4,0,0,0,0,118
CURVA,atencion odontologica,restauraciones,2019-08-01,2,2,6,6,1,3,7,8,0,0,0,0,0,0,35
DESAGUADERO,atencion odontologica,restauraciones,2019-08-01,13,8,8,4,4,9,9,13,1,3,0,0,0,0,72
EL ALTO,atencion odontologica,restauraciones,2019-08-01,601,741,730,903,417,631,802,1781,117,110,0,0,0,0,6833
EL CHORO,atencion odontologica,restauraciones,2019-08-01,6,0,6,0,2,8,8,13,7,4,0,0,0,0,54
EL PUENTE(STC),atencion odontologica,restauraciones,2019-08-01,3,18,17,15,8,14,10,51,0,3,0,0,0,0,139
EL PUENTE(TJA),atencion odontologica,restauraciones,2019-08-01,7,4,17,15,7,12,11,84,2,4,0,0,0,0,163
EL TORNO,atencion odontologica,restauraciones,2019-08-01,40,47,10,3,7,37,10,123,15,7,0,0,0,0,299
EL VILLAR,atencion odontologica,restauraciones,2019-08-01,0,4,20,41,11,33,30,52,0,0,0,0,0,0,191
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2019-08-01,5,2,35,48,13,30,41,98,7,5,0,0,0,0,284
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2019-08-01,22,26,46,59,8,42,21,88,6,8,0,0,0,0,326
ESCARA,atencion odontologica,restauraciones,2019-08-01,0,2,0,3,0,7,2,1,1,0,0,0,0,0,16
ESCOMA,atencion odontologica,restauraciones,2019-08-01,0,0,1,5,8,16,4,16,3,0,0,0,0,0,53
ESMERALDA,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
EUCALIPTUS,atencion odontologica,restauraciones,2019-08-01,2,4,9,6,5,6,4,31,0,2,0,0,0,0,69
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2019-08-01,3,9,16,41,18,25,58,106,7,4,0,0,0,0,287
FILADELFIA,atencion odontologica,restauraciones,2019-08-01,0,6,10,6,0,6,8,8,0,0,0,0,0,0,44
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2019-08-01,6,2,2,6,4,8,0,29,0,0,0,0,0,0,57
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2019-08-01,7,9,12,20,4,10,39,62,10,3,0,0,0,0,176
GUANAY,atencion odontologica,restauraciones,2019-08-01,9,16,1,4,4,3,4,11,3,0,0,0,0,0,55
GUAQUI,atencion odontologica,restauraciones,2019-08-01,5,3,0,3,2,5,12,23,1,1,0,0,0,0,55
GUAYARAMERIN,atencion odontologica,restauraciones,2019-08-01,28,29,134,228,87,93,149,241,17,19,0,0,0,0,1025
GUTIERREZ,atencion odontologica,restauraciones,2019-08-01,3,1,13,4,7,8,33,48,1,0,0,0,0,0,118
HUACARETA,atencion odontologica,restauraciones,2019-08-01,3,13,66,115,25,27,49,81,5,7,0,0,0,0,391
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2019-08-01,1,1,15,20,2,4,1,19,0,0,0,0,0,0,63
HUACHACALLA,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HUANUNI,atencion odontologica,restauraciones,2019-08-01,26,30,38,56,31,43,73,141,37,22,0,0,0,0,497
HUARACAJE,atencion odontologica,restauraciones,2019-08-01,0,2,5,2,7,1,4,13,0,0,0,0,0,0,34
HUARINA,atencion odontologica,restauraciones,2019-08-01,4,3,0,5,1,1,4,12,9,5,0,0,0,0,44
HUATAJATA,atencion odontologica,restauraciones,2019-08-01,4,4,3,2,5,2,3,8,1,3,0,0,0,0,35
HUAYLLAMARCA,atencion odontologica,restauraciones,2019-08-01,16,8,15,17,7,3,9,18,6,11,0,0,0,0,110
HUMANATA,atencion odontologica,restauraciones,2019-08-01,6,2,3,8,0,2,9,10,6,7,0,0,0,0,53
ICHOCA,atencion odontologica,restauraciones,2019-08-01,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
ICLA,atencion odontologica,restauraciones,2019-08-01,28,32,82,118,39,89,61,102,2,0,0,0,0,0,553
INCAHUASI,atencion odontologica,restauraciones,2019-08-01,2,0,27,64,26,24,23,44,0,2,0,0,0,0,212
INQUISIVI,atencion odontologica,restauraciones,2019-08-01,2,3,11,9,5,15,10,21,2,1,0,0,0,0,79
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2019-08-01,22,15,26,45,8,32,31,73,6,7,0,0,0,0,265
IXIAMAS,atencion odontologica,restauraciones,2019-08-01,0,0,3,18,4,12,12,37,0,0,0,0,0,0,86
JESUS DE MACHACA,atencion odontologica,restauraciones,2019-08-01,13,14,27,37,23,47,28,68,10,4,0,0,0,0,271
LA ASUNTA,atencion odontologica,restauraciones,2019-08-01,29,43,43,81,28,70,59,212,2,1,0,0,0,0,568
LA GUARDIA,atencion odontologica,restauraciones,2019-08-01,86,88,14,21,1,24,11,126,11,8,0,0,0,0,390
LA PAZ,atencion odontologica,restauraciones,2019-08-01,974,864,1013,995,370,652,1649,3278,546,452,0,0,0,0,10793
LA RIVERA,atencion odontologica,restauraciones,2019-08-01,0,0,6,0,0,0,9,2,2,2,0,0,0,0,21
LAGUNILLAS,atencion odontologica,restauraciones,2019-08-01,0,0,0,1,0,0,5,19,0,0,0,0,0,0,25
LAJA,atencion odontologica,restauraciones,2019-08-01,17,10,13,20,5,20,25,53,7,4,0,0,0,0,174
LAS CARRERAS,atencion odontologica,restauraciones,2019-08-01,5,1,32,15,6,3,10,28,2,2,0,0,0,0,104
LICOMA PAMPA,atencion odontologica,restauraciones,2019-08-01,2,1,2,5,0,4,7,21,1,0,0,0,0,0,43
LLALLAGUA,atencion odontologica,restauraciones,2019-08-01,19,49,36,72,18,34,46,210,8,9,0,0,0,0,501
LLICA,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,0,4,5,13,0,1,0,0,0,0,23
LORETO,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
LURIBAY,atencion odontologica,restauraciones,2019-08-01,6,4,4,6,4,6,5,12,2,1,0,0,0,0,50
MACHACAMARCA,atencion odontologica,restauraciones,2019-08-01,20,8,26,19,5,9,29,58,25,43,0,0,0,0,242
MACHARETI,atencion odontologica,restauraciones,2019-08-01,3,10,15,43,3,27,26,68,0,0,0,0,0,0,195
MAGDALENA,atencion odontologica,restauraciones,2019-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
MAIRANA,atencion odontologica,restauraciones,2019-08-01,14,13,24,30,20,24,16,83,1,3,0,0,0,0,228
MALLA,atencion odontologica,restauraciones,2019-08-01,4,2,27,19,11,6,14,1,0,0,0,0,0,0,84
MAPIRI,atencion odontologica,restauraciones,2019-08-01,18,17,4,10,4,7,7,32,3,1,0,0,0,0,103
MECAPACA,atencion odontologica,restauraciones,2019-08-01,9,18,34,35,25,57,29,51,2,3,0,0,0,0,263
MINEROS,atencion odontologica,restauraciones,2019-08-01,7,13,12,23,0,27,14,47,3,0,0,0,0,0,146
MIZQUE,atencion odontologica,restauraciones,2019-08-01,9,14,29,34,5,46,16,91,0,7,0,0,0,0,251
MOCOMOCO,atencion odontologica,restauraciones,2019-08-01,1,3,2,3,3,6,9,15,0,3,0,0,0,0,45
MOJINETE,atencion odontologica,restauraciones,2019-08-01,1,0,1,4,0,1,2,6,0,0,0,0,0,0,15
MOJOCOYA,atencion odontologica,restauraciones,2019-08-01,2,7,42,54,28,34,43,101,1,1,0,0,0,0,313
MONTEAGUDO,atencion odontologica,restauraciones,2019-08-01,31,51,223,235,70,130,150,205,19,10,0,0,0,0,1124
MONTERO,atencion odontologica,restauraciones,2019-08-01,55,79,154,211,77,115,128,410,36,23,0,0,0,0,1288
MORO MORO,atencion odontologica,restauraciones,2019-08-01,0,0,3,0,0,0,0,1,2,0,0,0,0,0,6
MOROCHATA,atencion odontologica,restauraciones,2019-08-01,12,1,29,18,15,17,27,64,6,16,0,0,0,0,205
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,restauraciones,2019-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NAZACARA DE PACAJES,atencion odontologica,restauraciones,2019-08-01,1,1,11,3,3,6,0,3,0,0,0,0,0,0,28
OCURI,atencion odontologica,restauraciones,2019-08-01,7,4,49,35,49,50,21,56,3,2,0,0,0,0,276
OKINAWA,atencion odontologica,restauraciones,2019-08-01,0,0,1,2,3,8,5,13,0,1,0,0,0,0,33
OMEREQUE,atencion odontologica,restauraciones,2019-08-01,1,1,5,7,4,2,7,17,4,3,0,0,0,0,51
ORURO,atencion odontologica,restauraciones,2019-08-01,426,484,714,814,256,532,911,1770,255,125,0,0,0,0,6287
PADCAYA,atencion odontologica,restauraciones,2019-08-01,1,0,7,12,7,9,10,56,0,0,0,0,0,0,102
PADILLA,atencion odontologica,restauraciones,2019-08-01,7,15,52,89,42,67,75,169,10,9,0,0,0,0,535
PAILON,atencion odontologica,restauraciones,2019-08-01,23,34,6,4,0,7,6,30,2,3,0,0,0,0,115
PALCA,atencion odontologica,restauraciones,2019-08-01,9,25,37,51,23,21,29,39,4,3,0,0,0,0,241
PALOS BLANCOS,atencion odontologica,restauraciones,2019-08-01,23,14,29,53,21,30,30,81,8,3,0,0,0,0,292
PAMPA AULLAGAS,atencion odontologica,restauraciones,2019-08-01,4,6,12,14,2,10,11,26,1,6,0,0,0,0,92
PAMPA GRANDE,atencion odontologica,restauraciones,2019-08-01,0,4,2,1,1,9,0,10,0,2,0,0,0,0,29
PAPEL PAMPA,atencion odontologica,restauraciones,2019-08-01,2,7,0,4,1,11,9,26,17,3,0,0,0,0,80
PASORAPA,atencion odontologica,restauraciones,2019-08-01,0,3,4,11,3,0,3,19,5,2,0,0,0,0,50
