,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,1,3,3,0,0,0,0,7
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2019-07-01,0,0,1,1,2,0,3,4,0,0,0,0,0,0,11
SAN JULIAN,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,5,21,26,70,7,2,0,0,0,0,132
SAN LORENZO(PND),atencion odontologica,periodoncia,2019-07-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,periodoncia,2019-07-01,0,0,0,0,1,2,3,11,1,0,0,0,0,0,18
SAN LUCAS,atencion odontologica,periodoncia,2019-07-01,0,0,8,5,2,5,5,9,1,2,0,0,0,0,37
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2019-07-01,0,0,2,0,0,1,1,5,0,2,0,0,0,0,11
SAN PEDRO,atencion odontologica,periodoncia,2019-07-01,0,0,1,2,2,3,9,28,1,2,0,0,0,0,48
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2019-07-01,0,0,1,0,0,1,3,10,1,1,0,0,0,0,17
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2019-07-01,0,0,1,0,0,1,5,4,0,0,0,0,0,0,11
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,periodoncia,2019-07-01,0,0,1,0,0,3,6,9,1,1,0,0,0,0,21
SAN RAMON BENI,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,3,32,0,0,0,0,0,0,35
SAN RAMON SCZ,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,1,0,0,2,1,0,0,0,0,0,4
SANTA ANA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2019-07-01,0,0,87,148,142,223,916,1787,224,108,0,0,0,0,3635
SANTA ROSA,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2019-07-01,0,0,2,4,0,4,1,8,0,0,0,0,0,0,19
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,2,3,1,0,0,0,0,6
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2019-07-01,0,0,1,2,2,4,2,7,2,1,0,0,0,0,21
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,2,1,3,13,5,1,0,0,0,0,25
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
SANTIVAÑES,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,3,8,11,30,9,7,0,0,0,0,69
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,2,2,1,0,0,0,0,6
SAPAHAQUI,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SHINAOTA,atencion odontologica,periodoncia,2019-07-01,0,0,1,0,1,4,1,6,2,1,0,0,0,0,16
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SICAYA,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,0,1,2,8,1,1,0,0,0,0,14
SIPE SIPE,atencion odontologica,periodoncia,2019-07-01,0,0,3,6,6,17,24,99,12,14,0,0,0,0,181
SOPACHUY,atencion odontologica,periodoncia,2019-07-01,0,0,1,0,2,4,1,8,0,0,0,0,0,0,16
SORACACHI,atencion odontologica,periodoncia,2019-07-01,0,0,5,0,0,3,10,18,15,18,0,0,0,0,69
SORATA,atencion odontologica,periodoncia,2019-07-01,0,0,2,0,1,3,2,11,6,2,0,0,0,0,27
SUCRE,atencion odontologica,periodoncia,2019-07-01,0,0,142,124,43,294,656,507,31,15,0,0,0,0,1812
TACACHI,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,4,0,0,1,0,0,0,0,0,0,5
TAHUA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,2,0,2,0,1,0,0,0,0,5
TAPACARI,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,1,3,2,9,0,1,0,0,0,0,17
TARABUCO,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,1,13,2,27,0,0,0,0,0,0,44
TARACO,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,14,4,1,10,1,1,0,0,0,0,31
TARATA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,1,3,8,0,0,0,0,0,0,12
TARIJA,atencion odontologica,periodoncia,2019-07-01,0,0,16,11,21,38,56,143,22,5,0,0,0,0,312
TARVITA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,1,1,0,4,0,0,0,0,0,0,6
TEOPONTE,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TIAHUANACU,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,1,2,3,4,0,0,0,0,0,0,10
TINGUIPAYA,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,0,0,0,8,3,3,0,0,0,0,15
TIPUANI,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
TIQUIPAYA,atencion odontologica,periodoncia,2019-07-01,0,0,11,6,11,24,34,66,6,5,0,0,0,0,163
TIRAQUE (CBBA),atencion odontologica,periodoncia,2019-07-01,0,0,0,2,0,0,7,15,3,17,0,0,0,0,44
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,1,2,5,1,1,0,0,0,0,10
TODOS SANTOS,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOLATA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,6,1,2,0,0,0,0,9
TOLEDO,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
TOMINA,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,0,2,3,3,0,0,0,0,0,0,9
TORO TORO,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,1,0,3,2,0,0,0,0,0,0,6
TOTORA(CBBA),atencion odontologica,periodoncia,2019-07-01,0,0,0,4,0,2,3,21,1,4,0,0,0,0,35
TOTORA(ORR),atencion odontologica,periodoncia,2019-07-01,0,0,1,0,0,2,4,15,5,9,0,0,0,0,36
TRIGAL,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,periodoncia,2019-07-01,0,0,4,9,6,30,56,130,12,6,0,0,0,0,253
TUPIZA,atencion odontologica,periodoncia,2019-07-01,0,0,6,1,5,6,7,31,5,5,0,0,0,0,66
TURCO,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,2,2,0,0,0,0,0,5
UMALA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
UNCIA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,3,10,5,0,0,0,0,0,18
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
UYUNI,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,5,6,6,0,0,0,0,0,17
VACAS,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,2,0,0,5,0,2,0,0,0,0,9
VALLEGRANDE,atencion odontologica,periodoncia,2019-07-01,0,0,5,7,9,4,11,23,0,4,0,0,0,0,63
VIACHA,atencion odontologica,periodoncia,2019-07-01,0,0,2,6,7,7,8,30,1,1,0,0,0,0,62
VILA VILA,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,1,1,1,1,1,0,0,0,0,0,6
VILLA MONTES,atencion odontologica,periodoncia,2019-07-01,0,0,1,1,2,5,35,19,0,2,0,0,0,0,65
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
VILLA RIVERO,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,7,0,1,0,0,0,0,8
VILLA SERRANO,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,4,6,6,18,2,0,0,0,0,0,37
VILLA TUNARI,atencion odontologica,periodoncia,2019-07-01,0,0,1,10,10,7,29,60,7,5,0,0,0,0,129
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2019-07-01,0,0,0,8,11,9,6,13,3,3,0,0,0,0,53
VILLAZON,atencion odontologica,periodoncia,2019-07-01,0,0,1,1,3,4,14,3,0,1,0,0,0,0,27
VINTO,atencion odontologica,periodoncia,2019-07-01,0,0,2,2,6,16,22,80,13,13,0,0,0,0,154
VITICHI,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,3,4,2,5,0,1,0,0,0,0,16
WARNES,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,2,7,17,5,0,0,0,0,0,31
YACUIBA,atencion odontologica,periodoncia,2019-07-01,0,0,3,9,6,20,27,43,10,3,0,0,0,0,121
YAMPARAEZ,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
YANACACHI,atencion odontologica,periodoncia,2019-07-01,0,0,0,1,2,0,1,5,0,0,0,0,0,0,9
YAPACANI,atencion odontologica,periodoncia,2019-07-01,0,0,0,3,6,10,21,29,2,2,0,0,0,0,73
YOCALLA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
YOTALA,atencion odontologica,periodoncia,2019-07-01,0,0,2,3,0,7,2,5,0,0,0,0,0,0,19
YUNCHARA,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,2,0,3,4,3,5,0,0,0,0,17
YUNGUYO DE LITORAL,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,periodoncia,2019-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ACACIO,atencion odontologica,periodoncia,2019-08-01,0,0,2,0,0,2,3,6,4,1,0,0,0,0,18
ACHACACHI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,5,4,0,1,0,0,0,0,10
ACHOCALLA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,4,3,3,12,0,1,0,0,0,0,23
AIQUILE,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,3,0,7,15,0,4,0,0,0,0,29
ALALAY,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,2,3,0,1,0,0,0,0,6
ALCALA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,2,3,0,1,0,0,0,0,7
ALTO BENI,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,1,0,0,1,2,3,0,0,0,0,8
ANDAMARCA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,1,6,2,1,0,0,0,0,11
ANTEQUERA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,4,6,0,1,0,0,0,0,12
ANZALDO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,4,0,4,0,0,0,0,9
APOLO,atencion odontologica,periodoncia,2019-08-01,0,0,3,0,1,4,6,17,0,1,0,0,0,0,32
ARAMPAMPA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ARANI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,4,0,0,2,0,0,0,0,7
ARBIETO,atencion odontologica,periodoncia,2019-08-01,0,0,2,1,0,8,15,23,4,1,0,0,0,0,54
ARQUE,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,3,3,9,21,3,5,0,0,0,0,45
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,2,8,0,36,0,0,0,0,0,0,47
ATOCHA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,5,1,6,17,3,8,0,0,0,0,40
AUCAPATA,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,0,1,2,3,0,0,0,0,0,0,7
AYATA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2019-08-01,0,0,0,1,3,8,20,36,6,7,0,0,0,0,81
AZURDUY,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,1,2,1,12,0,1,0,0,0,0,18
BATALLAS,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
BAURES,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,0,2,5,1,0,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,periodoncia,2019-08-01,0,0,2,2,2,3,11,38,4,3,0,0,0,0,65
BETANZOS,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,4,2,9,1,4,0,0,0,0,21
BOLIVAR,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,4,2,2,0,1,0,0,0,0,9
BOLPEBRA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
BOYUIBE,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,4,3,7,19,4,6,0,0,0,0,43
CABEZAS,atencion odontologica,periodoncia,2019-08-01,0,0,0,5,2,2,4,17,0,0,0,0,0,0,30
CAIROMA,atencion odontologica,periodoncia,2019-08-01,0,0,9,6,1,4,4,4,0,1,0,0,0,0,29
"CAIZA ""D""",atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5
CAJUATA,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,0,6,1,10,0,0,0,0,0,0,18
CALACOTO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
CALAMARCA,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
CAMARGO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,3,4,6,17,0,2,0,0,0,0,32
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,4,5,0,0,0,0,0,0,9
CAMIRI,atencion odontologica,periodoncia,2019-08-01,0,0,2,0,5,5,18,17,6,4,0,0,0,0,57
CAPINOTA,atencion odontologica,periodoncia,2019-08-01,0,0,1,2,2,9,20,43,5,7,0,0,0,0,89
CAQUIAVIRI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
CARACOLLO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,1,4,14,6,4,0,0,0,0,30
CARANAVI,atencion odontologica,periodoncia,2019-08-01,0,0,10,17,3,9,26,59,13,11,0,0,0,0,148
CARAPARI,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,3,1,15,29,0,0,0,0,0,0,49
CARIPUYO,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,22,29,0,0,0,0,0,0,51
CHACARILLA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2019-08-01,0,0,0,2,1,7,26,63,9,6,0,0,0,0,114
CHAQUI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
CHARAGUA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5
CHAYANTA,atencion odontologica,periodoncia,2019-08-01,0,0,3,10,0,3,8,15,5,2,0,0,0,0,46
CHIMORE,atencion odontologica,periodoncia,2019-08-01,0,0,1,1,2,10,13,28,1,0,0,0,0,0,56
CHIPAYA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4
CHOQUE COTA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
CHUA COCANI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHUMA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,4,3,9,1,0,0,0,0,0,18
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,2,7,0,2,0,0,0,0,12
CKOCHAS,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,1,3,6,11,3,2,0,0,0,0,27
CLIZA,atencion odontologica,periodoncia,2019-08-01,0,0,0,3,1,7,9,35,11,17,0,0,0,0,83
COBIJA,atencion odontologica,periodoncia,2019-08-01,0,0,1,4,10,14,51,68,10,8,0,0,0,0,166
COCAPATA,atencion odontologica,periodoncia,2019-08-01,0,0,1,2,0,6,1,11,0,0,0,0,0,0,21
COCHABAMBA,atencion odontologica,periodoncia,2019-08-01,0,0,21,26,91,127,484,873,121,115,0,0,0,0,1858
COLCAPIRHUA,atencion odontologica,periodoncia,2019-08-01,0,0,2,1,1,4,31,67,12,11,0,0,0,0,129
"COLCHA ""K""",atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,3,6,18,1,0,0,0,0,0,28
COLLANA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLOMI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,4,3,2,14,3,0,0,0,0,0,26
COLPA BELGICA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,6,1,12,4,4,0,0,0,0,27
COLQUENCHA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
COLQUIRI,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,2,3,9,2,1,0,0,0,0,18
COMANCHE,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,3,3,3,19,2,2,0,0,0,0,33
COMBAYA,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,1,1,8,0,0,0,0,0,0,11
CONCEPCION,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,0,8,0,0,0,0,0,0,9
COPACABANA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,2,1,1,11,0,0,0,0,0,0,15
CORIPATA,atencion odontologica,periodoncia,2019-08-01,0,0,1,1,0,0,1,6,0,0,0,0,0,0,9
CORO CORO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,6,1,1,0,0,0,0,0,0,8
COROICO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,6,9,0,1,0,0,0,0,17
CORQUE,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
COTAGAITA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,3,12,18,0,1,0,0,0,0,34
COTOCA,atencion odontologica,periodoncia,2019-08-01,0,0,3,0,1,6,13,56,5,2,0,0,0,0,86
CRUZ DE MACHACAMARCA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,6,3,13,2,0,0,0,0,0,25
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CUEVO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,7,2,6,0,0,0,0,0,0,16
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,1,0,3,0,0,0,0,5
CURVA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
DESAGUADERO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,periodoncia,2019-08-01,0,0,17,22,52,76,134,425,35,37,0,0,0,0,798
EL CHORO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,1,1,2,0,2,0,0,0,0,7
EL PUENTE(STC),atencion odontologica,periodoncia,2019-08-01,0,0,1,0,4,2,8,10,1,0,0,0,0,0,26
EL PUENTE(TJA),atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,5,1,0,1,0,0,0,0,7
EL TORNO,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,6,3,21,5,4,0,0,0,0,40
EL VILLAR,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2019-08-01,0,0,0,4,0,4,5,14,5,6,0,0,0,0,38
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2019-08-01,0,0,1,1,1,7,8,22,2,2,0,0,0,0,44
ESCARA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,3,2,2,5,0,0,0,0,0,0,13
ESMERALDA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,2,0,2,1,0,0,0,0,0,5
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,0,2,2,4,0,0,0,0,0,0,9
FILADELFIA,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,3,3,4,0,1,0,0,0,0,11
GUANAY,atencion odontologica,periodoncia,2019-08-01,0,0,1,2,0,2,2,4,7,1,0,0,0,0,19
GUAYARAMERIN,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,5,6,3,16,0,2,0,0,0,0,32
GUTIERREZ,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,2,2,4,0,0,0,0,0,0,8
HUACARETA,atencion odontologica,periodoncia,2019-08-01,0,0,0,5,0,3,0,5,1,0,0,0,0,0,14
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,periodoncia,2019-08-01,0,0,3,4,0,5,9,33,7,2,0,0,0,0,63
HUARACAJE,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HUARINA,atencion odontologica,periodoncia,2019-08-01,0,0,0,2,0,4,3,6,1,3,0,0,0,0,19
HUAYLLAMARCA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
HUMANATA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,1,4,1,0,0,0,0,6
ICLA,atencion odontologica,periodoncia,2019-08-01,0,0,0,3,1,5,10,16,2,0,0,0,0,0,37
INCAHUASI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,2,1,1,7,0,1,0,0,0,0,12
INQUISIVI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,5,3,2,0,0,0,0,0,0,10
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2019-08-01,0,0,0,1,1,1,6,30,6,3,0,0,0,0,48
IXIAMAS,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,2,1,2,7,2,0,0,0,0,0,14
LA ASUNTA,atencion odontologica,periodoncia,2019-08-01,0,0,0,1,4,8,16,27,1,1,0,0,0,0,58
LA GUARDIA,atencion odontologica,periodoncia,2019-08-01,0,0,1,1,1,4,11,51,11,19,0,0,0,0,99
LA PAZ,atencion odontologica,periodoncia,2019-08-01,0,0,38,39,106,136,478,755,138,116,0,0,0,0,1806
LA RIVERA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAJA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,1,3,2,11,3,1,0,0,0,0,21
LAS CARRERAS,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5
LICOMA PAMPA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4
LLALLAGUA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,2,7,0,1,0,0,0,0,10
LURIBAY,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,0,4,3,12,0,6,0,0,0,0,26
MACHACAMARCA,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,2,2,13,17,5,14,0,0,0,0,54
MACHARETI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
MAGDALENA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
MAIRANA,atencion odontologica,periodoncia,2019-08-01,0,0,1,1,0,0,1,2,0,0,0,0,0,0,5
MALLA,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
MAPIRI,atencion odontologica,periodoncia,2019-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,periodoncia,2019-08-01,0,0,1,0,1,0,7,3,0,0,0,0,0,0,12
