,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
PUERTO SUAREZ,atencion odontologica,endodoncia,2019-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,endodoncia,2019-07-01,11,18,15,35,9,21,20,57,3,1,0,0,0,0,190
PUNA,atencion odontologica,endodoncia,2019-07-01,1,1,0,0,1,1,2,8,0,0,0,0,0,0,14
PUNATA,atencion odontologica,endodoncia,2019-07-01,7,6,15,7,1,2,4,21,6,2,0,0,0,0,71
QUIABAYA,atencion odontologica,endodoncia,2019-07-01,6,0,6,0,0,2,0,6,0,0,0,0,0,0,20
QUILLACOLLO,atencion odontologica,endodoncia,2019-07-01,26,11,53,44,16,30,50,107,29,15,0,0,0,0,381
QUIME,atencion odontologica,endodoncia,2019-07-01,3,5,2,4,1,10,4,7,0,1,0,0,0,0,37
RAVELO,atencion odontologica,endodoncia,2019-07-01,0,5,0,4,2,1,4,7,2,1,0,0,0,0,26
REYES,atencion odontologica,endodoncia,2019-07-01,2,2,0,0,0,2,2,12,0,0,0,0,0,0,20
RIBERALTA,atencion odontologica,endodoncia,2019-07-01,1,0,2,14,0,6,1,18,1,0,0,0,0,0,43
RURRENABAQUE,atencion odontologica,endodoncia,2019-07-01,3,3,5,3,0,2,0,0,2,0,0,0,0,0,18
SABAYA,atencion odontologica,endodoncia,2019-07-01,0,1,2,2,0,0,0,4,1,1,0,0,0,0,11
SACABA,atencion odontologica,endodoncia,2019-07-01,21,29,54,52,11,18,55,95,23,9,0,0,0,0,367
SACABAMBA,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SACACA,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,3,4,5,0,0,0,0,0,0,13
SAIPINA,atencion odontologica,endodoncia,2019-07-01,0,0,0,4,1,5,2,7,0,0,0,0,0,0,19
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2019-07-01,5,4,2,3,1,1,11,7,2,4,0,0,0,0,40
SAMAIPATA,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN AGUSTIN,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2019-07-01,1,3,2,0,0,2,1,5,3,5,0,0,0,0,22
SAN BENITO,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,2,1,0,1,0,0,0,0,0,5
SAN BORJA,atencion odontologica,endodoncia,2019-07-01,1,1,7,3,3,4,7,18,5,0,0,0,0,0,49
SAN BUENA VENTURA,atencion odontologica,endodoncia,2019-07-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,endodoncia,2019-07-01,2,5,0,3,0,2,6,10,2,2,0,0,0,0,32
SAN IGNACIO,atencion odontologica,endodoncia,2019-07-01,1,0,4,6,0,0,3,4,0,0,0,0,0,0,18
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2019-07-01,0,1,6,10,0,0,9,19,0,0,0,0,0,0,45
SAN JAVIER(STC),atencion odontologica,endodoncia,2019-07-01,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5
SAN JOAQUIN,atencion odontologica,endodoncia,2019-07-01,2,0,12,1,2,0,0,14,0,0,0,0,0,0,31
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2019-07-01,0,0,0,4,0,1,2,2,0,0,0,0,0,0,9
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2019-07-01,0,0,4,12,0,0,0,1,0,0,0,0,0,0,17
SAN JULIAN,atencion odontologica,endodoncia,2019-07-01,0,3,2,7,0,1,0,4,2,1,0,0,0,0,20
SAN LORENZO(PND),atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,endodoncia,2019-07-01,1,0,1,4,5,6,5,25,0,0,0,0,0,0,47
SAN LUCAS,atencion odontologica,endodoncia,2019-07-01,2,1,7,13,6,15,10,23,1,1,0,0,0,0,79
SAN MATIAS,atencion odontologica,endodoncia,2019-07-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2019-07-01,0,2,0,4,0,3,0,5,0,0,0,0,0,0,14
SAN PEDRO,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2019-07-01,1,0,4,0,1,1,6,6,1,0,0,0,0,0,20
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2019-07-01,1,0,0,1,0,1,0,2,0,0,0,0,0,0,5
SAN PEDRO DE QUEMES,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2019-07-01,1,0,0,2,0,3,2,4,0,0,0,0,0,0,12
SAN RAFAEL,atencion odontologica,endodoncia,2019-07-01,0,0,2,0,0,1,0,5,0,0,0,0,0,0,8
SAN RAMON BENI,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,3,4,28,0,1,0,0,0,0,37
SAN RAMON SCZ,atencion odontologica,endodoncia,2019-07-01,1,0,2,0,0,0,0,1,0,0,0,0,0,0,4
SANTA ANA,atencion odontologica,endodoncia,2019-07-01,0,0,4,1,0,0,5,10,8,0,0,0,0,0,28
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2019-07-01,49,65,124,155,101,106,378,643,119,61,0,0,0,0,1801
SANTA ROSA,atencion odontologica,endodoncia,2019-07-01,1,0,3,3,0,0,0,0,0,0,0,0,0,0,7
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2019-07-01,0,0,2,5,13,11,9,13,0,0,0,0,0,0,53
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2019-07-01,1,0,7,5,7,4,2,7,3,0,0,0,0,0,36
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2019-07-01,1,1,0,3,3,1,6,8,4,0,0,0,0,0,27
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,endodoncia,2019-07-01,1,2,4,4,1,0,0,6,1,2,0,0,0,0,21
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2019-07-01,0,2,0,5,1,1,2,3,0,0,0,0,0,0,14
SAPAHAQUI,atencion odontologica,endodoncia,2019-07-01,0,2,1,3,0,1,1,2,0,0,0,0,0,0,10
SENA,atencion odontologica,endodoncia,2019-07-01,2,0,0,0,0,3,1,0,0,0,0,0,0,0,6
SICAYA,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,endodoncia,2019-07-01,8,8,18,7,0,8,4,14,1,3,0,0,0,0,71
SOPACHUY,atencion odontologica,endodoncia,2019-07-01,1,2,0,3,3,4,5,7,0,0,0,0,0,0,25
SORACACHI,atencion odontologica,endodoncia,2019-07-01,0,0,2,2,2,6,5,16,1,1,0,0,0,0,35
SORATA,atencion odontologica,endodoncia,2019-07-01,0,0,5,1,0,0,0,4,0,0,0,0,0,0,10
SUCRE,atencion odontologica,endodoncia,2019-07-01,102,79,147,176,59,98,133,296,23,11,0,0,0,0,1124
TACACHI,atencion odontologica,endodoncia,2019-07-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
TACACOMA,atencion odontologica,endodoncia,2019-07-01,1,0,0,1,0,2,2,5,3,0,0,0,0,0,14
TACOPAYA,atencion odontologica,endodoncia,2019-07-01,0,0,1,1,0,6,9,10,5,1,0,0,0,0,33
TAHUA,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4
TAPACARI,atencion odontologica,endodoncia,2019-07-01,1,1,2,3,4,5,2,20,1,0,0,0,0,0,39
TARABUCO,atencion odontologica,endodoncia,2019-07-01,0,0,3,1,1,1,0,1,0,0,0,0,0,0,7
TARACO,atencion odontologica,endodoncia,2019-07-01,0,0,4,6,6,1,3,0,0,0,0,0,0,0,20
TARATA,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3
TARIJA,atencion odontologica,endodoncia,2019-07-01,44,42,120,140,65,50,128,325,52,12,0,0,0,0,978
TARVITA,atencion odontologica,endodoncia,2019-07-01,0,1,2,8,0,4,14,22,0,1,0,0,0,0,52
TEOPONTE,atencion odontologica,endodoncia,2019-07-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
TIAHUANACU,atencion odontologica,endodoncia,2019-07-01,1,2,4,5,2,7,4,11,1,2,0,0,0,0,39
TINGUIPAYA,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,1,5,2,7,4,1,0,0,0,0,21
TIPUANI,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,endodoncia,2019-07-01,22,9,17,14,2,8,7,21,6,1,0,0,0,0,107
TIRAQUE (CBBA),atencion odontologica,endodoncia,2019-07-01,3,0,0,1,0,2,0,5,2,2,0,0,0,0,15
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,endodoncia,2019-07-01,0,1,4,0,0,0,0,2,0,1,0,0,0,0,8
TODOS SANTOS,atencion odontologica,endodoncia,2019-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,endodoncia,2019-07-01,1,1,3,11,2,3,1,5,1,0,0,0,0,0,28
TOLEDO,atencion odontologica,endodoncia,2019-07-01,2,0,0,2,2,3,2,9,0,2,0,0,0,0,22
TOMAVE,atencion odontologica,endodoncia,2019-07-01,1,1,3,1,1,6,0,5,0,0,0,0,0,0,18
TOMINA,atencion odontologica,endodoncia,2019-07-01,0,0,3,0,2,5,0,6,0,0,0,0,0,0,16
TORO TORO,atencion odontologica,endodoncia,2019-07-01,3,0,1,1,0,3,3,7,0,0,0,0,0,0,18
TOTORA(CBBA),atencion odontologica,endodoncia,2019-07-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
TOTORA(ORR),atencion odontologica,endodoncia,2019-07-01,0,3,2,1,2,0,5,6,0,0,0,0,0,0,19
TRIGAL,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
TRINIDAD,atencion odontologica,endodoncia,2019-07-01,4,13,18,22,9,9,34,90,1,8,0,0,0,0,208
TUPIZA,atencion odontologica,endodoncia,2019-07-01,6,4,23,21,16,28,19,59,24,15,0,0,0,0,215
TURCO,atencion odontologica,endodoncia,2019-07-01,1,0,2,0,1,0,3,2,0,0,0,0,0,0,9
UMALA,atencion odontologica,endodoncia,2019-07-01,0,4,0,1,0,0,1,0,0,0,0,0,0,0,6
UNCIA,atencion odontologica,endodoncia,2019-07-01,2,3,8,8,4,11,8,7,1,2,0,0,0,0,54
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2019-07-01,0,1,8,10,3,4,4,22,0,1,0,0,0,0,53
UYUNI,atencion odontologica,endodoncia,2019-07-01,2,0,2,4,0,0,1,5,2,0,0,0,0,0,16
VACAS,atencion odontologica,endodoncia,2019-07-01,0,2,0,0,0,2,0,1,0,0,0,0,0,0,5
VALLEGRANDE,atencion odontologica,endodoncia,2019-07-01,1,1,10,11,1,3,5,61,2,2,0,0,0,0,97
VIACHA,atencion odontologica,endodoncia,2019-07-01,20,8,34,37,13,13,17,51,13,2,0,0,0,0,208
VILA VILA,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
VILLA CHARCAS,atencion odontologica,endodoncia,2019-07-01,1,1,2,6,0,1,0,3,0,0,0,0,0,0,14
VILLA MONTES,atencion odontologica,endodoncia,2019-07-01,1,0,3,7,8,9,4,16,0,1,0,0,0,0,49
VILLA RIVERO,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,0,0,4,0,1,0,0,0,0,6
VILLA SERRANO,atencion odontologica,endodoncia,2019-07-01,0,0,8,2,1,12,7,20,0,0,0,0,0,0,50
VILLA TUNARI,atencion odontologica,endodoncia,2019-07-01,11,11,30,23,6,43,33,81,10,6,0,0,0,0,254
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2019-07-01,0,0,0,4,2,6,1,7,0,1,0,0,0,0,21
VILLAZON,atencion odontologica,endodoncia,2019-07-01,7,6,14,23,3,8,23,31,3,0,0,0,0,0,118
VINTO,atencion odontologica,endodoncia,2019-07-01,11,8,23,25,7,7,2,34,5,8,0,0,0,0,130
VITICHI,atencion odontologica,endodoncia,2019-07-01,0,0,1,1,1,1,1,0,0,0,0,0,0,0,5
WALDO BALLIVIAN,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
WARNES,atencion odontologica,endodoncia,2019-07-01,6,6,7,15,14,0,21,12,1,0,0,0,0,0,82
YACUIBA,atencion odontologica,endodoncia,2019-07-01,5,6,34,34,4,17,35,59,3,2,0,0,0,0,199
YAMPARAEZ,atencion odontologica,endodoncia,2019-07-01,2,2,2,1,1,4,1,5,1,0,0,0,0,0,19
YANACACHI,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
YAPACANI,atencion odontologica,endodoncia,2019-07-01,0,2,6,13,10,20,12,29,0,1,0,0,0,0,93
YOCALLA,atencion odontologica,endodoncia,2019-07-01,1,0,4,7,0,0,0,4,2,0,0,0,0,0,18
YOTALA,atencion odontologica,endodoncia,2019-07-01,0,0,2,5,0,5,1,12,0,0,0,0,0,0,25
YUNCHARA,atencion odontologica,endodoncia,2019-07-01,0,0,0,3,2,1,1,6,0,0,0,0,0,0,13
YUNGUYO DE LITORAL,atencion odontologica,endodoncia,2019-07-01,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,endodoncia,2019-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ACACIO,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ACHACACHI,atencion odontologica,endodoncia,2019-08-01,6,4,6,2,4,4,5,23,5,1,0,0,0,0,60
ACHOCALLA,atencion odontologica,endodoncia,2019-08-01,7,6,4,3,0,4,2,15,1,1,0,0,0,0,43
AIQUILE,atencion odontologica,endodoncia,2019-08-01,3,0,9,8,1,5,4,13,4,1,0,0,0,0,48
ALALAY,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCALA,atencion odontologica,endodoncia,2019-08-01,0,0,0,3,0,0,3,5,0,0,0,0,0,0,11
ALTO BENI,atencion odontologica,endodoncia,2019-08-01,0,1,1,0,0,1,2,4,0,0,0,0,0,0,9
ANCORAIMES,atencion odontologica,endodoncia,2019-08-01,0,1,4,3,5,4,0,10,4,3,0,0,0,0,34
ANDAMARCA,atencion odontologica,endodoncia,2019-08-01,1,2,1,0,0,0,2,3,2,0,0,0,0,0,11
ANTEQUERA,atencion odontologica,endodoncia,2019-08-01,0,0,1,3,0,1,2,4,0,0,0,0,0,0,11
ANZALDO,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
APOLO,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,4,0,0,1,0,0,0,0,0,0,5
ARAMPAMPA,atencion odontologica,endodoncia,2019-08-01,0,0,1,1,2,0,0,1,0,0,0,0,0,0,5
ARANI,atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
ARBIETO,atencion odontologica,endodoncia,2019-08-01,3,2,1,3,0,2,4,7,0,0,0,0,0,0,22
ARQUE,atencion odontologica,endodoncia,2019-08-01,0,1,2,2,0,2,4,3,1,0,0,0,0,0,15
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2019-08-01,5,2,4,6,0,14,5,32,4,3,0,0,0,0,75
ATOCHA,atencion odontologica,endodoncia,2019-08-01,7,21,11,20,10,12,33,45,4,0,0,0,0,0,163
AUCAPATA,atencion odontologica,endodoncia,2019-08-01,0,0,2,6,3,2,9,8,0,0,0,0,0,0,30
AYATA,atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
AYO AYO,atencion odontologica,endodoncia,2019-08-01,0,0,1,0,1,0,0,2,0,0,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2019-08-01,3,9,8,36,5,8,30,33,0,3,0,0,0,0,135
AZURDUY,atencion odontologica,endodoncia,2019-08-01,1,0,11,9,3,7,7,11,0,1,0,0,0,0,50
BATALLAS,atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,1,6,3,0,0,0,0,0,0,11
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
BELEN DE URMIRI,atencion odontologica,endodoncia,2019-08-01,0,0,1,0,2,2,0,6,0,1,0,0,0,0,12
BELLA FLOR,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,endodoncia,2019-08-01,2,0,2,3,1,1,13,14,6,10,0,0,0,0,52
BETANZOS,atencion odontologica,endodoncia,2019-08-01,2,1,2,4,1,2,5,10,1,1,0,0,0,0,29
BOLIVAR,atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
BOLPEBRA,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
BUENA VISTA,atencion odontologica,endodoncia,2019-08-01,0,1,0,10,3,0,8,11,0,0,0,0,0,0,33
CAIROMA,atencion odontologica,endodoncia,2019-08-01,0,2,0,0,0,20,20,22,2,0,0,0,0,0,66
"CAIZA ""D""",atencion odontologica,endodoncia,2019-08-01,4,2,1,0,0,1,0,7,0,0,0,0,0,0,15
CAJUATA,atencion odontologica,endodoncia,2019-08-01,0,1,1,2,0,4,4,8,0,0,0,0,0,0,20
CALAMARCA,atencion odontologica,endodoncia,2019-08-01,0,0,0,2,1,2,0,1,1,0,0,0,0,0,7
CAMARGO,atencion odontologica,endodoncia,2019-08-01,7,0,12,4,2,4,1,12,0,2,0,0,0,0,44
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2019-08-01,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4
CAMIRI,atencion odontologica,endodoncia,2019-08-01,9,2,2,4,4,4,9,26,24,1,0,0,0,0,85
CAPINOTA,atencion odontologica,endodoncia,2019-08-01,0,1,3,7,0,1,1,3,2,3,0,0,0,0,21
CAQUIAVIRI,atencion odontologica,endodoncia,2019-08-01,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4
CARACOLLO,atencion odontologica,endodoncia,2019-08-01,4,4,2,2,1,5,0,13,0,1,0,0,0,0,32
CARANAVI,atencion odontologica,endodoncia,2019-08-01,1,6,2,11,13,16,34,49,3,1,0,0,0,0,136
CARANGAS,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,endodoncia,2019-08-01,1,0,9,2,0,2,8,17,7,0,0,0,0,0,46
CARIPUYO,atencion odontologica,endodoncia,2019-08-01,0,0,2,2,0,0,3,5,0,0,0,0,0,0,12
CHALLAPATA,atencion odontologica,endodoncia,2019-08-01,10,5,5,2,1,1,2,20,3,5,0,0,0,0,54
CHAQUI,atencion odontologica,endodoncia,2019-08-01,1,4,2,3,1,1,4,4,1,0,0,0,0,0,21
CHARAGUA,atencion odontologica,endodoncia,2019-08-01,8,0,1,0,2,1,2,8,0,0,0,0,0,0,22
CHAYANTA,atencion odontologica,endodoncia,2019-08-01,1,2,1,2,0,4,1,6,2,0,0,0,0,0,19
CHIMORE,atencion odontologica,endodoncia,2019-08-01,0,2,4,2,5,9,5,4,0,2,0,0,0,0,33
CHOQUE COTA,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
CHUA COCANI,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,4,2,3,0,0,0,0,0,0,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2019-08-01,19,11,13,16,0,5,2,36,0,5,0,0,0,0,107
CHUMA,atencion odontologica,endodoncia,2019-08-01,0,0,5,6,1,2,3,9,1,0,0,0,0,0,27
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2019-08-01,3,1,1,15,2,8,9,15,3,0,0,0,0,0,57
CKOCHAS,atencion odontologica,endodoncia,2019-08-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
CLIZA,atencion odontologica,endodoncia,2019-08-01,1,1,11,8,1,2,1,10,4,8,0,0,0,0,47
COBIJA,atencion odontologica,endodoncia,2019-08-01,1,1,12,8,2,2,24,34,1,3,0,0,0,0,88
COCAPATA,atencion odontologica,endodoncia,2019-08-01,0,3,1,3,0,4,1,4,0,0,0,0,0,0,16
COCHABAMBA,atencion odontologica,endodoncia,2019-08-01,91,78,212,183,54,109,289,535,146,110,0,0,0,0,1807
COIPASA,atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,endodoncia,2019-08-01,4,1,4,5,0,2,4,11,5,1,0,0,0,0,37
"COLCHA ""K""",atencion odontologica,endodoncia,2019-08-01,0,1,1,4,0,2,9,30,0,2,0,0,0,0,49
COLLANA,atencion odontologica,endodoncia,2019-08-01,0,0,3,0,1,0,0,11,0,0,0,0,0,0,15
COLOMI,atencion odontologica,endodoncia,2019-08-01,3,1,0,4,2,9,1,6,0,0,0,0,0,0,26
COLPA BELGICA,atencion odontologica,endodoncia,2019-08-01,0,0,1,1,0,1,0,5,0,0,0,0,0,0,8
COLQUECHACA,atencion odontologica,endodoncia,2019-08-01,1,5,3,13,6,14,14,45,0,3,0,0,0,0,104
COLQUENCHA,atencion odontologica,endodoncia,2019-08-01,0,2,0,2,0,1,1,3,1,1,0,0,0,0,11
COLQUIRI,atencion odontologica,endodoncia,2019-08-01,2,7,2,1,1,3,5,9,3,4,0,0,0,0,37
COMANCHE,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
COMARAPA,atencion odontologica,endodoncia,2019-08-01,0,2,0,4,4,11,1,19,1,1,0,0,0,0,43
COMBAYA,atencion odontologica,endodoncia,2019-08-01,0,0,1,0,0,5,0,1,2,0,0,0,0,0,9
CONCEPCION,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
COPACABANA,atencion odontologica,endodoncia,2019-08-01,1,1,0,2,2,4,2,8,1,0,0,0,0,0,21
CORIPATA,atencion odontologica,endodoncia,2019-08-01,0,4,2,2,0,0,1,2,0,0,0,0,0,0,11
CORO CORO,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,4,2,1,0,0,0,0,0,0,7
COROICO,atencion odontologica,endodoncia,2019-08-01,5,0,6,3,2,2,4,9,3,1,0,0,0,0,35
CORQUE,atencion odontologica,endodoncia,2019-08-01,0,0,1,1,0,0,1,7,0,3,0,0,0,0,13
COTAGAITA,atencion odontologica,endodoncia,2019-08-01,3,6,10,30,12,12,30,53,14,5,0,0,0,0,175
COTOCA,atencion odontologica,endodoncia,2019-08-01,0,0,2,4,0,0,1,1,0,0,0,0,0,0,8
CRUZ DE MACHACAMARCA,atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3
CUATRO CAÑADAS,atencion odontologica,endodoncia,2019-08-01,1,1,0,7,0,4,5,8,0,0,0,0,0,0,26
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
CUEVO,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CULPINA,atencion odontologica,endodoncia,2019-08-01,3,0,6,14,3,5,8,18,0,1,0,0,0,0,58
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2019-08-01,0,0,1,0,2,1,2,4,0,0,0,0,0,0,10
CURVA,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
DESAGUADERO,atencion odontologica,endodoncia,2019-08-01,7,7,2,8,1,5,2,5,1,0,0,0,0,0,38
EL ALTO,atencion odontologica,endodoncia,2019-08-01,88,88,100,112,70,71,92,142,17,36,0,0,0,0,816
EL CHORO,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,endodoncia,2019-08-01,0,2,7,2,1,1,11,13,1,0,0,0,0,0,38
EL PUENTE(TJA),atencion odontologica,endodoncia,2019-08-01,0,1,0,1,1,1,2,3,0,1,0,0,0,0,10
EL TORNO,atencion odontologica,endodoncia,2019-08-01,1,3,4,3,4,2,1,13,4,3,0,0,0,0,38
EL VILLAR,atencion odontologica,endodoncia,2019-08-01,0,0,1,2,0,1,1,4,0,0,0,0,0,0,9
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2019-08-01,1,1,2,0,2,4,3,13,0,0,0,0,0,0,26
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2019-08-01,0,1,3,0,0,1,0,5,1,1,0,0,0,0,12
ESCARA,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,endodoncia,2019-08-01,0,0,6,4,3,5,6,10,1,0,0,0,0,0,35
ESMERALDA,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EUCALIPTUS,atencion odontologica,endodoncia,2019-08-01,0,0,0,1,0,0,0,2,0,1,0,0,0,0,4
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2019-08-01,0,0,2,4,0,0,6,6,0,1,0,0,0,0,19
FILADELFIA,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2019-08-01,0,1,2,1,0,0,1,2,0,0,0,0,0,0,7
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2019-08-01,0,0,1,0,1,5,7,9,0,1,0,0,0,0,24
GUANAY,atencion odontologica,endodoncia,2019-08-01,5,2,0,0,0,1,0,0,1,0,0,0,0,0,9
GUAQUI,atencion odontologica,endodoncia,2019-08-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
