,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
YAPACANI,atencion odontologica,medidas preventivas,2019-07-01,18,15,40,36,24,28,25,71,8,9,0,0,0,0,274
YOCALLA,atencion odontologica,medidas preventivas,2019-07-01,11,0,7,16,1,5,3,6,1,2,0,0,0,0,52
YOTALA,atencion odontologica,medidas preventivas,2019-07-01,14,5,71,87,12,41,2,7,0,0,0,0,0,0,239
YUNCHARA,atencion odontologica,medidas preventivas,2019-07-01,7,7,22,22,0,2,3,11,0,0,0,0,0,0,74
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2019-07-01,0,1,2,0,0,0,2,0,0,1,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,medidas preventivas,2019-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ACACIO,atencion odontologica,medidas preventivas,2019-08-01,4,18,238,304,29,18,2,2,0,1,0,0,0,0,616
ACHACACHI,atencion odontologica,medidas preventivas,2019-08-01,20,37,15,18,3,6,21,24,6,3,0,0,0,0,153
ACHOCALLA,atencion odontologica,medidas preventivas,2019-08-01,43,38,37,55,11,12,3,22,3,3,0,0,0,0,227
AIQUILE,atencion odontologica,medidas preventivas,2019-08-01,30,15,95,136,34,61,95,183,32,30,0,0,0,0,711
ALALAY,atencion odontologica,medidas preventivas,2019-08-01,2,2,11,9,1,3,2,3,0,2,0,0,0,0,35
ALCALA,atencion odontologica,medidas preventivas,2019-08-01,40,33,17,10,0,2,1,5,0,0,0,0,0,0,108
ALTO BENI,atencion odontologica,medidas preventivas,2019-08-01,3,2,1,3,1,2,0,1,0,0,0,0,0,0,13
ANCORAIMES,atencion odontologica,medidas preventivas,2019-08-01,2,2,11,11,2,1,2,1,1,1,0,0,0,0,34
ANDAMARCA,atencion odontologica,medidas preventivas,2019-08-01,8,6,29,41,2,10,4,16,4,1,0,0,0,0,121
ANTEQUERA,atencion odontologica,medidas preventivas,2019-08-01,22,6,49,38,0,12,1,6,0,1,0,0,0,0,135
ANZALDO,atencion odontologica,medidas preventivas,2019-08-01,5,4,23,28,2,10,7,8,3,7,0,0,0,0,97
APOLO,atencion odontologica,medidas preventivas,2019-08-01,12,11,22,24,9,5,9,15,2,0,0,0,0,0,109
ARAMPAMPA,atencion odontologica,medidas preventivas,2019-08-01,11,35,9,25,1,21,1,3,2,2,0,0,0,0,110
ARANI,atencion odontologica,medidas preventivas,2019-08-01,2,6,26,20,0,15,12,16,5,7,0,0,0,0,109
ARBIETO,atencion odontologica,medidas preventivas,2019-08-01,27,38,59,54,6,31,13,27,3,7,0,0,0,0,265
ARQUE,atencion odontologica,medidas preventivas,2019-08-01,43,52,76,51,23,16,2,28,9,12,0,0,0,0,312
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2019-08-01,50,42,104,96,5,4,0,11,0,2,0,0,0,0,314
ATOCHA,atencion odontologica,medidas preventivas,2019-08-01,19,15,101,115,11,6,23,14,1,1,0,0,0,0,306
AUCAPATA,atencion odontologica,medidas preventivas,2019-08-01,4,10,15,17,4,7,5,6,0,0,0,0,0,0,68
AYATA,atencion odontologica,medidas preventivas,2019-08-01,4,6,4,1,0,0,0,1,0,0,0,0,0,0,16
AYO AYO,atencion odontologica,medidas preventivas,2019-08-01,19,0,3,4,0,3,4,12,2,1,0,0,0,0,48
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2019-08-01,29,40,78,89,13,51,72,88,7,9,0,0,0,0,476
AZURDUY,atencion odontologica,medidas preventivas,2019-08-01,8,6,95,107,6,49,0,16,0,1,0,0,0,0,288
BATALLAS,atencion odontologica,medidas preventivas,2019-08-01,7,8,9,2,0,0,2,0,0,0,0,0,0,0,28
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2019-08-01,8,2,35,21,1,2,1,7,1,0,0,0,0,0,78
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2019-08-01,4,0,0,0,0,1,1,6,3,3,0,0,0,0,18
BELLA FLOR,atencion odontologica,medidas preventivas,2019-08-01,18,14,48,42,0,0,0,2,0,0,0,0,0,0,124
BERMEJO,atencion odontologica,medidas preventivas,2019-08-01,5,9,33,27,17,6,11,31,3,0,0,0,0,0,142
BETANZOS,atencion odontologica,medidas preventivas,2019-08-01,50,37,12,14,0,5,0,2,1,0,0,0,0,0,121
BOLIVAR,atencion odontologica,medidas preventivas,2019-08-01,0,0,7,3,1,0,0,0,0,0,0,0,0,0,11
BOLPEBRA,atencion odontologica,medidas preventivas,2019-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,medidas preventivas,2019-08-01,1,0,1,3,0,0,0,0,0,0,0,0,0,0,5
BUENA VISTA,atencion odontologica,medidas preventivas,2019-08-01,43,45,33,68,12,32,5,12,0,0,0,0,0,0,250
CABEZAS,atencion odontologica,medidas preventivas,2019-08-01,80,72,13,18,38,28,5,43,0,0,0,0,0,0,297
CAIROMA,atencion odontologica,medidas preventivas,2019-08-01,0,3,0,0,0,5,1,3,0,0,0,0,0,0,12
"CAIZA ""D""",atencion odontologica,medidas preventivas,2019-08-01,4,4,15,14,0,2,0,3,1,1,0,0,0,0,44
CAJUATA,atencion odontologica,medidas preventivas,2019-08-01,16,22,7,28,0,2,0,0,0,0,0,0,0,0,75
CALACOTO,atencion odontologica,medidas preventivas,2019-08-01,4,4,14,15,0,10,0,0,0,0,0,0,0,0,47
CALAMARCA,atencion odontologica,medidas preventivas,2019-08-01,10,10,27,23,0,3,2,18,1,2,0,0,0,0,96
CAMARGO,atencion odontologica,medidas preventivas,2019-08-01,15,5,125,116,1,5,0,4,0,0,0,0,0,0,271
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2019-08-01,1,1,7,8,10,4,2,3,0,0,0,0,0,0,36
CAMIRI,atencion odontologica,medidas preventivas,2019-08-01,76,66,49,47,12,30,37,86,40,11,0,0,0,0,454
CAPINOTA,atencion odontologica,medidas preventivas,2019-08-01,53,34,85,97,8,43,52,99,18,27,0,0,0,0,516
CAQUIAVIRI,atencion odontologica,medidas preventivas,2019-08-01,18,17,35,42,6,31,0,1,0,0,0,0,0,0,150
CARACOLLO,atencion odontologica,medidas preventivas,2019-08-01,31,27,51,58,17,20,14,57,14,12,0,0,0,0,301
CARANAVI,atencion odontologica,medidas preventivas,2019-08-01,57,63,35,35,11,10,13,35,2,4,0,0,0,0,265
CARAPARI,atencion odontologica,medidas preventivas,2019-08-01,16,17,37,46,5,3,19,58,4,0,0,0,0,0,205
CARIPUYO,atencion odontologica,medidas preventivas,2019-08-01,3,16,0,0,0,4,0,5,0,2,0,0,0,0,30
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2019-08-01,6,5,13,12,0,0,0,0,0,0,0,0,0,0,36
CATACORA,atencion odontologica,medidas preventivas,2019-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
CHACARILLA,atencion odontologica,medidas preventivas,2019-08-01,0,0,29,12,0,5,1,2,1,2,0,0,0,0,52
CHALLAPATA,atencion odontologica,medidas preventivas,2019-08-01,52,55,197,238,4,48,33,57,10,8,0,0,0,0,702
CHAQUI,atencion odontologica,medidas preventivas,2019-08-01,8,7,9,6,1,2,0,6,3,2,0,0,0,0,44
CHARAGUA,atencion odontologica,medidas preventivas,2019-08-01,62,46,5,5,2,1,1,16,1,0,0,0,0,0,139
CHARAÑA,atencion odontologica,medidas preventivas,2019-08-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,medidas preventivas,2019-08-01,20,30,8,7,4,5,6,23,0,0,0,0,0,0,103
CHIMORE,atencion odontologica,medidas preventivas,2019-08-01,30,23,32,39,16,40,26,45,3,1,0,0,0,0,255
CHIPAYA,atencion odontologica,medidas preventivas,2019-08-01,8,4,12,17,0,0,0,1,0,0,0,0,0,0,42
CHOQUE COTA,atencion odontologica,medidas preventivas,2019-08-01,0,3,32,22,8,17,1,0,3,4,0,0,0,0,90
CHUA COCANI,atencion odontologica,medidas preventivas,2019-08-01,9,4,83,28,4,3,0,0,0,0,0,0,0,0,131
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2019-08-01,14,28,8,16,0,0,4,13,0,0,0,0,0,0,83
CHUMA,atencion odontologica,medidas preventivas,2019-08-01,1,16,3,16,4,8,9,23,3,4,0,0,0,0,87
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2019-08-01,17,13,12,31,11,33,21,44,12,14,0,0,0,0,208
CKOCHAS,atencion odontologica,medidas preventivas,2019-08-01,26,15,24,15,3,13,14,23,2,5,0,0,0,0,140
CLIZA,atencion odontologica,medidas preventivas,2019-08-01,15,15,33,41,2,28,10,41,6,2,0,0,0,0,193
COBIJA,atencion odontologica,medidas preventivas,2019-08-01,112,111,69,31,10,25,39,87,13,2,0,0,0,0,499
COCAPATA,atencion odontologica,medidas preventivas,2019-08-01,51,41,79,77,9,33,18,46,11,6,0,0,0,0,371
COCHABAMBA,atencion odontologica,medidas preventivas,2019-08-01,957,1296,2254,2673,978,1390,2335,4056,910,678,0,0,0,0,17527
COIPASA,atencion odontologica,medidas preventivas,2019-08-01,0,0,10,15,0,0,1,2,0,0,0,0,0,0,28
COLCAPIRHUA,atencion odontologica,medidas preventivas,2019-08-01,36,48,48,77,15,25,35,76,20,10,0,0,0,0,390
"COLCHA ""K""",atencion odontologica,medidas preventivas,2019-08-01,12,13,18,17,7,7,11,19,0,1,0,0,0,0,105
COLLANA,atencion odontologica,medidas preventivas,2019-08-01,1,1,3,8,4,3,0,1,0,0,0,0,0,0,21
COLOMI,atencion odontologica,medidas preventivas,2019-08-01,27,47,15,43,18,15,16,39,5,5,0,0,0,0,230
COLPA BELGICA,atencion odontologica,medidas preventivas,2019-08-01,38,59,170,135,18,22,19,44,0,4,0,0,0,0,509
COLQUECHACA,atencion odontologica,medidas preventivas,2019-08-01,25,30,81,107,17,44,34,82,6,10,0,0,0,0,436
COLQUENCHA,atencion odontologica,medidas preventivas,2019-08-01,22,27,25,16,3,12,8,32,0,0,0,0,0,0,145
COLQUIRI,atencion odontologica,medidas preventivas,2019-08-01,29,42,31,44,3,13,29,57,15,17,0,0,0,0,280
COMANCHE,atencion odontologica,medidas preventivas,2019-08-01,0,0,0,9,4,2,0,0,1,1,0,0,0,0,17
COMARAPA,atencion odontologica,medidas preventivas,2019-08-01,17,30,6,3,2,7,0,8,0,2,0,0,0,0,75
COMBAYA,atencion odontologica,medidas preventivas,2019-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,medidas preventivas,2019-08-01,75,91,95,98,0,0,0,0,0,0,0,0,0,0,359
COPACABANA,atencion odontologica,medidas preventivas,2019-08-01,7,7,74,80,0,1,1,4,0,0,0,0,0,0,174
CORIPATA,atencion odontologica,medidas preventivas,2019-08-01,28,33,25,16,7,6,6,6,2,0,0,0,0,0,129
CORO CORO,atencion odontologica,medidas preventivas,2019-08-01,9,4,2,14,6,11,3,7,1,2,0,0,0,0,59
COROICO,atencion odontologica,medidas preventivas,2019-08-01,0,4,4,6,0,0,1,5,0,0,0,0,0,0,20
CORQUE,atencion odontologica,medidas preventivas,2019-08-01,10,7,44,66,1,6,5,18,3,0,0,0,0,0,160
COTAGAITA,atencion odontologica,medidas preventivas,2019-08-01,37,32,34,50,13,26,55,49,4,15,0,0,0,0,315
COTOCA,atencion odontologica,medidas preventivas,2019-08-01,67,76,9,24,0,2,6,19,1,0,0,0,0,0,204
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2019-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2019-08-01,22,43,23,29,3,8,4,12,1,1,0,0,0,0,146
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2019-08-01,0,2,4,4,0,3,3,15,2,6,0,0,0,0,39
CUEVO,atencion odontologica,medidas preventivas,2019-08-01,4,9,0,1,0,2,0,6,0,0,0,0,0,0,22
CULPINA,atencion odontologica,medidas preventivas,2019-08-01,43,20,3,5,1,3,3,8,0,1,0,0,0,0,87
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2019-08-01,9,8,1,0,0,1,1,1,3,3,0,0,0,0,27
CURVA,atencion odontologica,medidas preventivas,2019-08-01,10,6,4,9,0,5,3,1,1,0,0,0,0,0,39
DESAGUADERO,atencion odontologica,medidas preventivas,2019-08-01,4,4,1,4,0,2,1,8,1,1,0,0,0,0,26
EL ALTO,atencion odontologica,medidas preventivas,2019-08-01,682,731,955,1087,297,316,441,1061,105,41,0,0,0,0,5716
EL CHORO,atencion odontologica,medidas preventivas,2019-08-01,0,1,2,1,0,3,1,5,5,2,0,0,0,0,20
EL PUENTE(STC),atencion odontologica,medidas preventivas,2019-08-01,35,33,3,2,0,2,0,6,8,6,0,0,0,0,95
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2019-08-01,1,1,4,15,1,2,1,7,1,0,0,0,0,0,33
EL TORNO,atencion odontologica,medidas preventivas,2019-08-01,238,281,342,361,3,6,3,13,30,29,0,0,0,0,1306
EL VILLAR,atencion odontologica,medidas preventivas,2019-08-01,3,11,5,16,2,6,0,3,0,0,0,0,0,0,46
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2019-08-01,47,43,49,73,16,16,12,32,6,14,0,0,0,0,308
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2019-08-01,59,31,43,45,12,18,18,66,3,3,0,0,0,0,298
ESCARA,atencion odontologica,medidas preventivas,2019-08-01,0,7,6,10,0,2,0,0,0,0,0,0,0,0,25
ESCOMA,atencion odontologica,medidas preventivas,2019-08-01,1,0,3,0,1,2,0,3,0,0,0,0,0,0,10
ESMERALDA,atencion odontologica,medidas preventivas,2019-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,medidas preventivas,2019-08-01,0,0,4,0,0,7,0,10,2,0,0,0,0,0,23
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2019-08-01,26,13,7,17,1,7,4,19,1,0,0,0,0,0,95
FILADELFIA,atencion odontologica,medidas preventivas,2019-08-01,13,9,43,61,0,4,5,7,3,1,0,0,0,0,146
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2019-08-01,1,0,1,4,3,1,0,3,0,0,0,0,0,0,13
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2019-08-01,8,12,36,46,1,5,3,7,0,0,0,0,0,0,118
GUANAY,atencion odontologica,medidas preventivas,2019-08-01,2,18,0,1,0,3,1,6,3,2,0,0,0,0,36
GUAQUI,atencion odontologica,medidas preventivas,2019-08-01,4,8,1,1,0,2,0,5,2,1,0,0,0,0,24
GUAYARAMERIN,atencion odontologica,medidas preventivas,2019-08-01,7,10,6,16,5,7,11,14,2,0,0,0,0,0,78
GUTIERREZ,atencion odontologica,medidas preventivas,2019-08-01,39,26,9,11,2,5,2,14,3,4,0,0,0,0,115
HUACARETA,atencion odontologica,medidas preventivas,2019-08-01,4,6,13,14,0,0,0,3,0,0,0,0,0,0,40
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2019-08-01,4,12,45,33,1,4,1,4,0,0,0,0,0,0,104
HUACHACALLA,atencion odontologica,medidas preventivas,2019-08-01,0,0,7,14,0,2,0,2,1,0,0,0,0,0,26
HUANUNI,atencion odontologica,medidas preventivas,2019-08-01,75,44,51,76,19,17,45,94,24,14,0,0,0,0,459
HUARACAJE,atencion odontologica,medidas preventivas,2019-08-01,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
HUARINA,atencion odontologica,medidas preventivas,2019-08-01,4,0,3,9,2,5,15,15,9,8,0,0,0,0,70
HUATAJATA,atencion odontologica,medidas preventivas,2019-08-01,0,0,7,10,4,0,0,2,0,0,0,0,0,0,23
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2019-08-01,13,8,29,21,9,6,5,5,3,0,0,0,0,0,99
HUMANATA,atencion odontologica,medidas preventivas,2019-08-01,20,22,14,31,10,16,26,54,14,35,0,0,0,0,242
ICHOCA,atencion odontologica,medidas preventivas,2019-08-01,5,4,7,3,2,5,5,10,11,5,0,0,0,0,57
ICLA,atencion odontologica,medidas preventivas,2019-08-01,41,47,74,82,9,26,4,17,0,0,0,0,0,0,300
INCAHUASI,atencion odontologica,medidas preventivas,2019-08-01,0,14,13,30,1,2,0,5,0,0,0,0,0,0,65
INQUISIVI,atencion odontologica,medidas preventivas,2019-08-01,15,10,12,12,0,6,1,1,0,0,0,0,0,0,57
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2019-08-01,41,48,28,23,3,3,4,7,2,2,0,0,0,0,161
IXIAMAS,atencion odontologica,medidas preventivas,2019-08-01,6,6,15,25,0,2,0,0,0,0,0,0,0,0,54
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2019-08-01,15,17,4,3,0,4,4,5,3,7,0,0,0,0,62
LA ASUNTA,atencion odontologica,medidas preventivas,2019-08-01,61,53,95,110,18,28,22,74,3,0,0,0,0,0,464
LA GUARDIA,atencion odontologica,medidas preventivas,2019-08-01,210,205,12,9,2,7,25,71,18,22,0,0,0,0,581
LA PAZ,atencion odontologica,medidas preventivas,2019-08-01,993,1111,1190,1403,342,488,1206,1807,402,237,0,0,0,0,9179
LA RIVERA,atencion odontologica,medidas preventivas,2019-08-01,2,0,3,2,0,0,0,0,0,0,0,0,0,0,7
LAGUNILLAS,atencion odontologica,medidas preventivas,2019-08-01,10,9,0,0,0,0,0,0,0,0,0,0,0,0,19
LAJA,atencion odontologica,medidas preventivas,2019-08-01,23,19,6,18,0,0,0,0,0,0,0,0,0,0,66
LAS CARRERAS,atencion odontologica,medidas preventivas,2019-08-01,9,5,8,17,1,0,0,0,0,0,0,0,0,0,40
LICOMA PAMPA,atencion odontologica,medidas preventivas,2019-08-01,15,19,4,6,0,0,0,1,0,0,0,0,0,0,45
LLALLAGUA,atencion odontologica,medidas preventivas,2019-08-01,45,47,30,23,18,13,24,32,17,9,0,0,0,0,258
LLICA,atencion odontologica,medidas preventivas,2019-08-01,7,6,9,16,1,6,15,24,3,2,0,0,0,0,89
LORETO,atencion odontologica,medidas preventivas,2019-08-01,1,0,1,0,0,1,1,5,3,4,0,0,0,0,16
LURIBAY,atencion odontologica,medidas preventivas,2019-08-01,13,7,2,3,0,6,2,16,0,6,0,0,0,0,55
MACHACAMARCA,atencion odontologica,medidas preventivas,2019-08-01,5,11,13,12,3,9,14,19,5,12,0,0,0,0,103
MACHARETI,atencion odontologica,medidas preventivas,2019-08-01,5,12,14,62,0,1,4,4,0,0,0,0,0,0,102
MAGDALENA,atencion odontologica,medidas preventivas,2019-08-01,3,0,0,2,0,2,1,4,0,0,0,0,0,0,12
MAIRANA,atencion odontologica,medidas preventivas,2019-08-01,44,57,61,64,17,51,22,23,11,15,0,0,0,0,365
MALLA,atencion odontologica,medidas preventivas,2019-08-01,15,0,34,14,4,2,2,6,0,0,0,0,0,0,77
MAPIRI,atencion odontologica,medidas preventivas,2019-08-01,12,9,1,1,0,0,1,3,0,0,0,0,0,0,27
MECAPACA,atencion odontologica,medidas preventivas,2019-08-01,22,16,7,16,2,8,5,6,0,1,0,0,0,0,83
MINEROS,atencion odontologica,medidas preventivas,2019-08-01,18,17,7,4,1,9,2,6,6,6,0,0,0,0,76
MIZQUE,atencion odontologica,medidas preventivas,2019-08-01,4,1,12,19,3,4,5,17,0,1,0,0,0,0,66
MOCOMOCO,atencion odontologica,medidas preventivas,2019-08-01,12,6,0,1,0,1,0,3,0,0,0,0,0,0,23
MOJINETE,atencion odontologica,medidas preventivas,2019-08-01,1,0,0,2,0,0,1,2,0,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,medidas preventivas,2019-08-01,39,15,20,28,7,5,4,18,7,3,0,0,0,0,146
MONTEAGUDO,atencion odontologica,medidas preventivas,2019-08-01,17,9,48,60,7,10,12,24,2,2,0,0,0,0,191
MONTERO,atencion odontologica,medidas preventivas,2019-08-01,74,98,217,311,38,84,113,187,21,29,0,0,0,0,1172
MORO MORO,atencion odontologica,medidas preventivas,2019-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MOROCHATA,atencion odontologica,medidas preventivas,2019-08-01,7,4,59,58,13,11,24,34,4,10,0,0,0,0,224
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2019-08-01,2,0,2,3,0,0,0,3,0,0,0,0,0,0,10
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2019-08-01,0,4,21,20,6,9,0,0,0,0,0,0,0,0,60
OCURI,atencion odontologica,medidas preventivas,2019-08-01,12,16,192,150,240,165,10,35,3,7,0,0,0,0,830
OKINAWA,atencion odontologica,medidas preventivas,2019-08-01,0,0,0,2,0,2,3,7,0,1,0,0,0,0,15
OMEREQUE,atencion odontologica,medidas preventivas,2019-08-01,1,2,11,9,7,3,9,24,4,4,0,0,0,0,74
ORURO,atencion odontologica,medidas preventivas,2019-08-01,221,207,419,380,204,233,425,630,132,63,0,0,0,0,2914
PADCAYA,atencion odontologica,medidas preventivas,2019-08-01,2,2,12,10,2,3,5,11,4,1,0,0,0,0,52
PADILLA,atencion odontologica,medidas preventivas,2019-08-01,5,6,37,35,1,3,12,26,1,2,0,0,0,0,128
PAILON,atencion odontologica,medidas preventivas,2019-08-01,43,43,0,1,0,3,1,15,3,3,0,0,0,0,112
PALCA,atencion odontologica,medidas preventivas,2019-08-01,34,23,12,12,1,8,2,9,4,2,0,0,0,0,107
PALOS BLANCOS,atencion odontologica,medidas preventivas,2019-08-01,28,37,46,51,1,6,2,8,0,1,0,0,0,0,180
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2019-08-01,0,0,10,14,0,0,0,0,0,0,0,0,0,0,24
PAMPA GRANDE,atencion odontologica,medidas preventivas,2019-08-01,12,17,31,22,5,12,7,19,6,7,0,0,0,0,138
PAPEL PAMPA,atencion odontologica,medidas preventivas,2019-08-01,7,8,2,3,4,17,0,7,10,7,0,0,0,0,65
PASORAPA,atencion odontologica,medidas preventivas,2019-08-01,0,7,0,8,0,0,0,0,0,0,0,0,0,0,15
PATACAMAYA,atencion odontologica,medidas preventivas,2019-08-01,39,53,27,15,0,4,0,0,0,0,0,0,0,0,138
PAZÑA,atencion odontologica,medidas preventivas,2019-08-01,6,8,25,35,4,6,7,19,3,2,0,0,0,0,115
PELECHUCO,atencion odontologica,medidas preventivas,2019-08-01,4,19,4,5,1,1,1,4,0,0,0,0,0,0,39
POCOATA,atencion odontologica,medidas preventivas,2019-08-01,44,28,20,21,14,27,16,53,8,20,0,0,0,0,251
POCONA,atencion odontologica,medidas preventivas,2019-08-01,6,6,66,45,0,12,1,4,3,0,0,0,0,0,143
POJO (CBBA),atencion odontologica,medidas preventivas,2019-08-01,11,9,28,30,4,5,3,6,1,0,0,0,0,0,97
POOPO,atencion odontologica,medidas preventivas,2019-08-01,16,13,29,21,0,3,0,12,0,1,0,0,0,0,95
PORCO,atencion odontologica,medidas preventivas,2019-08-01,8,9,15,15,1,8,4,21,0,0,0,0,0,0,81
POROMA,atencion odontologica,medidas preventivas,2019-08-01,43,29,154,149,10,20,0,4,0,0,0,0,0,0,409
PORONGO,atencion odontologica,medidas preventivas,2019-08-01,30,25,23,20,0,5,0,15,7,8,0,0,0,0,133
PORTACHUELO,atencion odontologica,medidas preventivas,2019-08-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,medidas preventivas,2019-08-01,4,16,28,33,6,7,1,3,1,0,0,0,0,0,99
POSTRER VALLE,atencion odontologica,medidas preventivas,2019-08-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
POTOSI,atencion odontologica,medidas preventivas,2019-08-01,147,138,145,141,28,58,81,154,12,11,0,0,0,0,915
PRESTO,atencion odontologica,medidas preventivas,2019-08-01,0,1,108,73,6,6,5,27,0,0,0,0,0,0,226
PUCARA,atencion odontologica,medidas preventivas,2019-08-01,0,2,0,0,0,0,1,1,0,0,0,0,0,0,4
PUCARANI,atencion odontologica,medidas preventivas,2019-08-01,40,53,31,35,7,26,17,77,4,7,0,0,0,0,297
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2019-08-01,5,12,2,1,0,4,3,5,2,1,0,0,0,0,35
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2019-08-01,5,11,24,30,1,1,1,4,0,0,0,0,0,0,77
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2019-08-01,7,18,43,85,6,25,6,30,0,2,0,0,0,0,222
PUERTO PEREZ,atencion odontologica,medidas preventivas,2019-08-01,11,22,0,1,0,1,0,11,0,0,0,0,0,0,46
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2019-08-01,8,14,3,3,2,1,0,6,0,0,0,0,0,0,37
PUERTO RICO,atencion odontologica,medidas preventivas,2019-08-01,14,15,3,0,0,0,1,7,1,3,0,0,0,0,44
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2019-08-01,1,4,18,13,2,0,1,1,0,0,0,0,0,0,40
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2019-08-01,74,59,148,263,22,42,18,60,3,6,0,0,0,0,695
PUNA,atencion odontologica,medidas preventivas,2019-08-01,25,19,6,22,2,5,6,14,2,3,0,0,0,0,104
PUNATA,atencion odontologica,medidas preventivas,2019-08-01,33,32,71,79,18,24,72,102,41,25,0,0,0,0,497
QUIABAYA,atencion odontologica,medidas preventivas,2019-08-01,12,20,0,1,0,0,0,1,0,0,0,0,0,0,34
QUILLACOLLO,atencion odontologica,medidas preventivas,2019-08-01,129,198,321,371,114,119,204,494,146,71,0,0,0,0,2167
QUIME,atencion odontologica,medidas preventivas,2019-08-01,17,23,26,11,1,5,9,6,0,0,0,0,0,0,98
QUIRUSILLAS,atencion odontologica,medidas preventivas,2019-08-01,5,6,20,21,0,3,0,0,0,0,0,0,0,0,55
RAVELO,atencion odontologica,medidas preventivas,2019-08-01,83,66,84,89,25,29,4,15,4,6,0,0,0,0,405
REYES,atencion odontologica,medidas preventivas,2019-08-01,4,1,55,60,19,17,36,53,7,0,0,0,0,0,252
RIBERALTA,atencion odontologica,medidas preventivas,2019-08-01,112,103,72,79,13,89,19,197,13,10,0,0,0,0,707
ROBORE,atencion odontologica,medidas preventivas,2019-08-01,16,14,10,11,4,9,10,18,0,3,0,0,0,0,95
RURRENABAQUE,atencion odontologica,medidas preventivas,2019-08-01,9,8,9,12,5,3,17,11,7,4,0,0,0,0,85
SABAYA,atencion odontologica,medidas preventivas,2019-08-01,8,21,73,69,17,17,0,2,0,0,0,0,0,0,207
SACABA,atencion odontologica,medidas preventivas,2019-08-01,176,132,523,529,164,224,403,614,81,54,0,0,0,0,2900
SACABAMBA,atencion odontologica,medidas preventivas,2019-08-01,0,2,1,2,2,3,0,3,0,0,0,0,0,0,13
