,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2019-05-01,0,1,2,4,3,5,5,10,0,0,0,2,0,0,32
VILLA RIVERO,atencion odontologica,primera consulta,2019-05-01,3,2,8,12,4,4,12,21,1,8,0,2,0,1,78
VILLA SERRANO,atencion odontologica,primera consulta,2019-05-01,7,9,31,45,9,17,14,46,2,1,0,22,0,0,203
VILLA TUNARI,atencion odontologica,primera consulta,2019-05-01,24,31,66,88,25,58,108,225,25,13,0,11,0,11,685
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2019-05-01,10,14,137,103,7,24,23,69,11,7,0,21,0,0,426
VILLAZON,atencion odontologica,primera consulta,2019-05-01,22,19,55,69,20,31,48,152,24,17,0,28,0,4,489
VINTO,atencion odontologica,primera consulta,2019-05-01,36,50,121,119,29,37,40,165,9,15,0,5,0,2,628
VITICHI,atencion odontologica,primera consulta,2019-05-01,10,12,80,77,12,20,22,55,13,13,0,6,0,3,323
WALDO BALLIVIAN,atencion odontologica,primera consulta,2019-05-01,1,1,22,18,5,11,7,12,0,0,0,3,0,2,82
WARNES,atencion odontologica,primera consulta,2019-05-01,58,66,41,49,19,27,40,93,20,20,0,15,0,7,455
YACO,atencion odontologica,primera consulta,2019-05-01,1,9,11,17,11,19,14,25,9,8,0,2,0,1,127
YACUIBA,atencion odontologica,primera consulta,2019-05-01,45,62,116,125,42,83,172,387,50,51,0,33,0,6,1172
YAMPARAEZ,atencion odontologica,primera consulta,2019-05-01,7,8,20,13,3,12,7,34,3,14,0,5,0,2,128
YANACACHI,atencion odontologica,primera consulta,2019-05-01,7,5,9,9,0,3,6,3,2,1,0,1,0,0,46
YAPACANI,atencion odontologica,primera consulta,2019-05-01,25,22,44,57,28,53,80,127,17,15,0,14,0,20,502
YOCALLA,atencion odontologica,primera consulta,2019-05-01,8,5,7,10,4,4,14,21,0,7,0,4,0,0,84
YOTALA,atencion odontologica,primera consulta,2019-05-01,14,13,20,28,1,12,3,39,2,4,0,10,0,3,149
YUNCHARA,atencion odontologica,primera consulta,2019-05-01,4,5,38,48,12,20,15,43,6,10,0,2,0,0,203
ZUDAÑEZ,atencion odontologica,primera consulta,2019-05-01,13,12,5,13,5,8,10,16,1,2,0,7,0,2,94
ACACIO,atencion odontologica,primera consulta,2019-06-01,4,3,5,6,0,5,5,17,46,74,0,2,0,5,172
ACHACACHI,atencion odontologica,primera consulta,2019-06-01,19,20,13,10,6,7,18,36,28,20,0,4,0,0,181
ACHOCALLA,atencion odontologica,primera consulta,2019-06-01,20,27,29,25,8,24,13,48,6,10,0,12,0,0,222
AIQUILE,atencion odontologica,primera consulta,2019-06-01,8,7,19,23,4,9,16,39,8,6,0,8,0,1,148
ALALAY,atencion odontologica,primera consulta,2019-06-01,1,0,2,2,0,0,2,1,0,1,0,0,0,0,9
ALCALA,atencion odontologica,primera consulta,2019-06-01,2,1,6,5,4,10,10,13,3,2,0,3,0,0,59
ALTO BENI,atencion odontologica,primera consulta,2019-06-01,2,7,15,14,9,6,2,16,2,0,0,1,0,1,75
ANCORAIMES,atencion odontologica,primera consulta,2019-06-01,6,6,39,45,7,16,20,25,12,12,0,0,0,1,189
ANDAMARCA,atencion odontologica,primera consulta,2019-06-01,3,8,5,9,5,10,17,28,10,7,0,4,0,0,106
ANTEQUERA,atencion odontologica,primera consulta,2019-06-01,3,0,2,2,2,3,9,14,2,3,0,4,0,0,44
ANZALDO,atencion odontologica,primera consulta,2019-06-01,2,3,23,26,3,5,3,14,4,10,0,0,0,0,93
APOLO,atencion odontologica,primera consulta,2019-06-01,14,13,33,39,8,18,25,71,8,4,0,2,0,6,241
ARAMPAMPA,atencion odontologica,primera consulta,2019-06-01,21,26,18,9,4,4,4,16,2,3,0,5,0,2,114
ARANI,atencion odontologica,primera consulta,2019-06-01,3,2,13,10,1,2,4,13,5,4,0,2,0,0,59
ARBIETO,atencion odontologica,primera consulta,2019-06-01,27,27,42,36,5,23,32,72,12,15,0,8,0,7,306
ARQUE,atencion odontologica,primera consulta,2019-06-01,12,5,32,18,10,19,15,62,4,9,0,5,0,1,192
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2019-06-01,104,98,30,16,4,29,6,68,6,9,0,64,0,12,446
ATOCHA,atencion odontologica,primera consulta,2019-06-01,11,11,61,67,14,15,47,67,11,7,0,11,0,0,322
AUCAPATA,atencion odontologica,primera consulta,2019-06-01,3,0,3,4,3,5,15,12,2,0,0,2,0,1,50
AYATA,atencion odontologica,primera consulta,2019-06-01,2,4,5,8,1,9,16,20,2,5,0,2,0,3,77
AYO AYO,atencion odontologica,primera consulta,2019-06-01,1,3,11,17,3,3,9,11,4,2,0,0,0,1,65
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2019-06-01,9,11,28,35,9,20,40,61,5,14,0,11,0,7,250
AZURDUY,atencion odontologica,primera consulta,2019-06-01,1,2,16,14,4,19,17,46,5,5,0,11,0,0,140
BATALLAS,atencion odontologica,primera consulta,2019-06-01,11,18,26,30,4,8,7,25,8,5,0,4,0,0,146
BAURES,atencion odontologica,primera consulta,2019-06-01,2,2,14,11,4,2,9,23,3,3,0,0,0,1,74
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2019-06-01,1,1,0,1,2,1,2,7,0,0,0,1,0,1,17
BELEN DE URMIRI,atencion odontologica,primera consulta,2019-06-01,0,0,0,0,2,0,1,9,2,2,0,0,0,1,17
BELLA FLOR,atencion odontologica,primera consulta,2019-06-01,2,1,1,2,1,4,7,8,0,0,0,2,0,0,28
BERMEJO,atencion odontologica,primera consulta,2019-06-01,21,39,42,42,17,32,57,113,12,7,0,15,0,0,397
BETANZOS,atencion odontologica,primera consulta,2019-06-01,26,28,40,43,16,41,50,119,29,19,0,20,0,5,436
BOLIVAR,atencion odontologica,primera consulta,2019-06-01,0,3,3,5,6,13,5,17,2,4,0,1,0,0,59
BOLPEBRA,atencion odontologica,primera consulta,2019-06-01,2,1,4,2,1,2,3,6,0,0,0,0,0,0,21
BOYUIBE,atencion odontologica,primera consulta,2019-06-01,9,13,4,8,1,3,11,19,1,1,0,1,0,1,72
BUENA VISTA,atencion odontologica,primera consulta,2019-06-01,14,9,21,25,7,20,5,36,5,0,0,11,0,0,153
CABEZAS,atencion odontologica,primera consulta,2019-06-01,19,19,13,14,4,9,10,57,9,7,0,14,0,4,179
CAIROMA,atencion odontologica,primera consulta,2019-06-01,1,4,6,0,0,7,7,11,0,0,0,2,0,0,38
"CAIZA ""D""",atencion odontologica,primera consulta,2019-06-01,33,31,30,30,11,15,19,49,21,29,0,11,0,3,282
CAJUATA,atencion odontologica,primera consulta,2019-06-01,12,5,12,17,2,12,16,40,5,2,0,9,0,2,134
CALACOTO,atencion odontologica,primera consulta,2019-06-01,2,2,11,12,2,5,4,10,2,9,0,1,0,1,61
CALAMARCA,atencion odontologica,primera consulta,2019-06-01,12,7,23,32,7,15,12,39,3,5,0,7,0,4,166
CAMARGO,atencion odontologica,primera consulta,2019-06-01,15,11,38,32,4,12,28,41,5,6,0,4,0,2,198
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2019-06-01,5,1,14,11,2,4,6,29,1,2,0,3,0,0,78
CAMIRI,atencion odontologica,primera consulta,2019-06-01,50,51,15,18,14,31,33,88,18,18,0,54,0,8,398
CAPINOTA,atencion odontologica,primera consulta,2019-06-01,12,3,18,26,7,10,24,57,6,8,0,1,0,1,173
CAQUIAVIRI,atencion odontologica,primera consulta,2019-06-01,6,4,19,37,17,16,13,19,1,5,0,3,0,0,140
CARACOLLO,atencion odontologica,primera consulta,2019-06-01,20,19,32,34,4,31,31,78,14,14,0,32,0,5,314
CARANAVI,atencion odontologica,primera consulta,2019-06-01,57,53,61,64,22,38,45,89,15,16,0,26,0,11,497
CARANGAS,atencion odontologica,primera consulta,2019-06-01,0,0,0,1,0,0,0,1,3,3,0,0,0,0,8
CARAPARI,atencion odontologica,primera consulta,2019-06-01,8,13,130,118,10,21,43,71,5,3,0,3,0,0,425
CARIPUYO,atencion odontologica,primera consulta,2019-06-01,4,1,3,4,1,5,8,9,1,4,0,1,0,1,42
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2019-06-01,5,5,13,16,1,2,13,25,3,3,0,4,0,1,91
CATACORA,atencion odontologica,primera consulta,2019-06-01,0,0,1,0,2,3,7,7,0,1,0,0,0,0,21
CHACARILLA,atencion odontologica,primera consulta,2019-06-01,1,1,8,5,3,6,4,6,0,1,0,1,0,0,36
CHALLAPATA,atencion odontologica,primera consulta,2019-06-01,50,51,150,144,22,63,52,152,39,48,0,47,0,8,826
CHAQUI,atencion odontologica,primera consulta,2019-06-01,2,7,14,27,4,16,16,44,5,11,0,14,0,0,160
CHARAGUA,atencion odontologica,primera consulta,2019-06-01,14,6,10,13,6,15,32,63,4,2,0,23,0,7,195
CHARAÑA,atencion odontologica,primera consulta,2019-06-01,1,0,2,4,2,1,6,3,0,0,0,0,0,0,19
CHAYANTA,atencion odontologica,primera consulta,2019-06-01,9,12,6,13,5,8,18,47,10,14,0,3,0,4,149
CHIMORE,atencion odontologica,primera consulta,2019-06-01,16,16,23,31,22,18,25,91,7,3,0,3,0,3,258
CHIPAYA,atencion odontologica,primera consulta,2019-06-01,0,0,0,0,1,0,2,1,1,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,primera consulta,2019-06-01,13,7,12,5,1,3,1,10,12,22,0,1,0,2,89
CHUA COCANI,atencion odontologica,primera consulta,2019-06-01,4,1,5,5,1,4,3,13,1,2,0,0,0,0,39
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2019-06-01,16,16,14,29,3,5,5,26,3,2,0,6,0,7,132
CHUMA,atencion odontologica,primera consulta,2019-06-01,3,5,17,13,15,26,27,58,12,7,0,5,0,0,188
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2019-06-01,0,9,19,17,13,14,25,23,2,7,0,1,0,0,130
CKOCHAS,atencion odontologica,primera consulta,2019-06-01,41,40,17,16,4,13,15,41,28,23,0,12,0,5,255
CLIZA,atencion odontologica,primera consulta,2019-06-01,15,10,34,24,5,19,30,53,11,12,0,2,0,2,217
COBIJA,atencion odontologica,primera consulta,2019-06-01,110,95,97,90,28,70,137,252,22,16,0,95,0,23,1035
COCAPATA,atencion odontologica,primera consulta,2019-06-01,12,8,31,29,16,40,32,54,9,6,0,11,0,4,252
COCHABAMBA,atencion odontologica,primera consulta,2019-06-01,251,266,290,321,122,226,426,953,123,153,0,157,0,36,3324
COIPASA,atencion odontologica,primera consulta,2019-06-01,1,0,3,6,5,1,3,6,0,0,0,1,0,0,26
COLCAPIRHUA,atencion odontologica,primera consulta,2019-06-01,24,18,41,35,10,21,51,96,10,12,0,10,0,19,347
"COLCHA ""K""",atencion odontologica,primera consulta,2019-06-01,3,2,7,11,1,6,12,16,2,3,0,2,0,0,65
COLLANA,atencion odontologica,primera consulta,2019-06-01,13,14,13,13,4,3,9,7,2,1,0,1,0,2,82
COLOMI,atencion odontologica,primera consulta,2019-06-01,21,15,43,35,14,13,27,47,6,9,0,1,0,3,234
COLPA BELGICA,atencion odontologica,primera consulta,2019-06-01,15,17,0,0,0,0,0,3,5,3,0,4,0,3,50
COLQUECHACA,atencion odontologica,primera consulta,2019-06-01,45,70,46,76,34,63,93,169,52,54,0,42,0,16,760
COLQUENCHA,atencion odontologica,primera consulta,2019-06-01,23,17,146,124,17,16,17,20,3,2,0,5,0,0,390
COLQUIRI,atencion odontologica,primera consulta,2019-06-01,10,14,8,23,4,19,35,31,20,20,0,9,0,1,194
COMANCHE,atencion odontologica,primera consulta,2019-06-01,5,1,12,12,0,5,1,8,0,2,0,1,0,0,47
COMARAPA,atencion odontologica,primera consulta,2019-06-01,130,129,8,5,2,8,7,15,1,3,0,4,0,10,322
COMBAYA,atencion odontologica,primera consulta,2019-06-01,0,0,2,3,1,2,5,1,2,2,0,0,0,0,18
CONCEPCION,atencion odontologica,primera consulta,2019-06-01,17,15,4,5,5,8,10,29,7,5,0,14,0,2,121
COPACABANA,atencion odontologica,primera consulta,2019-06-01,7,5,29,35,4,3,4,13,3,2,0,1,0,0,106
CORIPATA,atencion odontologica,primera consulta,2019-06-01,10,7,14,9,0,6,16,11,1,1,0,2,0,4,81
CORO CORO,atencion odontologica,primera consulta,2019-06-01,5,7,2,9,6,7,5,10,2,0,0,1,0,0,54
COROICO,atencion odontologica,primera consulta,2019-06-01,1,1,12,11,3,4,11,12,1,0,0,0,0,0,56
CORQUE,atencion odontologica,primera consulta,2019-06-01,1,8,12,12,2,8,10,23,5,13,0,4,0,2,100
COTAGAITA,atencion odontologica,primera consulta,2019-06-01,16,12,36,69,14,22,56,101,16,24,0,10,0,3,379
COTOCA,atencion odontologica,primera consulta,2019-06-01,159,153,69,74,8,33,23,160,32,15,0,31,0,12,769
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2019-06-01,3,4,0,0,0,0,0,5,1,5,0,0,0,0,18
CUATRO CAÑADAS,atencion odontologica,primera consulta,2019-06-01,20,29,19,33,3,15,16,72,3,6,0,14,0,11,241
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2019-06-01,2,2,5,5,4,5,4,11,0,3,0,1,0,1,43
CUEVO,atencion odontologica,primera consulta,2019-06-01,17,15,6,5,0,1,7,14,1,1,0,1,0,0,68
CULPINA,atencion odontologica,primera consulta,2019-06-01,21,16,15,20,4,13,32,66,8,3,0,14,0,3,215
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2019-06-01,4,2,5,5,4,3,12,32,2,3,0,9,0,3,84
CURVA,atencion odontologica,primera consulta,2019-06-01,12,11,10,5,0,4,10,8,4,4,0,4,0,3,75
DESAGUADERO,atencion odontologica,primera consulta,2019-06-01,6,10,36,24,2,4,8,13,5,0,0,1,0,1,110
EL ALTO,atencion odontologica,primera consulta,2019-06-01,529,523,583,638,196,291,304,1038,92,78,0,383,0,93,4748
EL CHORO,atencion odontologica,primera consulta,2019-06-01,2,0,5,2,4,7,6,8,1,2,0,0,0,0,37
EL PUENTE(STC),atencion odontologica,primera consulta,2019-06-01,23,24,13,17,4,15,26,42,8,5,0,7,0,4,188
EL PUENTE(TJA),atencion odontologica,primera consulta,2019-06-01,5,6,81,71,32,45,38,75,10,24,0,6,0,0,393
EL TORNO,atencion odontologica,primera consulta,2019-06-01,86,88,95,77,33,49,49,157,63,53,0,65,0,30,845
EL VILLAR,atencion odontologica,primera consulta,2019-06-01,1,0,12,10,1,2,6,17,2,2,0,5,0,3,61
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2019-06-01,12,11,49,53,12,28,38,103,4,2,0,10,0,2,324
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2019-06-01,12,10,40,40,4,19,21,50,10,3,0,2,0,1,212
ESCARA,atencion odontologica,primera consulta,2019-06-01,4,4,4,3,1,1,1,3,11,7,0,0,0,0,39
ESCOMA,atencion odontologica,primera consulta,2019-06-01,5,4,4,2,1,3,2,7,1,0,0,5,0,0,34
ESMERALDA,atencion odontologica,primera consulta,2019-06-01,1,1,1,0,0,0,1,2,0,3,0,0,0,0,9
EUCALIPTUS,atencion odontologica,primera consulta,2019-06-01,3,0,3,4,2,4,4,19,3,1,0,6,0,0,49
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2019-06-01,20,23,30,42,13,12,27,77,17,28,0,12,0,1,302
FILADELFIA,atencion odontologica,primera consulta,2019-06-01,4,5,21,20,1,4,5,17,4,2,0,1,0,1,85
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2019-06-01,12,7,4,6,4,5,11,38,1,2,0,6,0,1,97
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2019-06-01,7,8,17,12,9,11,20,32,5,4,0,1,0,1,127
GUANAY,atencion odontologica,primera consulta,2019-06-01,7,5,0,1,0,0,0,5,3,0,0,4,0,1,26
GUAQUI,atencion odontologica,primera consulta,2019-06-01,9,4,9,12,8,17,23,40,13,15,0,6,0,6,162
GUAYARAMERIN,atencion odontologica,primera consulta,2019-06-01,42,23,30,31,16,22,24,98,2,2,0,31,0,2,323
GUTIERREZ,atencion odontologica,primera consulta,2019-06-01,9,7,19,14,5,7,12,34,2,2,0,1,0,0,112
HUACARETA,atencion odontologica,primera consulta,2019-06-01,0,1,21,8,9,6,9,19,5,1,0,1,0,0,80
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2019-06-01,4,2,8,15,1,6,6,11,0,1,0,4,0,1,59
HUACHACALLA,atencion odontologica,primera consulta,2019-06-01,11,4,8,3,1,2,1,2,2,0,0,2,0,0,36
HUANUNI,atencion odontologica,primera consulta,2019-06-01,17,18,27,30,7,23,51,81,16,4,0,19,0,8,301
HUARACAJE,atencion odontologica,primera consulta,2019-06-01,2,2,3,6,2,3,13,21,3,2,0,1,0,0,58
HUARINA,atencion odontologica,primera consulta,2019-06-01,3,0,3,4,2,2,3,10,8,5,0,0,0,0,40
HUATAJATA,atencion odontologica,primera consulta,2019-06-01,0,1,1,1,1,2,0,3,2,1,0,0,0,0,12
HUAYLLAMARCA,atencion odontologica,primera consulta,2019-06-01,26,19,38,31,26,23,12,17,8,12,0,6,0,2,220
HUMANATA,atencion odontologica,primera consulta,2019-06-01,5,4,4,1,7,2,8,16,11,13,0,0,0,0,71
ICHOCA,atencion odontologica,primera consulta,2019-06-01,4,1,15,12,0,0,2,7,0,0,0,0,0,1,42
ICLA,atencion odontologica,primera consulta,2019-06-01,20,19,13,21,4,11,22,36,3,4,0,7,0,2,162
INCAHUASI,atencion odontologica,primera consulta,2019-06-01,7,9,15,9,5,18,8,26,1,4,0,8,0,0,110
INQUISIVI,atencion odontologica,primera consulta,2019-06-01,8,8,18,13,6,6,8,22,7,11,0,3,0,3,113
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2019-06-01,17,11,21,37,5,9,19,41,3,6,0,3,0,2,174
IXIAMAS,atencion odontologica,primera consulta,2019-06-01,4,3,8,16,4,3,13,7,2,2,0,1,0,0,63
JESUS DE MACHACA,atencion odontologica,primera consulta,2019-06-01,16,16,40,48,18,26,24,43,11,13,0,8,0,2,265
LA ASUNTA,atencion odontologica,primera consulta,2019-06-01,24,32,43,48,24,30,54,119,6,8,0,19,0,8,415
LA GUARDIA,atencion odontologica,primera consulta,2019-06-01,161,162,33,23,13,23,19,73,112,74,0,35,0,17,745
LA PAZ,atencion odontologica,primera consulta,2019-06-01,481,501,677,686,146,224,894,1254,204,178,0,274,0,48,5567
LA RIVERA,atencion odontologica,primera consulta,2019-06-01,1,0,1,1,3,0,3,6,0,1,0,1,0,0,17
LAGUNILLAS,atencion odontologica,primera consulta,2019-06-01,22,23,5,2,0,3,3,14,3,8,0,6,0,1,90
LAJA,atencion odontologica,primera consulta,2019-06-01,18,14,27,26,7,22,12,47,12,9,0,21,0,7,222
LAS CARRERAS,atencion odontologica,primera consulta,2019-06-01,3,2,12,16,3,5,17,13,1,0,0,1,0,0,73
LICOMA PAMPA,atencion odontologica,primera consulta,2019-06-01,1,0,1,3,1,1,1,7,0,0,0,0,0,0,15
LLALLAGUA,atencion odontologica,primera consulta,2019-06-01,71,85,47,47,20,15,26,76,7,7,0,8,0,1,410
LORETO,atencion odontologica,primera consulta,2019-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,primera consulta,2019-06-01,3,7,6,4,2,3,10,20,8,0,0,5,0,0,68
MACHACAMARCA,atencion odontologica,primera consulta,2019-06-01,27,22,29,23,14,16,10,31,9,18,0,4,0,0,203
MACHARETI,atencion odontologica,primera consulta,2019-06-01,3,2,9,19,1,10,8,45,1,1,0,13,0,1,113
MAGDALENA,atencion odontologica,primera consulta,2019-06-01,6,4,17,17,3,6,8,25,3,2,0,2,0,0,93
MAIRANA,atencion odontologica,primera consulta,2019-06-01,28,26,13,16,24,41,18,21,12,16,0,12,0,9,236
MALLA,atencion odontologica,primera consulta,2019-06-01,3,6,9,9,5,5,5,10,0,0,0,0,0,1,53
MAPIRI,atencion odontologica,primera consulta,2019-06-01,13,5,7,7,4,7,9,26,5,2,0,2,0,5,92
MECAPACA,atencion odontologica,primera consulta,2019-06-01,20,11,14,27,5,13,21,50,10,6,0,6,0,0,183
MINEROS,atencion odontologica,primera consulta,2019-06-01,4,2,5,6,2,2,2,16,9,0,0,1,0,1,50
MIZQUE,atencion odontologica,primera consulta,2019-06-01,11,3,29,35,5,26,28,46,5,3,0,10,0,1,202
MOCOMOCO,atencion odontologica,primera consulta,2019-06-01,5,7,18,24,13,29,35,39,8,6,0,4,0,2,190
MOJINETE,atencion odontologica,primera consulta,2019-06-01,0,0,2,3,2,0,1,7,0,1,0,0,0,0,16
MOJOCOYA,atencion odontologica,primera consulta,2019-06-01,5,6,9,14,4,7,17,20,8,2,0,4,0,1,97
MONTEAGUDO,atencion odontologica,primera consulta,2019-06-01,9,5,30,26,10,20,35,69,6,5,0,10,0,3,228
MONTERO,atencion odontologica,primera consulta,2019-06-01,77,74,118,133,40,39,119,246,33,41,0,45,0,8,973
MORO MORO,atencion odontologica,primera consulta,2019-06-01,4,3,3,8,2,5,10,15,2,3,0,1,0,2,58
MOROCHATA,atencion odontologica,primera consulta,2019-06-01,3,2,24,30,4,10,22,39,5,3,0,0,0,0,142
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2019-06-01,5,3,4,8,3,2,4,7,1,0,0,3,0,0,40
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2019-06-01,1,2,1,0,0,0,0,2,0,1,0,1,0,0,8
OCURI,atencion odontologica,primera consulta,2019-06-01,12,10,73,84,15,24,16,44,11,9,0,21,0,3,322
OKINAWA,atencion odontologica,primera consulta,2019-06-01,0,0,0,0,0,2,1,3,0,0,0,0,0,0,6
OMEREQUE,atencion odontologica,primera consulta,2019-06-01,0,1,5,10,3,6,7,14,0,2,0,2,0,1,51
ORURO,atencion odontologica,primera consulta,2019-06-01,193,185,310,293,117,174,385,896,86,81,0,212,0,62,2994
PADCAYA,atencion odontologica,primera consulta,2019-06-01,13,10,80,66,24,27,42,73,5,7,0,3,0,0,350
PADILLA,atencion odontologica,primera consulta,2019-06-01,4,3,13,18,7,18,20,34,2,3,0,2,0,0,124
PAILON,atencion odontologica,primera consulta,2019-06-01,26,10,7,6,4,4,12,28,3,4,0,8,0,7,119
PALCA,atencion odontologica,primera consulta,2019-06-01,9,12,43,45,11,23,29,60,9,8,0,3,0,2,254
PALOS BLANCOS,atencion odontologica,primera consulta,2019-06-01,32,37,194,176,16,36,30,82,12,10,0,8,0,10,643
PAMPA AULLAGAS,atencion odontologica,primera consulta,2019-06-01,6,3,14,15,2,2,3,17,3,5,0,5,0,1,76
PAMPA GRANDE,atencion odontologica,primera consulta,2019-06-01,13,10,15,7,0,7,13,34,2,5,0,4,0,4,114
PAPEL PAMPA,atencion odontologica,primera consulta,2019-06-01,9,7,29,36,3,2,4,15,9,3,0,1,0,3,121
PASORAPA,atencion odontologica,primera consulta,2019-06-01,0,0,7,2,0,8,4,10,1,0,0,2,0,0,34
PATACAMAYA,atencion odontologica,primera consulta,2019-06-01,5,4,0,3,0,2,2,7,4,5,0,1,0,1,34
PAZÑA,atencion odontologica,primera consulta,2019-06-01,10,8,6,15,5,6,8,16,6,8,0,3,0,1,92
PELECHUCO,atencion odontologica,primera consulta,2019-06-01,10,14,15,8,3,4,11,33,5,1,0,2,0,3,109
POCOATA,atencion odontologica,primera consulta,2019-06-01,17,14,33,37,8,17,32,79,22,31,0,12,0,6,308
POCONA,atencion odontologica,primera consulta,2019-06-01,9,12,94,90,8,15,11,38,6,3,0,7,0,7,300
POJO (CBBA),atencion odontologica,primera consulta,2019-06-01,8,7,19,15,6,8,14,38,2,4,0,1,0,2,124
POOPO,atencion odontologica,primera consulta,2019-06-01,25,19,21,12,7,2,7,26,7,6,0,9,0,2,143
PORCO,atencion odontologica,primera consulta,2019-06-01,6,7,15,20,2,14,4,56,5,4,0,16,0,3,152
POROMA,atencion odontologica,primera consulta,2019-06-01,63,48,161,158,48,53,28,86,9,5,0,23,0,2,684
PORONGO,atencion odontologica,primera consulta,2019-06-01,16,10,3,6,3,3,5,41,48,37,0,2,0,5,179
PORTACHUELO,atencion odontologica,primera consulta,2019-06-01,3,2,10,22,3,5,16,26,5,4,0,8,0,4,108
PORVENIR,atencion odontologica,primera consulta,2019-06-01,2,3,12,15,8,9,12,30,4,0,0,8,0,0,103
POSTRER VALLE,atencion odontologica,primera consulta,2019-06-01,2,3,3,8,0,1,2,8,1,0,0,0,0,0,28
POTOSI,atencion odontologica,primera consulta,2019-06-01,106,96,281,272,161,236,183,452,29,22,0,94,0,10,1942
PRESTO,atencion odontologica,primera consulta,2019-06-01,29,33,30,40,3,16,16,18,1,3,0,8,0,1,198
PUCARA,atencion odontologica,primera consulta,2019-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,primera consulta,2019-06-01,22,12,19,39,13,30,27,70,10,18,0,20,0,4,284
PUERTO ACOSTA,atencion odontologica,primera consulta,2019-06-01,4,6,6,11,5,4,10,11,3,5,0,1,0,0,66
PUERTO CARABUCO,atencion odontologica,primera consulta,2019-06-01,6,5,29,23,7,6,9,12,5,4,0,2,0,2,110
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2019-06-01,2,7,14,14,15,4,8,29,3,1,0,0,0,1,98
PUERTO PEREZ,atencion odontologica,primera consulta,2019-06-01,9,10,43,43,2,4,2,11,2,0,0,2,0,0,128
PUERTO QUIJARRO,atencion odontologica,primera consulta,2019-06-01,7,16,11,13,4,12,8,29,4,3,0,13,0,0,120
PUERTO RICO,atencion odontologica,primera consulta,2019-06-01,21,35,13,17,6,15,15,45,6,3,0,13,0,3,192
PUERTO SUAREZ,atencion odontologica,primera consulta,2019-06-01,12,10,10,11,3,1,9,20,1,6,0,3,0,2,88
PUERTO VILLARROEL,atencion odontologica,primera consulta,2019-06-01,31,30,82,101,27,56,81,182,26,19,0,24,0,6,665
PUNA,atencion odontologica,primera consulta,2019-06-01,25,31,43,48,15,33,40,104,15,15,0,25,0,4,398
PUNATA,atencion odontologica,primera consulta,2019-06-01,13,8,25,31,6,15,11,38,12,9,0,0,0,0,168
QUIABAYA,atencion odontologica,primera consulta,2019-06-01,6,2,7,7,2,5,8,13,1,1,0,0,0,0,52
QUILLACOLLO,atencion odontologica,primera consulta,2019-06-01,28,41,58,55,15,34,76,197,26,15,0,9,0,10,564
QUIME,atencion odontologica,primera consulta,2019-06-01,12,6,12,17,5,7,21,37,3,2,0,6,0,1,129
QUIRUSILLAS,atencion odontologica,primera consulta,2019-06-01,1,3,17,14,20,24,2,6,0,0,0,0,0,1,88
RAVELO,atencion odontologica,primera consulta,2019-06-01,20,25,20,24,8,27,28,65,50,58,0,16,0,1,342
REYES,atencion odontologica,primera consulta,2019-06-01,1,2,8,15,5,1,5,22,5,0,0,3,0,3,70
