,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
POROMA,vih,no de personas con prueba rapida,2020-04-01,1,1,2
PORONGO,vih,no de personas con prueba rapida,2020-04-01,0,1,1
PORTACHUELO,vih,no de personas con prueba rapida,2020-04-01,8,0,8
POSTRER VALLE,vih,no de personas con prueba rapida,2020-04-01,2,2,4
POTOSI,vih,no de personas con prueba rapida,2020-04-01,23,12,35
PRESTO,vih,no de personas con prueba rapida,2020-04-01,0,5,5
PUCARANI,vih,no de personas con prueba rapida,2020-04-01,2,1,3
PUERTO CARABUCO,vih,no de personas con prueba rapida,2020-04-01,2,0,2
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-04-01,2,3,5
PUERTO RICO,vih,no de personas con prueba rapida,2020-04-01,0,7,7
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-04-01,64,93,157
PUNA,vih,no de personas con prueba rapida,2020-04-01,0,4,4
PUNATA,vih,no de personas con prueba rapida,2020-04-01,23,32,55
QUILLACOLLO,vih,no de personas con prueba rapida,2020-04-01,33,46,79
QUIME,vih,no de personas con prueba rapida,2020-04-01,2,1,3
RAVELO,vih,no de personas con prueba rapida,2020-04-01,2,8,10
REYES,vih,no de personas con prueba rapida,2020-04-01,4,1,5
RIBERALTA,vih,no de personas con prueba rapida,2020-04-01,145,178,323
ROBORE,vih,no de personas con prueba rapida,2020-04-01,19,18,37
RURRENABAQUE,vih,no de personas con prueba rapida,2020-04-01,14,18,32
SABAYA,vih,no de personas con prueba rapida,2020-04-01,31,20,51
SACABA,vih,no de personas con prueba rapida,2020-04-01,39,305,344
SACABAMBA,vih,no de personas con prueba rapida,2020-04-01,3,9,12
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-04-01,35,33,68
SAMAIPATA,vih,no de personas con prueba rapida,2020-04-01,1,4,5
SAN ANDRES,vih,no de personas con prueba rapida,2020-04-01,3,1,4
SAN BORJA,vih,no de personas con prueba rapida,2020-04-01,19,12,31
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-04-01,3,3,6
SAN CARLOS,vih,no de personas con prueba rapida,2020-04-01,10,6,16
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-04-01,14,12,26
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-04-01,1,1,2
SAN JOAQUIN,vih,no de personas con prueba rapida,2020-04-01,0,4,4
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2020-04-01,15,15,30
SAN JULIAN,vih,no de personas con prueba rapida,2020-04-01,25,36,61
SAN LORENZO(PND),vih,no de personas con prueba rapida,2020-04-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2020-04-01,5,39,44
SAN MATIAS,vih,no de personas con prueba rapida,2020-04-01,1,3,4
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-04-01,3,1,4
SAN PEDRO,vih,no de personas con prueba rapida,2020-04-01,7,14,21
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-04-01,7,9,16
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2020-04-01,2,6,8
SAN RAFAEL,vih,no de personas con prueba rapida,2020-04-01,3,2,5
SAN RAMON BENI,vih,no de personas con prueba rapida,2020-04-01,3,3,6
SAN RAMON SCZ,vih,no de personas con prueba rapida,2020-04-01,1,0,1
SANTA ANA,vih,no de personas con prueba rapida,2020-04-01,30,26,56
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-04-01,358,905,1263
SANTA ROSA,vih,no de personas con prueba rapida,2020-04-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-04-01,5,9,14
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-04-01,3,4,7
SAPAHAQUI,vih,no de personas con prueba rapida,2020-04-01,1,1,2
SENA,vih,no de personas con prueba rapida,2020-04-01,0,6,6
SHINAOTA,vih,no de personas con prueba rapida,2020-04-01,9,9,18
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2020-04-01,0,2,2
SICAYA,vih,no de personas con prueba rapida,2020-04-01,2,4,6
SIPE SIPE,vih,no de personas con prueba rapida,2020-04-01,6,12,18
SOPACHUY,vih,no de personas con prueba rapida,2020-04-01,9,17,26
SORATA,vih,no de personas con prueba rapida,2020-04-01,1,0,1
SUCRE,vih,no de personas con prueba rapida,2020-04-01,22,57,79
TACACOMA,vih,no de personas con prueba rapida,2020-04-01,3,2,5
TACOPAYA,vih,no de personas con prueba rapida,2020-04-01,6,7,13
TAPACARI,vih,no de personas con prueba rapida,2020-04-01,8,5,13
TARABUCO,vih,no de personas con prueba rapida,2020-04-01,5,35,40
TARATA,vih,no de personas con prueba rapida,2020-04-01,0,2,2
TARIJA,vih,no de personas con prueba rapida,2020-04-01,47,160,207
TARVITA,vih,no de personas con prueba rapida,2020-04-01,3,28,31
TIAHUANACU,vih,no de personas con prueba rapida,2020-04-01,1,0,1
TIPUANI,vih,no de personas con prueba rapida,2020-04-01,3,10,13
TIQUIPAYA,vih,no de personas con prueba rapida,2020-04-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2020-04-01,1,4,5
TOLEDO,vih,no de personas con prueba rapida,2020-04-01,2,3,5
TOMINA,vih,no de personas con prueba rapida,2020-04-01,3,2,5
TORO TORO,vih,no de personas con prueba rapida,2020-04-01,0,1,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-04-01,2,16,18
TOTORA(ORR),vih,no de personas con prueba rapida,2020-04-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2020-04-01,102,83,185
TUPIZA,vih,no de personas con prueba rapida,2020-04-01,0,1,1
UNCIA,vih,no de personas con prueba rapida,2020-04-01,6,8,14
URUBICHA,vih,no de personas con prueba rapida,2020-04-01,18,32,50
UYUNI,vih,no de personas con prueba rapida,2020-04-01,2,51,53
VALLEGRANDE,vih,no de personas con prueba rapida,2020-04-01,4,10,14
VIACHA,vih,no de personas con prueba rapida,2020-04-01,15,17,32
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-04-01,0,1,1
VILLA MONTES,vih,no de personas con prueba rapida,2020-04-01,14,21,35
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2020-04-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2020-04-01,1,15,16
VILLA TUNARI,vih,no de personas con prueba rapida,2020-04-01,34,67,101
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-04-01,0,6,6
VILLAZON,vih,no de personas con prueba rapida,2020-04-01,23,41,64
VINTO,vih,no de personas con prueba rapida,2020-04-01,13,18,31
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2020-04-01,1,1,2
WARNES,vih,no de personas con prueba rapida,2020-04-01,13,24,37
YACO,vih,no de personas con prueba rapida,2020-04-01,1,1,2
YACUIBA,vih,no de personas con prueba rapida,2020-04-01,4,1,5
YAMPARAEZ,vih,no de personas con prueba rapida,2020-04-01,0,9,9
YAPACANI,vih,no de personas con prueba rapida,2020-04-01,21,91,112
YOTALA,vih,no de personas con prueba rapida,2020-04-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2020-04-01,0,7,7
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-04-01,1,10,11
ACACIO,vih,no de personas con prueba rapida,2020-05-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2020-05-01,1,8,9
ANDAMARCA,vih,no de personas con prueba rapida,2020-05-01,1,1,2
ANTEQUERA,vih,no de personas con prueba rapida,2020-05-01,1,0,1
ARANI,vih,no de personas con prueba rapida,2020-05-01,1,0,1
ARBIETO,vih,no de personas con prueba rapida,2020-05-01,3,2,5
ARQUE,vih,no de personas con prueba rapida,2020-05-01,7,11,18
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-05-01,22,56,78
ATOCHA,vih,no de personas con prueba rapida,2020-05-01,2,1,3
AYATA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2020-05-01,2,14,16
AZURDUY,vih,no de personas con prueba rapida,2020-05-01,0,7,7
BERMEJO,vih,no de personas con prueba rapida,2020-05-01,10,9,19
BETANZOS,vih,no de personas con prueba rapida,2020-05-01,1,2,3
BOLIVAR,vih,no de personas con prueba rapida,2020-05-01,0,2,2
BUENA VISTA,vih,no de personas con prueba rapida,2020-05-01,2,0,2
CABEZAS,vih,no de personas con prueba rapida,2020-05-01,1,2,3
"CAIZA ""D""",vih,no de personas con prueba rapida,2020-05-01,1,6,7
CALAMARCA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
CAMARGO,vih,no de personas con prueba rapida,2020-05-01,3,23,26
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2020-05-01,0,4,4
CAMIRI,vih,no de personas con prueba rapida,2020-05-01,5,2,7
CAPINOTA,vih,no de personas con prueba rapida,2020-05-01,3,7,10
CARACOLLO,vih,no de personas con prueba rapida,2020-05-01,1,9,10
CARANAVI,vih,no de personas con prueba rapida,2020-05-01,21,37,58
CARAPARI,vih,no de personas con prueba rapida,2020-05-01,1,0,1
CARIPUYO,vih,no de personas con prueba rapida,2020-05-01,0,4,4
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2020-05-01,2,3,5
CHALLAPATA,vih,no de personas con prueba rapida,2020-05-01,9,42,51
CHARAGUA,vih,no de personas con prueba rapida,2020-05-01,3,2,5
CHAYANTA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
CHIMORE,vih,no de personas con prueba rapida,2020-05-01,2,6,8
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2020-05-01,6,6,12
CHUMA,vih,no de personas con prueba rapida,2020-05-01,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2020-05-01,0,7,7
CKOCHAS,vih,no de personas con prueba rapida,2020-05-01,0,4,4
CLIZA,vih,no de personas con prueba rapida,2020-05-01,3,4,7
COBIJA,vih,no de personas con prueba rapida,2020-05-01,29,27,56
COCHABAMBA,vih,no de personas con prueba rapida,2020-05-01,432,670,1102
COLCAPIRHUA,vih,no de personas con prueba rapida,2020-05-01,19,33,52
COLOMI,vih,no de personas con prueba rapida,2020-05-01,3,10,13
COLPA BELGICA,vih,no de personas con prueba rapida,2020-05-01,3,0,3
COLQUECHACA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
COMARAPA,vih,no de personas con prueba rapida,2020-05-01,4,9,13
CONCEPCION,vih,no de personas con prueba rapida,2020-05-01,5,4,9
COPACABANA,vih,no de personas con prueba rapida,2020-05-01,1,6,7
COROICO,vih,no de personas con prueba rapida,2020-05-01,18,8,26
CORQUE,vih,no de personas con prueba rapida,2020-05-01,1,3,4
COTAGAITA,vih,no de personas con prueba rapida,2020-05-01,6,12,18
COTOCA,vih,no de personas con prueba rapida,2020-05-01,13,12,25
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2020-05-01,6,33,39
CULPINA,vih,no de personas con prueba rapida,2020-05-01,1,34,35
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2020-05-01,0,1,1
CURVA,vih,no de personas con prueba rapida,2020-05-01,0,2,2
DESAGUADERO,vih,no de personas con prueba rapida,2020-05-01,10,7,17
EL ALTO,vih,no de personas con prueba rapida,2020-05-01,602,858,1460
EL PUENTE(STC),vih,no de personas con prueba rapida,2020-05-01,10,5,15
EL TORNO,vih,no de personas con prueba rapida,2020-05-01,90,100,190
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2020-05-01,3,2,5
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2020-05-01,5,21,26
ESCARA,vih,no de personas con prueba rapida,2020-05-01,5,1,6
ESCOMA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
EUCALIPTUS,vih,no de personas con prueba rapida,2020-05-01,1,1,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2020-05-01,4,6,10
FILADELFIA,vih,no de personas con prueba rapida,2020-05-01,21,0,21
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2020-05-01,4,5,9
GUAYARAMERIN,vih,no de personas con prueba rapida,2020-05-01,12,12,24
GUTIERREZ,vih,no de personas con prueba rapida,2020-05-01,0,1,1
HUACARETA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
HUACHACALLA,vih,no de personas con prueba rapida,2020-05-01,2,0,2
HUANUNI,vih,no de personas con prueba rapida,2020-05-01,2,4,6
HUAYLLAMARCA,vih,no de personas con prueba rapida,2020-05-01,9,37,46
ICLA,vih,no de personas con prueba rapida,2020-05-01,1,9,10
INCAHUASI,vih,no de personas con prueba rapida,2020-05-01,2,25,27
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2020-05-01,3,7,10
IXIAMAS,vih,no de personas con prueba rapida,2020-05-01,0,1,1
JESUS DE MACHACA,vih,no de personas con prueba rapida,2020-05-01,0,2,2
LA ASUNTA,vih,no de personas con prueba rapida,2020-05-01,2,3,5
LA GUARDIA,vih,no de personas con prueba rapida,2020-05-01,21,18,39
LA PAZ,vih,no de personas con prueba rapida,2020-05-01,461,665,1126
LAGUNILLAS,vih,no de personas con prueba rapida,2020-05-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2020-05-01,6,11,17
LLALLAGUA,vih,no de personas con prueba rapida,2020-05-01,8,2,10
MACHACAMARCA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
MACHARETI,vih,no de personas con prueba rapida,2020-05-01,1,2,3
MAPIRI,vih,no de personas con prueba rapida,2020-05-01,3,0,3
MIZQUE,vih,no de personas con prueba rapida,2020-05-01,6,9,15
MOJOCOYA,vih,no de personas con prueba rapida,2020-05-01,0,2,2
MONTEAGUDO,vih,no de personas con prueba rapida,2020-05-01,17,50,67
MONTERO,vih,no de personas con prueba rapida,2020-05-01,11,3,14
OCURI,vih,no de personas con prueba rapida,2020-05-01,0,10,10
OMEREQUE,vih,no de personas con prueba rapida,2020-05-01,1,6,7
ORURO,vih,no de personas con prueba rapida,2020-05-01,115,461,576
PADCAYA,vih,no de personas con prueba rapida,2020-05-01,1,0,1
PADILLA,vih,no de personas con prueba rapida,2020-05-01,8,8,16
PALOS BLANCOS,vih,no de personas con prueba rapida,2020-05-01,3,3,6
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2020-05-01,2,5,7
PAMPA GRANDE,vih,no de personas con prueba rapida,2020-05-01,1,1,2
PASORAPA,vih,no de personas con prueba rapida,2020-05-01,0,6,6
PATACAMAYA,vih,no de personas con prueba rapida,2020-05-01,5,5,10
PAZÑA,vih,no de personas con prueba rapida,2020-05-01,2,4,6
POCONA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
POJO (CBBA),vih,no de personas con prueba rapida,2020-05-01,2,7,9
POOPO,vih,no de personas con prueba rapida,2020-05-01,0,1,1
PORCO,vih,no de personas con prueba rapida,2020-05-01,0,5,5
PORONGO,vih,no de personas con prueba rapida,2020-05-01,2,0,2
PORTACHUELO,vih,no de personas con prueba rapida,2020-05-01,1,0,1
PORVENIR,vih,no de personas con prueba rapida,2020-05-01,0,4,4
POSTRER VALLE,vih,no de personas con prueba rapida,2020-05-01,1,2,3
POTOSI,vih,no de personas con prueba rapida,2020-05-01,14,43,57
PRESTO,vih,no de personas con prueba rapida,2020-05-01,0,10,10
PUCARANI,vih,no de personas con prueba rapida,2020-05-01,4,2,6
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-05-01,2,2,4
PUERTO RICO,vih,no de personas con prueba rapida,2020-05-01,0,9,9
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-05-01,86,108,194
PUNA,vih,no de personas con prueba rapida,2020-05-01,16,33,49
PUNATA,vih,no de personas con prueba rapida,2020-05-01,34,35,69
QUILLACOLLO,vih,no de personas con prueba rapida,2020-05-01,15,159,174
QUIME,vih,no de personas con prueba rapida,2020-05-01,2,7,9
QUIRUSILLAS,vih,no de personas con prueba rapida,2020-05-01,3,7,10
RAVELO,vih,no de personas con prueba rapida,2020-05-01,0,8,8
RIBERALTA,vih,no de personas con prueba rapida,2020-05-01,121,103,224
ROBORE,vih,no de personas con prueba rapida,2020-05-01,3,4,7
RURRENABAQUE,vih,no de personas con prueba rapida,2020-05-01,9,25,34
SABAYA,vih,no de personas con prueba rapida,2020-05-01,0,3,3
SACABA,vih,no de personas con prueba rapida,2020-05-01,51,58,109
SACABAMBA,vih,no de personas con prueba rapida,2020-05-01,3,5,8
SACACA,vih,no de personas con prueba rapida,2020-05-01,0,10,10
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-05-01,2,2,4
SAMAIPATA,vih,no de personas con prueba rapida,2020-05-01,4,3,7
SAN ANDRES,vih,no de personas con prueba rapida,2020-05-01,1,0,1
SAN BORJA,vih,no de personas con prueba rapida,2020-05-01,18,16,34
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-05-01,8,1,9
SAN CARLOS,vih,no de personas con prueba rapida,2020-05-01,6,15,21
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-05-01,9,7,16
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-05-01,5,2,7
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2020-05-01,20,28,48
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2020-05-01,1,1,2
SAN JULIAN,vih,no de personas con prueba rapida,2020-05-01,8,36,44
SAN LORENZO(PND),vih,no de personas con prueba rapida,2020-05-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2020-05-01,9,40,49
SAN MATIAS,vih,no de personas con prueba rapida,2020-05-01,2,3,5
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-05-01,3,3,6
SAN PEDRO,vih,no de personas con prueba rapida,2020-05-01,1,3,4
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-05-01,12,17,29
SAN RAFAEL,vih,no de personas con prueba rapida,2020-05-01,1,0,1
SANTA ANA,vih,no de personas con prueba rapida,2020-05-01,26,18,44
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-05-01,301,789,1090
SANTA ROSA,vih,no de personas con prueba rapida,2020-05-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-05-01,1,2,3
SANTIAGO DE CALLAPA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-05-01,2,7,9
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2020-05-01,0,2,2
SENA,vih,no de personas con prueba rapida,2020-05-01,0,9,9
SHINAOTA,vih,no de personas con prueba rapida,2020-05-01,12,16,28
SICAYA,vih,no de personas con prueba rapida,2020-05-01,0,2,2
SIPE SIPE,vih,no de personas con prueba rapida,2020-05-01,3,10,13
SOPACHUY,vih,no de personas con prueba rapida,2020-05-01,7,9,16
SORACACHI,vih,no de personas con prueba rapida,2020-05-01,0,1,1
SORATA,vih,no de personas con prueba rapida,2020-05-01,1,1,2
SUCRE,vih,no de personas con prueba rapida,2020-05-01,25,64,89
TACACOMA,vih,no de personas con prueba rapida,2020-05-01,4,6,10
TACOPAYA,vih,no de personas con prueba rapida,2020-05-01,9,4,13
TAPACARI,vih,no de personas con prueba rapida,2020-05-01,1,3,4
TARABUCO,vih,no de personas con prueba rapida,2020-05-01,9,34,43
TARATA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
TARIJA,vih,no de personas con prueba rapida,2020-05-01,52,147,199
TARVITA,vih,no de personas con prueba rapida,2020-05-01,2,25,27
TIAHUANACU,vih,no de personas con prueba rapida,2020-05-01,1,1,2
TIPUANI,vih,no de personas con prueba rapida,2020-05-01,9,3,12
TIQUIPAYA,vih,no de personas con prueba rapida,2020-05-01,0,3,3
TODOS SANTOS,vih,no de personas con prueba rapida,2020-05-01,18,0,18
TOLATA,vih,no de personas con prueba rapida,2020-05-01,2,1,3
TOLEDO,vih,no de personas con prueba rapida,2020-05-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2020-05-01,2,0,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-05-01,7,20,27
TOTORA(ORR),vih,no de personas con prueba rapida,2020-05-01,1,0,1
TRINIDAD,vih,no de personas con prueba rapida,2020-05-01,2,2,4
TUPIZA,vih,no de personas con prueba rapida,2020-05-01,17,148,165
TURCO,vih,no de personas con prueba rapida,2020-05-01,1,2,3
UNCIA,vih,no de personas con prueba rapida,2020-05-01,0,15,15
URUBICHA,vih,no de personas con prueba rapida,2020-05-01,3,7,10
UYUNI,vih,no de personas con prueba rapida,2020-05-01,2,3,5
VACAS,vih,no de personas con prueba rapida,2020-05-01,0,1,1
VALLEGRANDE,vih,no de personas con prueba rapida,2020-05-01,11,15,26
VIACHA,vih,no de personas con prueba rapida,2020-05-01,1,8,9
VILA VILA,vih,no de personas con prueba rapida,2020-05-01,1,2,3
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-05-01,0,1,1
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2020-05-01,0,2,2
VILLA SERRANO,vih,no de personas con prueba rapida,2020-05-01,4,3,7
VILLA TUNARI,vih,no de personas con prueba rapida,2020-05-01,33,89,122
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-05-01,0,20,20
VILLAZON,vih,no de personas con prueba rapida,2020-05-01,33,45,78
VINTO,vih,no de personas con prueba rapida,2020-05-01,2,6,8
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2020-05-01,0,3,3
WARNES,vih,no de personas con prueba rapida,2020-05-01,10,20,30
YACUIBA,vih,no de personas con prueba rapida,2020-05-01,4,2,6
YAMPARAEZ,vih,no de personas con prueba rapida,2020-05-01,0,3,3
YAPACANI,vih,no de personas con prueba rapida,2020-05-01,31,35,66
YOCALLA,vih,no de personas con prueba rapida,2020-05-01,0,3,3
YOTALA,vih,no de personas con prueba rapida,2020-05-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2020-05-01,2,2,4
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-05-01,0,6,6
ACACIO,vih,no de personas con prueba rapida,2020-06-01,0,2,2
ACHACACHI,vih,no de personas con prueba rapida,2020-06-01,0,3,3
AIQUILE,vih,no de personas con prueba rapida,2020-06-01,6,18,24
ANDAMARCA,vih,no de personas con prueba rapida,2020-06-01,26,43,69
ANTEQUERA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2020-06-01,0,2,2
ARBIETO,vih,no de personas con prueba rapida,2020-06-01,3,4,7
ARQUE,vih,no de personas con prueba rapida,2020-06-01,1,4,5
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-06-01,6,16,22
ATOCHA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
AUCAPATA,vih,no de personas con prueba rapida,2020-06-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2020-06-01,1,5,6
AZURDUY,vih,no de personas con prueba rapida,2020-06-01,6,21,27
BERMEJO,vih,no de personas con prueba rapida,2020-06-01,11,6,17
BETANZOS,vih,no de personas con prueba rapida,2020-06-01,0,2,2
BOLIVAR,vih,no de personas con prueba rapida,2020-06-01,0,2,2
BOYUIBE,vih,no de personas con prueba rapida,2020-06-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2020-06-01,2,1,3
CABEZAS,vih,no de personas con prueba rapida,2020-06-01,0,6,6
"CAIZA ""D""",vih,no de personas con prueba rapida,2020-06-01,0,2,2
CALAMARCA,vih,no de personas con prueba rapida,2020-06-01,2,2,4
CAMARGO,vih,no de personas con prueba rapida,2020-06-01,12,27,39
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2020-06-01,4,6,10
CAMIRI,vih,no de personas con prueba rapida,2020-06-01,5,6,11
CAPINOTA,vih,no de personas con prueba rapida,2020-06-01,2,2,4
CARACOLLO,vih,no de personas con prueba rapida,2020-06-01,2,6,8
CARANAVI,vih,no de personas con prueba rapida,2020-06-01,72,40,112
CARAPARI,vih,no de personas con prueba rapida,2020-06-01,3,1,4
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2020-06-01,2,3,5
CHALLAPATA,vih,no de personas con prueba rapida,2020-06-01,18,43,61
CHAQUI,vih,no de personas con prueba rapida,2020-06-01,0,1,1
CHARAGUA,vih,no de personas con prueba rapida,2020-06-01,12,12,24
CHAYANTA,vih,no de personas con prueba rapida,2020-06-01,1,0,1
CHIMORE,vih,no de personas con prueba rapida,2020-06-01,1,3,4
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2020-06-01,6,8,14
CHUMA,vih,no de personas con prueba rapida,2020-06-01,9,7,16
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2020-06-01,1,0,1
CKOCHAS,vih,no de personas con prueba rapida,2020-06-01,1,7,8
CLIZA,vih,no de personas con prueba rapida,2020-06-01,1,1,2
COBIJA,vih,no de personas con prueba rapida,2020-06-01,29,36,65
COCHABAMBA,vih,no de personas con prueba rapida,2020-06-01,463,777,1240
COLCAPIRHUA,vih,no de personas con prueba rapida,2020-06-01,49,46,95
COLOMI,vih,no de personas con prueba rapida,2020-06-01,0,10,10
COLPA BELGICA,vih,no de personas con prueba rapida,2020-06-01,1,0,1
COLQUECHACA,vih,no de personas con prueba rapida,2020-06-01,1,2,3
COLQUIRI,vih,no de personas con prueba rapida,2020-06-01,1,0,1
COMARAPA,vih,no de personas con prueba rapida,2020-06-01,1,6,7
CONCEPCION,vih,no de personas con prueba rapida,2020-06-01,5,3,8
CORIPATA,vih,no de personas con prueba rapida,2020-06-01,2,2,4
COROICO,vih,no de personas con prueba rapida,2020-06-01,9,12,21
COTAGAITA,vih,no de personas con prueba rapida,2020-06-01,0,4,4
COTOCA,vih,no de personas con prueba rapida,2020-06-01,6,7,13
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2020-06-01,3,13,16
CUEVO,vih,no de personas con prueba rapida,2020-06-01,2,0,2
CULPINA,vih,no de personas con prueba rapida,2020-06-01,0,30,30
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2020-06-01,1,1,2
CURVA,vih,no de personas con prueba rapida,2020-06-01,11,11,22
DESAGUADERO,vih,no de personas con prueba rapida,2020-06-01,6,4,10
EL ALTO,vih,no de personas con prueba rapida,2020-06-01,802,966,1768
EL CHORO,vih,no de personas con prueba rapida,2020-06-01,0,1,1
EL PUENTE(STC),vih,no de personas con prueba rapida,2020-06-01,2,5,7
EL TORNO,vih,no de personas con prueba rapida,2020-06-01,61,112,173
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2020-06-01,0,6,6
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2020-06-01,1,12,13
ESCARA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
ESCOMA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
EUCALIPTUS,vih,no de personas con prueba rapida,2020-06-01,2,1,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2020-06-01,4,13,17
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2020-06-01,2,3,5
GUAQUI,vih,no de personas con prueba rapida,2020-06-01,2,0,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2020-06-01,258,271,529
HUACARETA,vih,no de personas con prueba rapida,2020-06-01,0,3,3
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2020-06-01,0,1,1
