,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,109,109
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,22,22
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,2,2
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,34,34
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,37,37
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,16,16
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,15,15
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,40,40
TOCO,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,5,5
TODOS SANTOS,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,1,1
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,6,6
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,18,18
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,8,8
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,14,14
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,68,68
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,4,4
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,69,69
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,156,156
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,19,19
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,16,16
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,2,2
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,120,120
VACAS,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,16,16
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,62,62
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,133,133
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,5,5
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,19,19
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,98,98
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,8,8
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,11,11
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,273,273
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,14,14
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,135,135
VINTO,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,231,231
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,21,21
WALDO BALLIVIAN,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,2,2
WARNES,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,169,169
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,60,60
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,10,10
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,191,191
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,1,1
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,10,10
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,17,17
YUNGUYO DE LITORAL,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,1,1
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2020-06-01,0,13,13
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,4,4
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,43,43
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,20,20
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,4,4
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
APOLO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,24,24
ARANI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,17,17
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,126,126
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,12,12
AYATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,12,12
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,52,52
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,14,14
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,55,55
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,40,40
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,14,14
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,28,28
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,18,18
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,9,9
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,109,109
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,42,42
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,17,17
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,143,143
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,20,20
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,9,9
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,9,9
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,80,80
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,82,82
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,14,14
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,73,73
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,30,30
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,53,53
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,32,32
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,730,730
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,83,83
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,41,41
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,23,23
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,59,59
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,71,71
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,18,18
COROICO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,35,35
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,22,22
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,304,304
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,58,58
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,23,23
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
CURVA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,4,4
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1288,1288
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,17,17
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,212,212
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,25,25
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,129,129
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,35,35
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,44,44
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,31,31
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,57,57
HUARACAJE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
ICLA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,10,10
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,14,14
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,56,56
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,293,293
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1260,1260
LAJA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,24,24
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,4,4
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,143,143
LLICA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,4,4
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,10,10
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,46,46
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,39,39
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,29,29
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,49,49
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,76,76
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,685,685
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
OCURI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,26,26
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,38,38
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
ORURO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,697,697
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,33,33
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,20,20
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,12,12
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,23,23
POCONA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
POOPO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
PORCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
POROMA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,18,18
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,27,27
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,42,42
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,569,569
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
PUERTO CARABUCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,19,19
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,260,260
PUNA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,19,19
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,131,131
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,308,308
QUIME,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,12,12
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,28,28
REYES,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,19,19
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,515,515
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,23,23
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
SACABA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,433,433
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
SACACA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,14,14
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,17,17
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,12,12
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,76,76
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,84,84
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,21,21
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,106,106
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,62,62
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,18,18
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,108,108
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,140,140
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,42,42
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,35,35
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,31,31
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,25,25
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,31,31
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2861,2861
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,55,55
SANTIAGO DE CALLAPA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,9,9
SENA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,26,26
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,92,92
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,114,114
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
SORATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,10,10
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,438,438
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,10,10
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,25,25
TARACO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
TARATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,205,205
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,29,29
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,8,8
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,32,32
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,10,10
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,26,26
TOCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,10,10
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,6,6
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,11,11
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,16,16
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,22,22
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,95,95
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,166,166
TURCO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,43,43
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,28,28
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,39,39
VACAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,7,7
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,51,51
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,153,153
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,21,21
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,152,152
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,2,2
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,17,17
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,13,13
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,277,277
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,16,16
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,158,158
VINTO,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,148,148
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,15,15
WALDO BALLIVIAN,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,3,3
WARNES,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,430,430
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,35,35
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,4,4
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,286,286
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,1,1
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,9,9
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,5,5
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2020-07-01,0,18,18
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,49,49
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,73,73
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,4,4
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,5,5
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,9,9
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,5,5
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,2,2
APOLO,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,14,14
ARANI,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,10,10
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,18,18
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,16,16
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,152,152
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,9,9
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,8,8
AYATA,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,11,11
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,65,65
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2020-08-01,0,11,11
