municipality,group,variable,month,AQV femenino,TOTAL
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,6,6
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,2,2
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,6,6
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,4,4
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,11,11
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,4,4
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,2,2
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,5,5
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,6,6
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,2,2
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,8,8
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,2,2
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,8,8
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,4,4
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,7,7
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,175,175
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,2,2
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,20,20
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,20,20
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,3,3
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,3,3
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,10,10
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,4,4
