municipality,group,variable,month,DIU: Usuarias continuas,TOTAL
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,27,27
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,12,12
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,7,7
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,9,9
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,481,481
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,8,8
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,17,17
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,23,23
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,67,67
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,191,191
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,13,13
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,72,72
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,9,9
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,34,34
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,14,14
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,62,62
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,10,10
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,16,16
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,16,16
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,3,3
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,258,258
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,40,40
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,184,184
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,214,214
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,38,38
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,9,9
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,11,11
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,8,8
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,17,17
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,24,24
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,10,10
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,18,18
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,19,19
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,54,54
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,7,7
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,20,20
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,10,10
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,11,11
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,14,14
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,7,7
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,4,4
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,337,337
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,16,16
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,10,10
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,8,8
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,184,184
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,5,5
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,31,31
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,10,10
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,8,8
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,4,4
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,11,11
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,12,12
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,326,326
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,5,5
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,4,4
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,5,5
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,9,9
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,17,17
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,41,41
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,191,191
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,5,5
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,13,13
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,8,8
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,57,57
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,11,11
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,27,27
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,22,22
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,4,4
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,38,38
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,18,18
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,11,11
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,8,8
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,4,4
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,8,8
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,353,353
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,46,46
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,176,176
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,149,149
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,27,27
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,1,1
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,8,8
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,11,11
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,12,12
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,4,4
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,6,6
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,15,15
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,16,16
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,2,2
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,20,20
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,9,9
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,7,7
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,3,3
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,56,56
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-06-01,6,6
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,3,3
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,2,2
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,4,4
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,16,16
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,6,6
BOLIVAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,9,9
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,13,13
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,7,7
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,4,4
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,18,18
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,344,344
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,4,4
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,12,12
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,2,2
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,15,15
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,10,10
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,151,151
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,2,2
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,35,35
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,3,3
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,2,2
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,14,14
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,7,7
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,2,2
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,8,8
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,13,13
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,390,390
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,7,7
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,6,6
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,11,11
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-07-01,27,27
