municipality,group,variable,month,Cirugías medianas y mayores,TOTAL
RURRENABAQUE,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,7,7
SACABA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,53,53
SAMAIPATA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,10,10
SAN ANTONIO DE LOMERIO,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,1,1
SAN BORJA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,18,18
SAN BUENA VENTURA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,1,1
SAN CARLOS,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,6,6
SAN IGNACIO,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,6,6
SAN IGNACIO DE VELASCO,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,38,38
SAN JAVIER(STC),cirugias y anestesias,cirugias medianas y mayores,2005-08-01,5,5
SAN JOAQUIN,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,4,4
SAN JOSE DE CHIQUITOS,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,8,8
SAN JUAN DE YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,29,29
SAN JULIAN,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,15,15
SAN LUCAS,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,4,4
SAN MATIAS,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,11,11
SAN RAMON,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,2,2
SAN RAMON,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,3,3
SANTA ANA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,13,13
SANTA CRUZ DE LA SIERRA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,3645,3645
SANTA ROSA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,2,2
SIPE SIPE,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,22,22
SOPACHUY,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,6,6
SUCRE,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,936,936
TARABUCO,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,2,2
TARIJA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,527,527
TIQUIPAYA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,10,10
TIRAQUE (CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-08-01,19,19
TOTORA(CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-08-01,1,1
TRINIDAD,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,84,84
TUPIZA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,32,32
UNCIA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,24,24
UYUNI,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,1,1
VALLEGRANDE,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,34,34
VIACHA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,4,4
VILLA MONTES,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,22,22
VILLA TUNARI,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,31,31
VILLAZON,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,39,39
VITICHI,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,1,1
WARNES,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,57,57
YACUIBA,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,82,82
YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,13,13
ZUDAÑEZ,cirugias y anestesias,cirugias medianas y mayores,2005-08-01,5,5
AIQUILE,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,10,10
ASCENCION DE GUARAYOS,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,17,17
ATOCHA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,15,15
BAURES,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
BERMEJO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,28,28
BETANZOS,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,1,1
CAMARGO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,31,31
CAMIRI,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,98,98
CAPINOTA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,6,6
CARANAVI,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,21,21
CHALLAPATA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
CHARAGUA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,22,22
CHULUMANI (V. DE LA LIBERTAD),cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
COBIJA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,69,69
COCHABAMBA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,1848,1848
COLCAPIRHUA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,67,67
COMARAPA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,11,11
COPACABANA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
COROICO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,36,36
COTOCA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,48,48
CULPINA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
EL ALTO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,450,450
EL TORNO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,18,18
GUANAY,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,1,1
GUAYARAMERIN,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,28,28
HUANUNI,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,6,6
LA PAZ,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2958,2958
LLALLAGUA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,45,45
MAGDALENA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,4,4
MAIRANA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,4,4
MONTEAGUDO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,23,23
MONTERO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,153,153
ORURO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,464,464
PADILLA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,14,14
PORTACHUELO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,39,39
POTOSI,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,222,222
PUERTO ACOSTA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,8,8
PUERTO QUIJARRO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
PUERTO SUAREZ,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,17,17
PUERTO VILLARROEL,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,10,10
PUNATA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,21,21
QUILLACOLLO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,31,31
REYES,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,6,6
RIBERALTA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,72,72
ROBORE,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,4,4
RURRENABAQUE,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,13,13
SACABA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,73,73
SAMAIPATA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,5,5
SAN ANDRES,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,3,3
SAN ANTONIO DE LOMERIO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,1,1
SAN BORJA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,21,21
SAN BUENA VENTURA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,3,3
SAN CARLOS,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,19,19
SAN IGNACIO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
SAN IGNACIO DE VELASCO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,34,34
SAN JAVIER(STC),cirugias y anestesias,cirugias medianas y mayores,2005-09-01,48,48
SAN JOAQUIN,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,1,1
SAN JOSE DE CHIQUITOS,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,7,7
SAN JUAN DE YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,43,43
SAN JULIAN,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,12,12
SAN LUCAS,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,6,6
SAN MATIAS,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,8,8
SAN RAMON,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,3,3
SANTA ANA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,19,19
SANTA CRUZ DE LA SIERRA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2525,2525
SANTA ROSA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,5,5
SIPE SIPE,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,21,21
SOPACHUY,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,5,5
SUCRE,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,692,692
TARABUCO,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,3,3
TARIJA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,411,411
TIQUIPAYA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,10,10
TIRAQUE (CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-09-01,4,4
TOTORA(CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-09-01,7,7
TRINIDAD,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,398,398
TUPIZA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,40,40
UNCIA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,33,33
VALLEGRANDE,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,34,34
VIACHA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,5,5
VILLA MONTES,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,21,21
VILLA TUNARI,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,15,15
VILLAZON,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,30,30
WARNES,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,34,34
YACUIBA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,57,57
YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,19,19
YOTALA,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,3,3
ZUDAÑEZ,cirugias y anestesias,cirugias medianas y mayores,2005-09-01,2,2
ACHACACHI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,5,5
AIQUILE,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,18,18
APOLO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
ATOCHA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
AZURDUY,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
BERMEJO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,16,16
BETANZOS,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,4,4
CAMARGO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,18,18
CAMIRI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,104,104
CAPINOTA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,4,4
CARANAVI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,20,20
CHALLAPATA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,2,2
CHARAGUA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,7,7
CHULUMANI (V. DE LA LIBERTAD),cirugias y anestesias,cirugias medianas y mayores,2005-10-01,4,4
COBIJA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,62,62
COCHABAMBA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1999,1999
COLCAPIRHUA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,62,62
COMARAPA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,5,5
COPACABANA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
COROICO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,10,10
COTOCA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,38,38
CULPINA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,7,7
EL ALTO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,661,661
EL TORNO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,12,12
GUANAY,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,4,4
GUAYARAMERIN,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,21,21
HUANUNI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
LA PAZ,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,2534,2534
LLALLAGUA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,30,30
MAGDALENA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,6,6
MAIRANA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,11,11
MONTEAGUDO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,28,28
MONTERO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,133,133
ORURO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,495,495
PADILLA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,15,15
PATACAMAYA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
PORTACHUELO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,43,43
POTOSI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,129,129
PUERTO ACOSTA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,17,17
PUERTO QUIJARRO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
PUERTO SUAREZ,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,16,16
PUERTO VILLARROEL,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,20,20
PUNATA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,55,55
QUILLACOLLO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,80,80
REYES,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,7,7
RIBERALTA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,85,85
ROBORE,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,6,6
RURRENABAQUE,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,6,6
SACABA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,48,48
SAMAIPATA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,5,5
SAN ANDRES,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,7,7
SAN BORJA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,17,17
SAN BUENA VENTURA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
SAN CARLOS,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,14,14
SAN IGNACIO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
SAN IGNACIO DE VELASCO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,36,36
SAN JAVIER(STC),cirugias y anestesias,cirugias medianas y mayores,2005-10-01,4,4
SAN JOAQUIN,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
SAN JOSE DE CHIQUITOS,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,7,7
SAN JUAN DE YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,20,20
SAN JULIAN,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,19,19
SAN LUCAS,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
SAN MATIAS,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
SAN RAMON,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,1,1
SANTA ANA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,18,18
SANTA CRUZ DE LA SIERRA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3324,3324
SANTA ROSA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
SIPE SIPE,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,26,26
SOPACHUY,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
SORATA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,3,3
SUCRE,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,807,807
TARABUCO,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,2,2
TARIJA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,374,374
TIQUIPAYA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,4,4
TIRAQUE (CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-10-01,8,8
TOTORA(CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-10-01,5,5
TRINIDAD,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,112,112
TUPIZA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,29,29
UNCIA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,34,34
VALLEGRANDE,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,34,34
VIACHA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,10,10
VILLA MONTES,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,23,23
VILLA TUNARI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,19,19
VILLAZON,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,16,16
WARNES,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,34,34
YACUIBA,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,57,57
YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,9,9
ZUDAÑEZ,cirugias y anestesias,cirugias medianas y mayores,2005-10-01,6,6
AIQUILE,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,10,10
APOLO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
ASCENCION DE GUARAYOS,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,9,9
ATOCHA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),cirugias y anestesias,cirugias medianas y mayores,2005-11-01,2,2
BAURES,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,3,3
BERMEJO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,76,76
BETANZOS,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
CAMARGO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,19,19
CAMIRI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,82,82
CAPINOTA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
CARANAVI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,20,20
CHALLAPATA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
CHARAGUA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
COBIJA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,64,64
COCHABAMBA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,2881,2881
COLCAPIRHUA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,45,45
COMARAPA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,9,9
CONCEPCION,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,3,3
COPACABANA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
COROICO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,9,9
COTOCA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,35,35
CULPINA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,2,2
DESAGUADERO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
EL ALTO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,634,634
EL TORNO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,8,8
GUANAY,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
GUAYARAMERIN,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,38,38
HUANUNI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,3,3
LA PAZ,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,3215,3215
LLALLAGUA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,36,36
MAGDALENA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,2,2
MAIRANA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,5,5
MONTEAGUDO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,30,30
MONTERO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,138,138
ORURO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,499,499
PADILLA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,16,16
PATACAMAYA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,5,5
PORTACHUELO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,24,24
POTOSI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,218,218
PUERTO ACOSTA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,15,15
PUERTO QUIJARRO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
PUERTO SUAREZ,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,17,17
PUERTO VILLARROEL,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,21,21
PUNATA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,26,26
QUILLACOLLO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,68,68
REYES,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,7,7
RIBERALTA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,258,258
ROBORE,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,12,12
RURRENABAQUE,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,8,8
SACABA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,36,36
SAMAIPATA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
SAN ANDRES,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
SAN BORJA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,25,25
SAN BUENA VENTURA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
SAN CARLOS,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,18,18
SAN IGNACIO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,2,2
SAN IGNACIO DE VELASCO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,58,58
SAN JAVIER(STC),cirugias y anestesias,cirugias medianas y mayores,2005-11-01,2,2
SAN JOAQUIN,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,3,3
SAN JOSE DE CHIQUITOS,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,5,5
SAN JUAN DE YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,29,29
SAN JULIAN,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,15,15
SAN LORENZO(PND),cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
SAN LUCAS,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,20,20
SAN MATIAS,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
SAN RAMON,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,5,5
SANTA ANA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,10,10
SANTA CRUZ DE LA SIERRA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,2950,2950
SANTA ROSA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
SIPE SIPE,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,21,21
SOPACHUY,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
SORATA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
SUCRE,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,550,550
TARIJA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,378,378
TIQUIPAYA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,12,12
TIRAQUE (CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-11-01,9,9
TOLEDO,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,3,3
TOTORA(CBBA),cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
TRINIDAD,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,132,132
TUPIZA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,37,37
UNCIA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,31,31
VALLEGRANDE,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,23,23
VIACHA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,5,5
VILLA MONTES,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,25,25
VILLA TUNARI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,7,7
VILLAZON,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,19,19
VITICHI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
WARNES,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,22,22
YACUIBA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,76,76
YAPACANI,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,4,4
YOTALA,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
ZUDAÑEZ,cirugias y anestesias,cirugias medianas y mayores,2005-11-01,1,1
AIQUILE,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,9,9
ASCENCION DE GUARAYOS,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),cirugias y anestesias,cirugias medianas y mayores,2005-12-01,3,3
BAURES,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,2,2
BERMEJO,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,20,20
BETANZOS,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,1,1
CAMARGO,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,30,30
CAMIRI,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,69,69
CAPINOTA,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,3,3
CARANAVI,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,20,20
CHARAGUA,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,11,11
CHULUMANI (V. DE LA LIBERTAD),cirugias y anestesias,cirugias medianas y mayores,2005-12-01,1,1
COBIJA,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,58,58
COCHABAMBA,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,2139,2139
COMARAPA,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,5,5
CONCEPCION,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,3,3
COPACABANA,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,2,2
COROICO,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,14,14
COTOCA,cirugias y anestesias,cirugias medianas y mayores,2005-12-01,20,20
