,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-04-01,0,5,5
SAN PEDRO DE QUEMES,vih,no de personas con prueba rapida,2018-04-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2018-04-01,0,2,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-04-01,1,3,4
SANTA ANA,vih,no de personas con prueba rapida,2018-04-01,22,36,58
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-04-01,792,2048,2840
SANTA ROSA,vih,no de personas con prueba rapida,2018-04-01,4,0,4
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-04-01,3,0,3
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-04-01,18,20,38
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-04-01,10,10,20
SAPAHAQUI,vih,no de personas con prueba rapida,2018-04-01,0,1,1
SENA,vih,no de personas con prueba rapida,2018-04-01,0,4,4
SHINAOTA,vih,no de personas con prueba rapida,2018-04-01,34,25,59
SICAYA,vih,no de personas con prueba rapida,2018-04-01,5,4,9
SIPE SIPE,vih,no de personas con prueba rapida,2018-04-01,8,30,38
SOPACHUY,vih,no de personas con prueba rapida,2018-04-01,15,21,36
SORATA,vih,no de personas con prueba rapida,2018-04-01,56,18,74
SUCRE,vih,no de personas con prueba rapida,2018-04-01,213,253,466
TACACHI,vih,no de personas con prueba rapida,2018-04-01,3,3,6
TACOPAYA,vih,no de personas con prueba rapida,2018-04-01,3,4,7
TAHUA,vih,no de personas con prueba rapida,2018-04-01,1,0,1
TAPACARI,vih,no de personas con prueba rapida,2018-04-01,11,2,13
TARABUCO,vih,no de personas con prueba rapida,2018-04-01,21,36,57
TARATA,vih,no de personas con prueba rapida,2018-04-01,5,16,21
TARIJA,vih,no de personas con prueba rapida,2018-04-01,146,238,384
TARVITA,vih,no de personas con prueba rapida,2018-04-01,3,24,27
TEOPONTE,vih,no de personas con prueba rapida,2018-04-01,3,6,9
TIAWANACU,vih,no de personas con prueba rapida,2018-04-01,0,5,5
TINGUIPAYA,vih,no de personas con prueba rapida,2018-04-01,0,21,21
TIPUANI,vih,no de personas con prueba rapida,2018-04-01,0,5,5
TIQUIPAYA,vih,no de personas con prueba rapida,2018-04-01,28,46,74
TOCO,vih,no de personas con prueba rapida,2018-04-01,1,0,1
TOLATA,vih,no de personas con prueba rapida,2018-04-01,6,4,10
TOLEDO,vih,no de personas con prueba rapida,2018-04-01,6,5,11
TOMINA,vih,no de personas con prueba rapida,2018-04-01,2,0,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2018-04-01,3,4,7
TOTORA(ORR),vih,no de personas con prueba rapida,2018-04-01,1,1,2
TRINIDAD,vih,no de personas con prueba rapida,2018-04-01,280,201,481
TUPIZA,vih,no de personas con prueba rapida,2018-04-01,23,19,42
UNCIA,vih,no de personas con prueba rapida,2018-04-01,4,4,8
URUBICHA,vih,no de personas con prueba rapida,2018-04-01,4,6,10
UYUNI,vih,no de personas con prueba rapida,2018-04-01,1,29,30
VACAS,vih,no de personas con prueba rapida,2018-04-01,2,1,3
VALLEGRANDE,vih,no de personas con prueba rapida,2018-04-01,22,20,42
VIACHA,vih,no de personas con prueba rapida,2018-04-01,25,25,50
VILA VILA,vih,no de personas con prueba rapida,2018-04-01,1,0,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-04-01,6,15,21
VILLA MONTES,vih,no de personas con prueba rapida,2018-04-01,15,21,36
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2018-04-01,2,18,20
VILLA RIVERO,vih,no de personas con prueba rapida,2018-04-01,3,0,3
VILLA SERRANO,vih,no de personas con prueba rapida,2018-04-01,4,3,7
VILLA TUNARI,vih,no de personas con prueba rapida,2018-04-01,78,88,166
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-04-01,20,59,79
VILLAZON,vih,no de personas con prueba rapida,2018-04-01,28,174,202
VINTO,vih,no de personas con prueba rapida,2018-04-01,10,22,32
WARNES,vih,no de personas con prueba rapida,2018-04-01,75,103,178
YACUIBA,vih,no de personas con prueba rapida,2018-04-01,17,34,51
YAMPARAEZ,vih,no de personas con prueba rapida,2018-04-01,0,3,3
YAPACANI,vih,no de personas con prueba rapida,2018-04-01,46,62,108
YUNCHARA,vih,no de personas con prueba rapida,2018-04-01,3,2,5
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-04-01,1,20,21
ACACIO,vih,no de personas con prueba rapida,2018-05-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2018-05-01,8,15,23
ALCALA,vih,no de personas con prueba rapida,2018-05-01,3,8,11
ALTO BENI,vih,no de personas con prueba rapida,2018-05-01,1,1,2
ANCORAIMES,vih,no de personas con prueba rapida,2018-05-01,4,3,7
ANDAMARCA,vih,no de personas con prueba rapida,2018-05-01,2,4,6
ANTEQUERA,vih,no de personas con prueba rapida,2018-05-01,1,1,2
ANZALDO,vih,no de personas con prueba rapida,2018-05-01,0,4,4
APOLO,vih,no de personas con prueba rapida,2018-05-01,2,2,4
ARANI,vih,no de personas con prueba rapida,2018-05-01,1,1,2
ARBIETO,vih,no de personas con prueba rapida,2018-05-01,1,1,2
ARQUE,vih,no de personas con prueba rapida,2018-05-01,10,13,23
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-05-01,55,112,167
AYATA,vih,no de personas con prueba rapida,2018-05-01,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-05-01,1,13,14
AZURDUY,vih,no de personas con prueba rapida,2018-05-01,0,9,9
BERMEJO,vih,no de personas con prueba rapida,2018-05-01,3,18,21
BETANZOS,vih,no de personas con prueba rapida,2018-05-01,0,2,2
BOLPEBRA,vih,no de personas con prueba rapida,2018-05-01,6,11,17
BUENA VISTA,vih,no de personas con prueba rapida,2018-05-01,1,1,2
CABEZAS,vih,no de personas con prueba rapida,2018-05-01,15,19,34
CAJUATA,vih,no de personas con prueba rapida,2018-05-01,0,7,7
CALAMARCA,vih,no de personas con prueba rapida,2018-05-01,3,3,6
CAMARGO,vih,no de personas con prueba rapida,2018-05-01,11,45,56
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-05-01,2,2,4
CAMIRI,vih,no de personas con prueba rapida,2018-05-01,12,27,39
CAPINOTA,vih,no de personas con prueba rapida,2018-05-01,5,10,15
CARACOLLO,vih,no de personas con prueba rapida,2018-05-01,1,1,2
CARANAVI,vih,no de personas con prueba rapida,2018-05-01,12,16,28
CARAPARI,vih,no de personas con prueba rapida,2018-05-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2018-05-01,1,2,3
CHALLAPATA,vih,no de personas con prueba rapida,2018-05-01,18,151,169
CHARAGUA,vih,no de personas con prueba rapida,2018-05-01,1,3,4
CHIMORE,vih,no de personas con prueba rapida,2018-05-01,7,13,20
CHIPAYA,vih,no de personas con prueba rapida,2018-05-01,5,23,28
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-05-01,11,13,24
CHUMA,vih,no de personas con prueba rapida,2018-05-01,3,5,8
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2018-05-01,2,0,2
CLIZA,vih,no de personas con prueba rapida,2018-05-01,2,2,4
COBIJA,vih,no de personas con prueba rapida,2018-05-01,1094,952,2046
COCHABAMBA,vih,no de personas con prueba rapida,2018-05-01,328,602,930
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-05-01,53,99,152
COLOMI,vih,no de personas con prueba rapida,2018-05-01,2,29,31
COLPA BELGICA,vih,no de personas con prueba rapida,2018-05-01,2,0,2
COLQUIRI,vih,no de personas con prueba rapida,2018-05-01,3,0,3
COMARAPA,vih,no de personas con prueba rapida,2018-05-01,6,14,20
CONCEPCION,vih,no de personas con prueba rapida,2018-05-01,8,1,9
COPACABANA,vih,no de personas con prueba rapida,2018-05-01,1,0,1
CORIPATA,vih,no de personas con prueba rapida,2018-05-01,5,2,7
COROICO,vih,no de personas con prueba rapida,2018-05-01,10,5,15
CORQUE,vih,no de personas con prueba rapida,2018-05-01,2,3,5
COTAGAITA,vih,no de personas con prueba rapida,2018-05-01,0,1,1
COTOCA,vih,no de personas con prueba rapida,2018-05-01,58,40,98
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2018-05-01,12,21,33
CUEVO,vih,no de personas con prueba rapida,2018-05-01,15,1,16
CULPINA,vih,no de personas con prueba rapida,2018-05-01,2,20,22
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2018-05-01,1,0,1
EL ALTO,vih,no de personas con prueba rapida,2018-05-01,537,1437,1974
EL CHORO,vih,no de personas con prueba rapida,2018-05-01,1,0,1
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-05-01,33,37,70
EL PUENTE(TJA),vih,no de personas con prueba rapida,2018-05-01,3,0,3
EL TORNO,vih,no de personas con prueba rapida,2018-05-01,9,496,505
EL VILLAR,vih,no de personas con prueba rapida,2018-05-01,1,1,2
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2018-05-01,30,25,55
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-05-01,82,76,158
ESCARA,vih,no de personas con prueba rapida,2018-05-01,1,2,3
ESCOMA,vih,no de personas con prueba rapida,2018-05-01,1,3,4
EUCALIPTUS,vih,no de personas con prueba rapida,2018-05-01,2,6,8
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-05-01,10,22,32
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2018-05-01,2,9,11
GUANAY,vih,no de personas con prueba rapida,2018-05-01,4,4,8
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-05-01,311,382,693
GUTIERREZ,vih,no de personas con prueba rapida,2018-05-01,0,6,6
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2018-05-01,0,3,3
HUACHACALLA,vih,no de personas con prueba rapida,2018-05-01,1,0,1
HUANUNI,vih,no de personas con prueba rapida,2018-05-01,24,73,97
HUARINA,vih,no de personas con prueba rapida,2018-05-01,0,4,4
HUAYLLAMARCA,vih,no de personas con prueba rapida,2018-05-01,0,3,3
ICLA,vih,no de personas con prueba rapida,2018-05-01,1,4,5
INCAHUASI,vih,no de personas con prueba rapida,2018-05-01,9,22,31
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2018-05-01,7,3,10
JESUS DE MACHACA,vih,no de personas con prueba rapida,2018-05-01,5,7,12
LA ASUNTA,vih,no de personas con prueba rapida,2018-05-01,24,18,42
LA GUARDIA,vih,no de personas con prueba rapida,2018-05-01,29,142,171
LA PAZ,vih,no de personas con prueba rapida,2018-05-01,1649,2113,3762
LAGUNILLAS,vih,no de personas con prueba rapida,2018-05-01,1,1,2
LLALLAGUA,vih,no de personas con prueba rapida,2018-05-01,20,24,44
MACHACAMARCA,vih,no de personas con prueba rapida,2018-05-01,142,152,294
MACHARETI,vih,no de personas con prueba rapida,2018-05-01,2,2,4
MAIRANA,vih,no de personas con prueba rapida,2018-05-01,5,4,9
MAPIRI,vih,no de personas con prueba rapida,2018-05-01,4,0,4
MINEROS,vih,no de personas con prueba rapida,2018-05-01,1,10,11
MIZQUE,vih,no de personas con prueba rapida,2018-05-01,8,23,31
MOJOCOYA,vih,no de personas con prueba rapida,2018-05-01,0,2,2
MONTEAGUDO,vih,no de personas con prueba rapida,2018-05-01,12,49,61
MONTERO,vih,no de personas con prueba rapida,2018-05-01,320,427,747
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2018-05-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2018-05-01,1,3,4
OKINAWA,vih,no de personas con prueba rapida,2018-05-01,2,1,3
OMEREQUE,vih,no de personas con prueba rapida,2018-05-01,1,0,1
ORURO,vih,no de personas con prueba rapida,2018-05-01,169,498,667
PADCAYA,vih,no de personas con prueba rapida,2018-05-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2018-05-01,1,2,3
PAILON,vih,no de personas con prueba rapida,2018-05-01,18,80,98
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-05-01,13,3,16
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2018-05-01,1,0,1
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-05-01,2,9,11
PATACAMAYA,vih,no de personas con prueba rapida,2018-05-01,5,5,10
POCONA,vih,no de personas con prueba rapida,2018-05-01,7,28,35
POOPO,vih,no de personas con prueba rapida,2018-05-01,24,49,73
PORCO,vih,no de personas con prueba rapida,2018-05-01,0,3,3
PORONGO,vih,no de personas con prueba rapida,2018-05-01,4,2,6
PORTACHUELO,vih,no de personas con prueba rapida,2018-05-01,9,6,15
PORVENIR,vih,no de personas con prueba rapida,2018-05-01,0,7,7
POTOSI,vih,no de personas con prueba rapida,2018-05-01,6,14,20
PRESTO,vih,no de personas con prueba rapida,2018-05-01,0,4,4
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-05-01,8,23,31
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-05-01,8,12,20
PUERTO RICO,vih,no de personas con prueba rapida,2018-05-01,2,11,13
PUERTO SUAREZ,vih,no de personas con prueba rapida,2018-05-01,3,1,4
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-05-01,134,357,491
QUILLACOLLO,vih,no de personas con prueba rapida,2018-05-01,38,51,89
QUIME,vih,no de personas con prueba rapida,2018-05-01,5,9,14
RAVELO,vih,no de personas con prueba rapida,2018-05-01,0,3,3
REYES,vih,no de personas con prueba rapida,2018-05-01,0,1,1
RIBERALTA,vih,no de personas con prueba rapida,2018-05-01,131,193,324
ROBORE,vih,no de personas con prueba rapida,2018-05-01,6,5,11
RURRENABAQUE,vih,no de personas con prueba rapida,2018-05-01,5,9,14
SABAYA,vih,no de personas con prueba rapida,2018-05-01,2,5,7
SACABA,vih,no de personas con prueba rapida,2018-05-01,58,174,232
SACACA,vih,no de personas con prueba rapida,2018-05-01,1,7,8
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-05-01,77,80,157
SAMAIPATA,vih,no de personas con prueba rapida,2018-05-01,9,5,14
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2018-05-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2018-05-01,2,1,3
SAN BORJA,vih,no de personas con prueba rapida,2018-05-01,1,2,3
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2018-05-01,6,10,16
SAN CARLOS,vih,no de personas con prueba rapida,2018-05-01,17,25,42
SAN IGNACIO,vih,no de personas con prueba rapida,2018-05-01,10,7,17
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-05-01,15,20,35
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-05-01,2,5,7
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-05-01,10,172,182
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2018-05-01,0,1,1
SAN JULIAN,vih,no de personas con prueba rapida,2018-05-01,33,87,120
SAN LUCAS,vih,no de personas con prueba rapida,2018-05-01,1,8,9
SAN MATIAS,vih,no de personas con prueba rapida,2018-05-01,14,20,34
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2018-05-01,3,7,10
SAN PEDRO,vih,no de personas con prueba rapida,2018-05-01,87,153,240
SAN RAMON BENI,vih,no de personas con prueba rapida,2018-05-01,2,2,4
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-05-01,2,3,5
SANTA ANA,vih,no de personas con prueba rapida,2018-05-01,12,16,28
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-05-01,887,2126,3013
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-05-01,2,8,10
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-05-01,16,12,28
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-05-01,6,9,15
SAPAHAQUI,vih,no de personas con prueba rapida,2018-05-01,1,0,1
SHINAOTA,vih,no de personas con prueba rapida,2018-05-01,15,6,21
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2018-05-01,1,1,2
SICAYA,vih,no de personas con prueba rapida,2018-05-01,3,5,8
SIPE SIPE,vih,no de personas con prueba rapida,2018-05-01,7,25,32
SOPACHUY,vih,no de personas con prueba rapida,2018-05-01,10,19,29
SORATA,vih,no de personas con prueba rapida,2018-05-01,10,4,14
SUCRE,vih,no de personas con prueba rapida,2018-05-01,108,182,290
TACACHI,vih,no de personas con prueba rapida,2018-05-01,3,3,6
TACACOMA,vih,no de personas con prueba rapida,2018-05-01,10,3,13
TACOPAYA,vih,no de personas con prueba rapida,2018-05-01,12,10,22
TAPACARI,vih,no de personas con prueba rapida,2018-05-01,28,8,36
TARABUCO,vih,no de personas con prueba rapida,2018-05-01,32,68,100
TARIJA,vih,no de personas con prueba rapida,2018-05-01,100,262,362
TARVITA,vih,no de personas con prueba rapida,2018-05-01,4,30,34
TEOPONTE,vih,no de personas con prueba rapida,2018-05-01,2,1,3
TIAWANACU,vih,no de personas con prueba rapida,2018-05-01,1,1,2
TINGUIPAYA,vih,no de personas con prueba rapida,2018-05-01,0,10,10
TIPUANI,vih,no de personas con prueba rapida,2018-05-01,4,3,7
TIQUIPAYA,vih,no de personas con prueba rapida,2018-05-01,9,27,36
TOLATA,vih,no de personas con prueba rapida,2018-05-01,5,2,7
TOMINA,vih,no de personas con prueba rapida,2018-05-01,0,6,6
TOTORA(CBBA),vih,no de personas con prueba rapida,2018-05-01,2,8,10
TOTORA(ORR),vih,no de personas con prueba rapida,2018-05-01,1,0,1
TRINIDAD,vih,no de personas con prueba rapida,2018-05-01,93,200,293
TUPIZA,vih,no de personas con prueba rapida,2018-05-01,60,115,175
UNCIA,vih,no de personas con prueba rapida,2018-05-01,4,10,14
URUBICHA,vih,no de personas con prueba rapida,2018-05-01,30,18,48
UYUNI,vih,no de personas con prueba rapida,2018-05-01,2,27,29
VALLEGRANDE,vih,no de personas con prueba rapida,2018-05-01,22,16,38
VIACHA,vih,no de personas con prueba rapida,2018-05-01,27,30,57
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-05-01,1,0,1
VILLA MONTES,vih,no de personas con prueba rapida,2018-05-01,23,31,54
VILLA RIVERO,vih,no de personas con prueba rapida,2018-05-01,1,1,2
VILLA SERRANO,vih,no de personas con prueba rapida,2018-05-01,3,9,12
VILLA TUNARI,vih,no de personas con prueba rapida,2018-05-01,72,59,131
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-05-01,9,19,28
VILLAZON,vih,no de personas con prueba rapida,2018-05-01,14,31,45
VINTO,vih,no de personas con prueba rapida,2018-05-01,18,13,31
VITICHI,vih,no de personas con prueba rapida,2018-05-01,1,3,4
WARNES,vih,no de personas con prueba rapida,2018-05-01,43,74,117
YACUIBA,vih,no de personas con prueba rapida,2018-05-01,18,31,49
YAMPARAEZ,vih,no de personas con prueba rapida,2018-05-01,1,3,4
YAPACANI,vih,no de personas con prueba rapida,2018-05-01,58,54,112
YOTALA,vih,no de personas con prueba rapida,2018-05-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2018-05-01,5,6,11
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-05-01,2,12,14
ACACIO,vih,no de personas con prueba rapida,2018-06-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2018-06-01,11,13,24
ALCALA,vih,no de personas con prueba rapida,2018-06-01,22,7,29
ANCORAIMES,vih,no de personas con prueba rapida,2018-06-01,1,0,1
ANDAMARCA,vih,no de personas con prueba rapida,2018-06-01,0,4,4
ANZALDO,vih,no de personas con prueba rapida,2018-06-01,2,6,8
APOLO,vih,no de personas con prueba rapida,2018-06-01,2,1,3
ARANI,vih,no de personas con prueba rapida,2018-06-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2018-06-01,1,4,5
ARQUE,vih,no de personas con prueba rapida,2018-06-01,4,22,26
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-06-01,32,78,110
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-06-01,2,4,6
AZURDUY,vih,no de personas con prueba rapida,2018-06-01,0,11,11
BERMEJO,vih,no de personas con prueba rapida,2018-06-01,10,29,39
BETANZOS,vih,no de personas con prueba rapida,2018-06-01,0,1,1
BOYUIBE,vih,no de personas con prueba rapida,2018-06-01,1,0,1
BUENA VISTA,vih,no de personas con prueba rapida,2018-06-01,0,4,4
CABEZAS,vih,no de personas con prueba rapida,2018-06-01,6,10,16
"CAIZA ""D""",vih,no de personas con prueba rapida,2018-06-01,0,2,2
CAJUATA,vih,no de personas con prueba rapida,2018-06-01,0,1,1
CALAMARCA,vih,no de personas con prueba rapida,2018-06-01,1,5,6
CAMARGO,vih,no de personas con prueba rapida,2018-06-01,10,74,84
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-06-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2018-06-01,12,22,34
CARACOLLO,vih,no de personas con prueba rapida,2018-06-01,4,14,18
CARANAVI,vih,no de personas con prueba rapida,2018-06-01,27,22,49
CARANGAS,vih,no de personas con prueba rapida,2018-06-01,1,3,4
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2018-06-01,30,19,49
CHALLAPATA,vih,no de personas con prueba rapida,2018-06-01,18,133,151
CHARAGUA,vih,no de personas con prueba rapida,2018-06-01,5,5,10
CHIMORE,vih,no de personas con prueba rapida,2018-06-01,9,13,22
CHIPAYA,vih,no de personas con prueba rapida,2018-06-01,0,1,1
CHOQUE COTA,vih,no de personas con prueba rapida,2018-06-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-06-01,13,13,26
CHUMA,vih,no de personas con prueba rapida,2018-06-01,3,8,11
CKOCHAS,vih,no de personas con prueba rapida,2018-06-01,0,1,1
COBIJA,vih,no de personas con prueba rapida,2018-06-01,132,146,278
COCHABAMBA,vih,no de personas con prueba rapida,2018-06-01,459,589,1048
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-06-01,36,64,100
COLOMI,vih,no de personas con prueba rapida,2018-06-01,0,8,8
COLPA BELGICA,vih,no de personas con prueba rapida,2018-06-01,1,1,2
COLQUIRI,vih,no de personas con prueba rapida,2018-06-01,2,0,2
COMARAPA,vih,no de personas con prueba rapida,2018-06-01,10,10,20
CONCEPCION,vih,no de personas con prueba rapida,2018-06-01,4,3,7
CORIPATA,vih,no de personas con prueba rapida,2018-06-01,3,0,3
COROICO,vih,no de personas con prueba rapida,2018-06-01,3,11,14
CORQUE,vih,no de personas con prueba rapida,2018-06-01,0,2,2
COTOCA,vih,no de personas con prueba rapida,2018-06-01,26,15,41
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2018-06-01,3,5,8
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2018-06-01,0,2,2
CUEVO,vih,no de personas con prueba rapida,2018-06-01,3,2,5
CULPINA,vih,no de personas con prueba rapida,2018-06-01,6,28,34
DESAGUADERO,vih,no de personas con prueba rapida,2018-06-01,0,1,1
EL ALTO,vih,no de personas con prueba rapida,2018-06-01,639,984,1623
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-06-01,13,22,35
EL TORNO,vih,no de personas con prueba rapida,2018-06-01,52,77,129
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2018-06-01,25,42,67
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-06-01,42,57,99
ESCARA,vih,no de personas con prueba rapida,2018-06-01,0,5,5
ESCOMA,vih,no de personas con prueba rapida,2018-06-01,7,15,22
ESMERALDA,vih,no de personas con prueba rapida,2018-06-01,10,7,17
EUCALIPTUS,vih,no de personas con prueba rapida,2018-06-01,1,6,7
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-06-01,73,117,190
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2018-06-01,27,44,71
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2018-06-01,2,5,7
GUANAY,vih,no de personas con prueba rapida,2018-06-01,19,14,33
GUAQUI,vih,no de personas con prueba rapida,2018-06-01,0,8,8
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-06-01,411,569,980
GUTIERREZ,vih,no de personas con prueba rapida,2018-06-01,1,0,1
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2018-06-01,0,3,3
HUACHACALLA,vih,no de personas con prueba rapida,2018-06-01,32,8,40
HUANUNI,vih,no de personas con prueba rapida,2018-06-01,2,11,13
ICLA,vih,no de personas con prueba rapida,2018-06-01,1,6,7
INCAHUASI,vih,no de personas con prueba rapida,2018-06-01,10,27,37
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2018-06-01,0,1,1
INQUISIVI,vih,no de personas con prueba rapida,2018-06-01,0,1,1
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2018-06-01,2,0,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2018-06-01,0,1,1
LA ASUNTA,vih,no de personas con prueba rapida,2018-06-01,12,9,21
LA GUARDIA,vih,no de personas con prueba rapida,2018-06-01,49,26,75
LA PAZ,vih,no de personas con prueba rapida,2018-06-01,671,1608,2279
LAGUNILLAS,vih,no de personas con prueba rapida,2018-06-01,2,0,2
LAJA,vih,no de personas con prueba rapida,2018-06-01,0,1,1
LLALLAGUA,vih,no de personas con prueba rapida,2018-06-01,36,28,64
MACHACAMARCA,vih,no de personas con prueba rapida,2018-06-01,28,35,63
MACHARETI,vih,no de personas con prueba rapida,2018-06-01,9,25,34
MAIRANA,vih,no de personas con prueba rapida,2018-06-01,3,10,13
MINEROS,vih,no de personas con prueba rapida,2018-06-01,2,1,3
MIZQUE,vih,no de personas con prueba rapida,2018-06-01,10,16,26
MOJOCOYA,vih,no de personas con prueba rapida,2018-06-01,1,2,3
MONTEAGUDO,vih,no de personas con prueba rapida,2018-06-01,21,54,75
MONTERO,vih,no de personas con prueba rapida,2018-06-01,566,334,900
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2018-06-01,21,5,26
OCURI,vih,no de personas con prueba rapida,2018-06-01,0,9,9
OKINAWA,vih,no de personas con prueba rapida,2018-06-01,1,1,2
OMEREQUE,vih,no de personas con prueba rapida,2018-06-01,0,1,1
ORURO,vih,no de personas con prueba rapida,2018-06-01,195,466,661
PADILLA,vih,no de personas con prueba rapida,2018-06-01,4,8,12
PAILON,vih,no de personas con prueba rapida,2018-06-01,0,8,8
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-06-01,1,2,3
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-06-01,1,0,1
PASORAPA,vih,no de personas con prueba rapida,2018-06-01,0,1,1
PAZÑA,vih,no de personas con prueba rapida,2018-06-01,11,0,11
PELECHUCO,vih,no de personas con prueba rapida,2018-06-01,4,3,7
POOPO,vih,no de personas con prueba rapida,2018-06-01,28,48,76
PORCO,vih,no de personas con prueba rapida,2018-06-01,0,5,5
POROMA,vih,no de personas con prueba rapida,2018-06-01,3,0,3
PORONGO,vih,no de personas con prueba rapida,2018-06-01,0,4,4
PORTACHUELO,vih,no de personas con prueba rapida,2018-06-01,4,7,11
PORVENIR,vih,no de personas con prueba rapida,2018-06-01,65,121,186
POSTRER VALLE,vih,no de personas con prueba rapida,2018-06-01,0,1,1
