,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,29,29
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,11,11
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,10,10
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,4,4
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,6,6
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,96,96
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,15,15
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,3,3
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,125,125
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,12,12
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,16,16
SORATA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,9,9
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,880,880
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,19,19
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,3,3
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,10,10
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,22,22
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,18,18
TARACO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,4,4
TARATA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,15,15
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,309,309
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,14,14
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,28,28
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,8,8
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,30,30
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,19,19
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,193,193
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,40,40
TOCO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,15,15
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,13,13
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,3,3
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,4,4
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,9,9
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,1,1
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,7,7
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,98,98
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,143,143
TURCO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,5,5
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,44,44
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,12,12
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,12,12
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,89,89
VACAS,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,15,15
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,64,64
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,74,74
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,3,3
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,16,16
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,129,129
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,6,6
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,25,25
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,7,7
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,401,401
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,23,23
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,173,173
VINTO,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,232,232
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,3,3
WARNES,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,46,46
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,103,103
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,3,3
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,1,1
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,82,82
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,2,2
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,8,8
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,4,4
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2018-06-01,0,8,8
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,54,54
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,9,9
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
APOLO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,18,18
ARANI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,16,16
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,34,34
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,32,32
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,106,106
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,22,22
AYATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,26,26
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,6,6
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,171,171
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,53,53
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,11,11
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,40,40
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,42,42
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,19,19
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,9,9
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,18,18
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,29,29
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,164,164
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,72,72
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,26,26
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,20,20
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,13,13
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,159,159
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,11,11
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,57,57
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,5,5
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,134,134
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,5,5
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,42,42
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,5,5
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,16,16
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,97,97
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,228,228
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,31,31
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2109,2109
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,202,202
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,38,38
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,5,5
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,30,30
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,9,9
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,41,41
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,63,63
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
COROICO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,69,69
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,31,31
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,31,31
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,5,5
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3236,3236
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,18,18
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,211,211
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,22,22
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,83,83
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,37,37
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,54,54
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,55,55
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,6,6
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,42,42
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,87,87
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,16,16
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,15,15
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,48,48
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
ICLA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,12,12
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,9,9
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,32,32
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,22,22
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,16,16
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,51,51
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,302,302
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2162,2162
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,5,5
LAJA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,25,25
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,204,204
LLICA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,52,52
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,16,16
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,102,102
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,48,48
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,804,804
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,23,23
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
OCURI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,23,23
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,35,35
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,17,17
ORURO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1364,1364
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,37,37
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,17,17
PAILON,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,101,101
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,89,89
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,14,14
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,30,30
POCONA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,11,11
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,24,24
POOPO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,12,12
PORCO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,26,26
POROMA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,23,23
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,21,21
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,66,66
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,619,619
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,14,14
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,16,16
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,43,43
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,21,21
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,75,75
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,221,221
PUNA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,8,8
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,182,182
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,555,555
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,15,15
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,15,15
REYES,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,22,22
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,809,809
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,45,45
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,86,86
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,6,6
SACABA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,667,667
SACACA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,19,19
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,9,9
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,20,20
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,12,12
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,26,26
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,99,99
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,81,81
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,18,18
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,203,203
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,30,30
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,86,86
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,15,15
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,147,147
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,37,37
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,28,28
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,55,55
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,24,24
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,41,41
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,63,63
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,28,28
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,18,18
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,63,63
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3709,3709
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,19,19
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,42,42
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,1,1
SENA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,136,136
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,15,15
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,133,133
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,10,10
SORATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,19,19
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,949,949
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,13,13
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,5,5
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,28,28
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,27,27
TARACO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,6,6
TARATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,26,26
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,303,303
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,9,9
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,29,29
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,26,26
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,14,14
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,287,287
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,31,31
TOCO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,18,18
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,12,12
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,13,13
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,7,7
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,68,68
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,146,146
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,55,55
TURCO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,33,33
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,25,25
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,11,11
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,87,87
VACAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,9,9
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,81,81
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,157,157
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,4,4
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,13,13
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,121,121
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,2,2
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,16,16
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,13,13
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,354,354
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,14,14
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,149,149
VINTO,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,205,205
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,3,3
WARNES,vih,no de mujeres embarazadas con prueba rapida,2018-07-01,0,488,488
