,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,60,0,0,84
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,0,0,0,12
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,144,48,0,192
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,24,0,12,48
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,84,36,0,156
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,156,180,0,360
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,12,0,48
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,0,36,0,12,60
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,72,0,0,84
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,84,36,60,12,192
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,84,12,0,96
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,216,180,24,12,444
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,144,36,0,216
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,304,1199,304,42,1861
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,0,0,0,12
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,84,36,0,144
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,25,144,48,0,217
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,48,12,0,60
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,144,72,0,228
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,12,0,24
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,120,60,0,204
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,96,37,0,133
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,72,0,0,84
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,24,0,60
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,13,60,24,0,97
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,24,12,60
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,24,0,60
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,48,12,0,60
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,60,12,0,72
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,204,300,36,0,540
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,24,288,60,0,384
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,0,0,24
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,24,0,0,36
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,72,36,0,108
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,0,0,36
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,12,0,24
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,105,4057,2858,337,7357
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,0,12,12
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,72,0,12,84
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,108,144,0,264
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,25,252,24,0,301
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,72,36,24,24,156
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,132,279,120,12,543
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,96,420,204,0,720
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,12,0,48
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,10,0,22
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,84,0,0,120
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,62,32,0,94
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,84,24,0,108
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,12,0,48
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,60,581,51,12,704
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,48,84,36,12,180
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,0,0,24
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,84,24,0,120
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,72,24,0,108
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,36,0,36
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,24,0,24
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,0,0,0,12
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,24,0,48
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,36,0,60
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,60,36,0,132
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,12,0,48
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,72,48,0,144
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,192,60,0,276
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,15,12,0,27
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,72,60,0,144
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,96,24,0,120
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,48,144,24,0,216
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,200,4210,3575,78,8063
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,12,0,24
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,120,84,0,216
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,384,708,72,0,1176
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,0,0,24
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,24,0,48
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,24,0,48
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,48,36,0,84
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,36,0,0,48
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,24,0,24
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,6,60,9,3,78
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,72,49,0,0,133
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,120,36,0,192
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,12,0,36
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,0,72,24,0,108
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,72,156,120,12,360
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,122,25,0,183
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,24,0,36
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,108,24,12,156
NAZACARA DE PACAJES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,0,0,0,12
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,12,0,0,36
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,60,24,0,120
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,0,0,0,12
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,60,12,0,72
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,96,3888,1499,1,5484
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,54,345,68,52,519
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,12,0,48
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,108,12,0,120
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,48,96,36,12,192
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,108,12,0,144
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,12,0,36
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,12,24
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,12,0,36
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,0,12,48
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,24,24,0,84
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,48,60,0,108
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,12,0,48
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,60,146,48,0,254
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,132,48,0,192
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,1,0,145,36,0,182
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,36,0,0,60
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,72,0,0,84
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,0,36,24,72
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,60,48,12,132
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,24,132,108,0,276
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,48,24,12,96
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,84,828,336,36,1284
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,48,36,36,0,120
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,60,12,0,72
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,72,36,0,120
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,24,0,60
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,54,12,0,66
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,60,60,48,12,180
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,121,0,0,145
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,0,0,36
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,290,1884,485,72,2731
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,180,120,12,324
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,133,12,0,157
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,72,0,0,72
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,842,181,0,1059
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,48,0,0,72
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,60,24,0,96
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,48,0,0,60
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,60,48,0,120
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,12,0,24
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,48,829,1995,384,48,3304
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,75,12,0,87
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,68,864,300,0,1232
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,84,60,0,156
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,13,108,36,0,157
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,12,0,48
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,66,0,0,78
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,0,12,12
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,12,12,48
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,48,12,0,72
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,24,132,24,0,192
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,12,0,36
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,108,24,0,132
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,132,48,0,192
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,24,0,36
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,204,24,0,240
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,36,0,60
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,163,52,72,287
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,108,156,48,12,324
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,0,12,0,12
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,48,0,24,0,72
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,0,0,24
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,36,0,60
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,48,48,24,0,120
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,180,24,0,240
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,48,12,0,72
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,0,0,24
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,24,156,240,120,24,564
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,84,12,0,108
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,1,1,0,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,12,0,24
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,614,3447,868,77,5006
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,12,0,96,72,0,180
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,0,0,24
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,0,0,12
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,48,24,0,72
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,36,12,0,72
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,36,0,0,60
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,48,120,36,0,204
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,49,12,0,61
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,0,0,24
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,156,48,0,228
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,12,0,36
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,24,0,0,36
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,84,0,0,84
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,72,1716,3070,720,48,5626
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,36,0,0,36
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,36,36,0,84
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,24,24,0,60
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,48,0,12,72
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,0,25,0,37
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,12,0,24
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,12,12,0,24
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,12,12,12,0,36
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,24,716,434,26,1200
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,36,96,96,0,228
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,0,0,24
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-08-01,0,0,24,12,0,36
