,group,variable,month,ABANDONO DE MÉTODO ANTICONCEPTIVO < 15,ABANDONO DE MÉTODO ANTICONCEPTIVO 15 - 19,ABANDONO DE MÉTODO ANTICONCEPTIVO 20 - 34,ABANDONO DE MÉTODO ANTICONCEPTIVO 35 - 49,ABANDONO DE MÉTODO ANTICONCEPTIVO 50 Y +,TOTALES
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,1.0,0.0,2.0
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,3.0,10.0,1.0,0.0,14.0
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,1.0,0.0,2.0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,2.0,2.0,0.0,4.0
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,1.0,0.0,0.0,0.0,1.0
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,1.0,1.0,0.0,0.0,2.0
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,2.0,0.0,0.0,2.0
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,1.0,3.0,1.0,0.0,5.0
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,4.0,0.0,0.0,4.0
