,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,0,0,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,2,0,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,2,1,2,6
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,1,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,2,1,3
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,2,0,1,4
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,2,1,0,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,2,0,0,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,0,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,3,2,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,3,5,8
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,1,3,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,3,3,0,0,6
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,8,53,2,0,63
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,1,0,1,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,0,2,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,0,2,2
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,1,0,0,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,1,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,0,2,1,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,2,0,2,3,7
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,3,4,0,0,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-10-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,2,0,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,3,2,5
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,1,0,1,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,1,1,2,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,0,4,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,5,3,1,3,12
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,1,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,9,4,4,7,24
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,1,0,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,1,0,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,1,0,1,2
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,1,2,3,7
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,0,2,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,2,1,0,1,4
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,1,0,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,1,2,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,1,1,0,3
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,2,1,0,0,3
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,0,0,1
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,2,4,7
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,19,15,3,4,41
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,2,1,0,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,2,0,1,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,2,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,2,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,1,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,0,0,1,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-11-01,1,2,1,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,1,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,2,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,2,4,3,1,10
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,4,5,4,2,15
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,2,1,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,1,1,0,3
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,3,0,0,0,3
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,3,2,0,0,5
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,1,3,4
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,2,0,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,6,6,0,0,12
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,1,1,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,2,0,0,2,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,0,1,1,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,1,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,9,8,2,0,19
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,2,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,0,1,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,2,0,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,0,1,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 2da dosis,2016-12-01,1,0,0,0,1
