,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,1,1,0,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,1,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,2,1,0,0,3
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,2,0,0,0,2
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,0,1,1
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,2,0,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,1,2,3,1,7
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,2,0,0,2
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,2,2,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,3,2,5
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,1,1,4,2,8
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,3,3,0,0,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,13,7,1,2,23
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,1,1,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,2,0,0,0,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,2,1,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,5,0,1,1,7
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,1,0,0,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,1,1,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,0,0,3,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,2,1,0,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,2,1,0,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-10-01,1,0,0,3,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,1,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,2,1,0,2,5
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,1,1,2,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,4,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,3,4,1,1,9
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,1,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,1,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,4,6,6,4,20
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,4,2,0,0,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,2,0,1,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,4,2,0,0,6
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,1,2,3,7
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,0,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,1,1,3
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,1,3,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,3,0,0,0,3
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,1,0,0,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,1,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,2,1,0,0,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,6,6
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,0,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,23,14,2,0,39
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,2,1,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,0,1,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,2,0,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,1,0,1
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,0,4,3,7
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-11-01,1,2,1,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,0,0,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,2,1,1,4
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,1,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,3,1,5
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,1,0,0,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,1,1,3
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,3,3,1,7
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,4,0,0,0,4
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,3,1,0,1,5
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,2,0,0,2
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,2,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,2,2,0,0,4
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,1,2,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,1,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,3,4,0,1,8
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,0,0,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,1,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,1,2,0,3
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2016-12-01,3,0,0,0,3
